Month,BA,BC,BN,SA,SC,SN,HML_ACC
2003-12,0.19343635920981075,0.19842921871099475,0.18846712173735086,0.22595482724700483,0.18547629507719568,0.17623921494641437,-0.01774283633431259
2004-01,-0.07568882042086804,0.02760953755963796,-0.006958971806848481,-0.0675698748776703,-0.039911802140741866,-0.0523284478178242,0.06547821535871723
2004-02,-0.027073832809343744,0.015774216016668476,0.009907704820037914,-0.020970481936272,-0.02843912676815602,-0.010862246870022926,0.0176897019970641
2004-03,0.02713179348306137,-1.005560500760102e-05,0.024135517042087,-0.04681814313702128,0.011391917673779272,0.0029171852668985893,0.01553410586136579
2004-04,0.024350283719809265,0.048100289440668784,-0.009621848791014348,0.04216807627585011,0.0924670898290949,0.06739747584915114,0.037024509637052165
2004-05,-0.12954902497474666,-0.22003976659194352,-0.23285562321505626,-0.15270678801541782,-0.20354001964519206,-0.17890370995919172,-0.07066198662348555
2004-06,0.01796136036913917,0.0014470391801294268,0.03561033473272846,-0.031698829349812066,0.025473221446087463,0.035862433131907186,0.020328864803444893
2004-07,0.08625601035331246,0.1273201651316,0.08873282559569802,0.08122153494140207,0.0890691284422235,0.05411920702411199,0.02445587413955448
2004-08,0.007249429337856443,-0.020261645886070368,0.005515432751005195,0.033616416781533265,0.0362153019657219,0.06752819291458449,-0.012456095019869091
2004-09,0.07949661180442869,0.08195584808771171,0.07063505611909927,0.1057269181085514,0.06666715697067814,0.07395876739605166,-0.018300262427295114
2004-10,0.02904876668382949,0.02109087034689778,0.03165499172439668,0.0033304794801873607,-0.008989793461744616,-0.004180891489322414,-0.010139084639431844
2004-11,0.1040763587696426,0.16787076740183166,0.049840573653382285,0.07732919476982449,0.17606510755450702,0.10026579174172401,0.08126516070843581
2004-12,0.06299021099437459,0.10384617113880762,0.06627084795357292,0.10177467546415658,0.1672910356543729,0.09746358592526272,0.05318616016732469
2005-01,0.0030342308778322233,0.04036590392969995,-0.03244719089510939,-0.04402198605321632,-0.020764984588322842,-0.016842263134495876,0.030294337258380603
2005-02,0.03055286083812757,0.02304102244215801,0.046033864695705425,0.013278357827343719,0.036552118330375805,0.04213183094428503,0.007880961053531265
2005-03,-0.030474364471767712,-0.06299328140668242,-0.028475271167211817,-0.022768520025704304,-0.021586091022234535,-0.042764951583705434,-0.015668243965722473
2005-04,-0.08272603842412854,-0.03847042797774037,-0.056817476836957884,-0.023144311007875503,-0.03646489173928182,-0.015292896441571998,0.015467514857490927
2005-05,0.12391089163430946,0.08118057342018571,0.09334341212421816,0.06096424805583858,0.07350343397373807,0.0632159165434685,-0.015095566148112124
2005-06,0.02778568709823536,0.10972925498959257,0.07753213383926412,0.003445807324470812,0.019923155309656573,-0.014703475230740585,0.04921045793827149
2005-07,0.02423550044894947,0.1461822361173178,0.006099637794955412,0.10103428511611513,0.14979953473384813,0.08011363036197412,0.08535599264305067
2005-08,0.0471164545333114,0.00837241683979933,0.04621929321058295,0.06352823032182905,0.02613028515656036,0.07628580224265537,-0.03807099142939038
2005-09,0.0813178061861235,0.14325394004105566,0.09165453084050187,0.04726297805383709,0.026513256847034098,0.05744028079303381,0.020593206324064584
2005-10,-0.057550648762646366,-0.10770758753211598,-0.08964331357773075,-0.07757724813279475,-0.11866587345608884,-0.097234632137551,-0.04562278204638186
2005-11,0.10118816516308606,0.11551428808045659,0.1176064546324711,0.12153369965117505,0.11089917822786914,0.1327341754385304,0.0018458007470323196
2005-12,0.09288300149067562,0.0400484536446235,0.08719742734677703,0.06507192432662805,0.04623834097506138,0.046667509914382434,-0.03583406559880939
2006-01,0.07147547252404637,0.034165973821090705,0.10205320245151432,0.045502215242523514,0.046030009221537035,0.06650037255734058,-0.018390852361971077
2006-02,0.05583209841154483,0.038580154018122106,0.02640588456639306,0.012327487003581116,0.017105253686812556,0.026843451536795338,-0.006237088855095642
2006-03,0.14187941641298682,0.07488068080382553,0.09891463335487892,0.08771966486928122,0.07703059855612597,0.1097191604658565,-0.038843900961158265
2006-04,0.1148393076468085,-0.001990754164107092,0.05982748626235146,0.03092300821817297,0.061295660328142924,0.0721354315465575,-0.043228704850472824
2006-05,-0.13231202787257,-0.13761008141316525,-0.14416067872126556,-0.1465922855856629,-0.13597727781417443,-0.1572598606765004,0.002658477115446589
2006-06,0.024552147225800916,-0.035604146774879726,0.024633109665806112,-0.06947813248811892,-0.09839196122936975,-0.08583080941531826,-0.04453506137096573
2006-07,-0.0012088458031329682,0.060540397630741136,-0.002088253475508152,-0.03238597325757473,0.012937936424474966,-0.016659991090858913,0.0535365765579619
2006-08,0.05407299530006352,0.08328735526130486,0.09827640807171628,0.09572034392674958,0.12295708590451195,0.1163760179649944,0.028225550969501856
2006-09,0.02521342139787877,0.14233664062562837,0.03298445264675387,0.06797028539243072,0.10145412211227839,0.057920943462470835,0.07530352797379863
2006-10,0.08929074716092852,-0.020754326625819507,0.041431579793107284,0.0652462043085348,0.019574362671276258,0.04015345322661042,-0.0778584577120033
2006-11,0.08877949048098387,0.07275278296848234,0.04153851347733472,0.054629341511394335,0.0559460376045861,0.0157160892989462,-0.007355005709654874
2006-12,0.0019064601260337108,-0.031817536047616654,0.005964567427582008,0.026857970741827934,0.008655241319633036,0.0138668913014665,-0.02596336279792263
2007-01,0.02562048964773009,-0.0005287428297780245,0.06014470361236762,0.02855878790753408,0.02388544676847597,0.03785176569758106,-0.015411286808283114
2007-02,-0.058014013068295546,-0.1431320669045357,-0.058198636983229135,-0.06364964633810999,-0.12262745335739121,-0.08434499392064505,-0.07204793042776068
2007-03,-0.0034170893422798766,0.02474266043836045,0.04289108392658358,0.003794259732552662,0.004478464109340254,-0.0046601234342301505,0.014421977078713958
2007-04,0.05403528099589661,0.0734800913275038,0.07305080750659365,0.055798997162916204,0.07850059142119666,0.09275532201093886,0.021073202294943826
2007-05,0.0058068668053819356,0.14659257453359886,0.05506617966316136,0.0634032348206807,0.06956349308941802,0.04956622747325405,0.07347298299847711
2007-06,-0.004729851516944484,0.014505766672884945,-0.00897395564943647,0.022677696080555226,0.04264661730434094,0.047456332282503504,0.01960226970680757
2007-07,0.048744737379784395,0.022786675040995824,0.08324409887990025,0.002731508021934696,0.047438202667777395,0.03610978140188729,0.009374316153527067
2007-08,-0.008060318737628837,-0.03336025899289528,0.012965038153653869,-0.024032929172487175,-0.023587044743570137,-0.018927584497595944,-0.0124270279131747
2007-09,0.06457016812070819,0.2173146167515062,0.15036851200790935,0.0979095804028243,0.1539161689722238,0.12436255694151781,0.10437551860009878
2007-10,0.2705620108076566,0.16769922800292825,0.24364611372984987,0.09553145381593448,0.09972843481203945,0.1363678269372526,-0.049332900904311694
2007-11,-0.11795034660156424,-0.05389081063886104,0.018150037076155832,0.02727007139616449,0.10313996518819239,0.013563674022947484,0.06996471487736555
2007-12,0.1209756022355463,0.04004096951627638,0.07545838240572694,0.1207549486808318,0.13839946484766733,0.11500815807625374,-0.031645058276217206
2008-01,-0.19449077914390028,-0.12271886853586539,-0.18148331043382576,-0.2167067860218693,-0.2185558293432087,-0.1974149389140204,0.03496143364334775
2008-02,-0.004441410009498201,-0.01676673381465305,0.035044554319145806,0.0029340100118828687,0.004456647207548195,-0.012302831226639386,-0.005401343304744761
2008-03,-0.07005283202686441,-0.1443117934988192,-0.10988287518363714,-0.12924449063968102,-0.16939635325649913,-0.11672700299074655,-0.05720541204438645
2008-04,0.19101883095067498,0.12210143052798995,0.07062316867179966,0.12733721337778572,0.1399283874461857,0.08828480394927192,-0.02816311317714254
2008-05,0.001981210729247871,-0.11878453285995638,-0.09186803718515608,-0.0683373838525575,-0.08625819014827171,-0.04570768622411028,-0.06934327494245923
2008-06,-0.19046654282379033,-0.19395879105620878,-0.14932792075749243,-0.2131521655602675,-0.23223575833793947,-0.20735763126288312,-0.011287920505045207
2008-07,0.04384662469596166,0.15492604919680053,0.11571108413154631,0.051361661616328144,0.09636510049699538,0.03653079679790421,0.07804143169075305
2008-08,-0.019801398111823455,0.02474863082643077,-0.000233850043723404,0.005510069144249656,0.032213758646978896,0.034039003321265936,0.03562685922049173
2008-09,-0.16654753651952045,-0.08631207094348682,-0.05695650042271463,-0.18871115070386243,-0.12548585298304182,-0.1599337037326146,0.07173038164842713
2008-10,-0.21686588647837304,-0.2385587567706483,-0.2636794749406452,-0.38009198784397374,-0.24563074650114775,-0.3198257021836228,0.05638418552527538
2008-11,-0.0236842017538751,-0.004147812876248562,-0.07013757944084849,-0.11544317631000701,-0.04837199300342424,-0.10335188841339718,0.043303786092104654
2008-12,0.09612865685580925,0.22540063506340155,0.02611101879572857,0.12683456025981849,0.13165688049359148,0.1440387383203242,0.06704714922068267
2009-01,-0.08636153251358558,-0.04320485285407319,0.015961184962602043,-0.13133377940305865,-0.05552393213592092,-0.049008134718769296,0.05948326346332507
2009-02,-0.0525753958034748,-0.05213555401705619,-0.0049977418342784085,-0.05677409485776403,-0.07134316639437187,-0.0480461996379075,-0.007064614875094612
2009-03,0.05861008798534226,0.014195206138617867,0.13016260085316833,0.11684702143894636,0.06303177246291831,0.08873924457573557,-0.04911506541137621
2009-04,0.20198622009736003,0.12130056334991743,0.15051474193623646,0.17345889016259272,0.1900893535684029,0.16674032250874624,-0.03202759667081623
2009-05,0.46817790352677446,0.3347373521711444,0.2672143236503086,0.4119301895796836,0.32497643644694113,0.4067777959110768,-0.11019715224418625
2009-06,-0.0966549592257654,-0.02117061303534782,-0.026097190681096387,-0.012797775691563259,0.011607378368274628,0.008447302311027579,0.04994475012512774
2009-07,0.10542972640219295,0.02235379293936902,0.07977070567693953,0.1034042988002973,0.09073659953851694,0.10346040425776117,-0.047871816362302144
2009-08,0.03247408426158014,-0.01068060473661183,0.021275897638403596,0.032061148114794664,0.020476441560242344,0.03742516122752961,-0.027369697776372146
2009-09,0.04945130078894782,0.12561716138630938,0.07418741446025824,0.04981931441238311,0.1139752858255871,0.06058936264131595,0.07016091600528278
2009-10,-0.08501231957788777,-0.07444361881221104,-0.04493154363255075,-0.07849527761214535,-0.06941791770561116,-0.04487771472053565,0.00982303033610546
2009-11,0.10487604209053208,0.07113757109419204,0.042966888546743395,0.06711963053850444,0.08550347714816733,0.07714469975071334,-0.007677312193338587
2009-12,0.051305253185189345,0.0022461049422399194,0.03536512167598023,0.06292288248023595,0.03598825817027763,0.04491429653058886,-0.037996886276453874
2010-01,-0.027989565071244137,-0.05864589474485535,-0.033704320845609245,-0.040371720206126234,-0.03922883709769868,-0.01993523508187576,-0.014756723282591824
2010-02,-0.0308186539599218,0.010551097593198411,-0.011609605631138333,0.015904639966921725,-0.011704919665738634,0.0027204875569496753,0.006880095960229926
2010-03,0.03297049587395977,0.022206140188903562,0.033342199450430134,0.07260015811957644,0.055422178699190666,0.04851903386043179,-0.013971167552720994
2010-04,-0.015937135567778017,0.034548073510177926,-0.0037891871219568377,-0.003267606604243207,0.05659733181344727,0.03187170806021801,0.05517507374782321
2010-05,-0.043196005481061735,-0.03977336199383302,-0.009513206266591172,-0.0657555071023482,-0.02642815197059417,-0.03719381991879321,0.02137499930949137
2010-06,0.02996088875980439,0.03979044992290036,0.05257322873786577,0.05988521436179577,0.05481185778832215,0.05324558053734991,0.0023781022948111755
2010-07,0.027564123629546373,0.08004582604818918,-0.004033906553661049,0.003988857220305288,0.03481241886027724,0.0107867560579939,0.04165263202930737
2010-08,-0.011448286960904618,-0.029122147451306583,0.017419030350730298,0.007009401032962728,0.03197153878706613,0.005074412736058576,0.0036441386318507175
2010-09,0.09946645343492677,0.12614782548128925,0.09669267687810247,0.0832760210795227,0.08195100458867033,0.060955494711499705,0.012678177777755054
2010-10,-0.01684977379762919,-0.04629850062694442,0.016999319392524647,0.004149171009382895,0.022140134812476453,0.01765899854012075,-0.005728881513110835
2010-11,-0.013506134333737343,-0.05478617521977082,-0.05447627053364753,-0.050739735927808255,-0.05687702189982854,-0.059775943391255346,-0.023708663429026874
2010-12,0.09803845722908143,0.02663595673896892,0.039424562760707334,0.001124001542979956,-0.014855376505400187,0.025980525302250434,-0.043690939269246325
2011-01,-0.11158328824253434,-0.08034421871626286,-0.0820714620577247,-0.11451236095034668,-0.11509536949982616,-0.09782648310621621,0.015328030488395997
2011-02,-0.008545984159403153,-0.014799773171683685,-0.03345626448290645,-0.08017951526384152,-0.06736818739382158,-0.047879571734028716,0.0032787694288697045
2011-03,0.07306108500523217,0.07794804324351619,0.0839358017108072,0.07328078118925119,0.11451157886264292,0.0753956091990129,0.023058877955837873
2011-04,-0.03518371752208247,0.006680533758392644,-0.01628029005209639,0.032843856897425736,-0.011440237332536789,0.03247933706557132,-0.001209921474743705
2011-05,-0.007033227804015768,-0.06756084676235719,-0.025746633813953385,-0.02605878998116456,-0.022427708631168754,-0.016875055475707623,-0.0284482688041728
2011-06,0.018953284937456363,0.04256237183673532,-0.0018848161632793912,-0.005050185892201562,0.002552179835123922,-0.02015718764310162,0.015605726313302221
2011-07,-0.025492964512280603,-0.0220405079495413,-0.051929825863558446,-0.007937810755610062,-0.003936760992527667,-0.00783071224982563,0.0037267531629108473
2011-08,-0.09350561601269176,-0.09815720988186055,-0.054357736305762655,-0.1000329718215231,-0.0933568591471213,-0.08315809441582596,0.0010122594026164972
2011-09,-0.014122619008630018,-0.012136048757068292,0.0064771571191243734,-0.02883833017270743,-0.009817863880066632,-0.01796347004954086,0.010503518272101263
2011-10,0.05275552852276726,0.04399219382110209,0.07599900570810919,0.04193626631508122,0.03646922773453934,0.03568971094034265,-0.007115186641103527
2011-11,-0.048260688103145724,-0.07386543205819156,-0.08711129429213467,-0.11825138825646117,-0.10372500592656096,-0.10805345512988453,-0.005539180812572805
2011-12,-0.027833526292347754,-0.043849379726541245,-0.050418067943271784,-0.05539612215187998,-0.10550385244894185,-0.07003432816176633,-0.03306179186562769
2012-01,0.0656893614156309,0.17051357193865288,0.11129552997338328,0.11265879235794826,0.1973657825055449,0.16846001819602383,0.09476560033530931
2012-02,0.045990221115031066,0.023035898253685443,0.04774861758882984,0.06878253135338594,0.06781551154681588,0.050547104693875834,-0.01196067133395784
2012-03,-0.03617446922479875,-0.012215907973533415,-0.04033723013785103,-0.011823880623187483,-0.008581238268854145,-0.010392376684773325,0.013600601802799336
2012-04,-0.0005285607697200512,0.011895161785323146,-0.014236214321807746,0.00014474150916224876,-0.03092112443050487,-0.028518325636933857,-0.00932107169231196
2012-05,-0.02798169199991522,-0.06081464712804629,-0.07155422355975317,-0.0499116587151298,-0.08872391220883416,-0.061346927261596546,-0.035822604310917716
2012-06,0.03861259441571245,0.06297690774472041,0.09240173466294214,0.030230849115991366,0.0835392287635218,0.055671088296578734,0.03883634648826918
2012-07,-0.022836058020574493,0.023736966265614598,-0.011027292930653122,-0.00304979427586724,-0.04122267974572349,-0.013241134601621298,0.0042000694081664215
2012-08,0.022422330388837862,-0.0038677605002603948,0.013394816389155012,-0.008883163472964504,-0.04449609819547909,-0.006182503310329969,-0.030951512805806422
2012-09,0.046358560197814716,0.07037299067159639,0.06559964224520945,0.07916217030615959,0.15327556420717686,0.08940446181569768,0.04906391218739947
2012-10,0.0034485882253881403,-0.019327583818901414,-0.020912034745775354,-0.009666035650462304,-0.029675116512613158,-0.012761612402040708,-0.021392626453220206
2012-11,0.026122878803305653,0.05873283589816257,0.02444523762778041,0.025430082191350314,0.05604183815678683,0.05067744790644528,0.03161085653014672
2012-12,-0.010471817170425436,0.02487013156323664,-0.015779455474045294,0.020341870042791386,0.0573175364876546,0.04678402641156757,0.03615880758926265
2013-01,0.041142114063351685,0.006985609259477538,0.059512210034173355,-0.013395323265381304,-0.0039433410279123594,-0.002945140942203258,-0.012352261283202602
2013-02,0.018023848284652134,-0.08825742228445951,-0.07673266564215846,-0.05589920276406782,-0.12981700348519265,-0.08949755792885399,-0.09009953564511824
2013-03,0.026388366787424063,-0.009089717391872027,-0.00790880690364702,-0.0059873574979232135,-0.06891954807927882,-0.05063462309362121,-0.04920513738032585
2013-04,-0.051761758352131745,0.09226237971198624,0.07881506466206567,0.024814213760012555,0.07705559424364758,0.05035127408017354,0.09813275927387649
2013-05,0.033778185153234115,-0.011605194095508982,0.0022959948657981966,0.02519666429611943,-0.026082040278530304,-0.011047624490994284,-0.04833104191169642
2013-06,-0.00378150900626939,-0.06064350103632058,-0.0061825871926848115,-0.05128485835048449,-0.09776732226073377,-0.06529112194686205,-0.05167222797015024
2013-07,0.11010851580062303,-0.08767342026908374,-0.03243469578447412,-0.015142013175374404,-0.12221669694325925,-0.07686944148640219,-0.1524283099187958
2013-08,0.021027024162421023,-0.03858381105080101,-0.0623345201657162,-0.05382806764981397,-0.08288143797865326,-0.032386596883556586,-0.04433210277103066
2013-09,0.018694933304660637,0.03368432087913109,0.0658993925471849,0.06455707173934637,0.08059262182370085,0.07624968576302894,0.015512468829412464
2013-10,0.06640303928176898,0.09151618339672993,0.09052534260041972,0.06284796672976328,0.10812428611295627,0.06339682116857104,0.03519473174907696
2013-11,-0.03156109395610824,-0.020563717097185685,-0.025211942175142547,0.00743759675953573,0.0207119706062112,0.02036422048662568,0.012135875352799011
2013-12,0.04734926710391086,0.012126964419876086,0.021614681009441458,0.034502238315786214,0.05912558558507282,0.03799582882759476,-0.005299477707374087
2014-01,0.017791194883999713,-0.044488853274524655,-0.036363077066330844,-0.02849514590214377,-0.11481584120638592,-0.0662958655434053,-0.07430037173138326
2014-02,0.028972622288315673,0.04386385644018926,0.00457176851794115,0.03417966529981056,0.018931039928122735,0.013474941496050339,-0.00017869560990712435
2014-03,-0.009310767906440615,0.06548610646921409,0.10556505244218038,0.0588356449412996,0.18899180048846678,0.09815485092548885,0.10247651496141094
2014-04,-0.007506546889791116,0.007221851725765488,0.02039111295307265,0.004040638783882259,0.02381145732577005,-0.007813989984990468,0.017249608578722198
2014-05,0.02415334622183694,0.10490493418367022,0.14304884233289825,0.06923373990858799,0.2307644220395626,0.12222589766384598,0.12114113504640393
2014-06,0.07495385338432185,0.04721434026188917,0.045148760949642985,0.09424570177978472,0.07485260626783818,0.07709541727377818,-0.023566304317189604
2014-07,0.04319094937833505,0.01981985221409327,-0.0174654008230659,0.04355036308768212,-0.059134458363873585,-0.018995638212044537,-0.06302795930789874
2014-08,0.021784148134850207,0.057308157709595624,0.014007330558432231,0.0648336276637002,-0.021903862058588113,0.014310158664955714,-0.025606740073771443
2014-09,0.05509246339796952,-0.004727764490160376,-0.020904797962615813,0.052172217853339385,-0.02687212415329553,0.006477781003899425,-0.0694322849473824
2014-10,-0.023844196033752207,0.08068949461862147,0.04763893932855838,0.01245468886436442,0.06680954032782889,0.05223762740417803,0.07944427105791907
2014-11,0.019076928695202076,0.04800661795942227,0.0022323010449773733,0.04780242301029022,0.03203519035247688,0.022902157637472925,0.006581228303203429
2014-12,-0.03299419906241412,0.00458908148049689,-0.04830628669106937,0.003060408906610453,0.014690725568669483,-0.010094193975232615,0.02460679860248502
2015-01,0.04982609825595629,0.04749408627643661,0.07871250257292263,0.04609153185109215,0.046276976859721514,0.03228189509768819,-0.0010732834854451576
2015-02,0.04170069068276687,0.024094099054582454,-0.0031727733105151785,0.009098171713299151,-0.0029559607563459157,0.0037605493736862206,-0.014830362048914742
2015-03,-0.024359017999769198,-0.03500171218861817,-0.03655812743979282,-0.0017228707176440516,-0.03781728675034332,-0.02382814632976962,-0.023368555110774118
2015-04,-0.06764697298329789,0.0034490277388838867,-0.012036548514806593,-0.02791914134551879,-0.015995897585994026,-0.03550023772051064,0.04150962224085327
2015-05,0.05468465011422695,0.02346557528633869,0.038512007419120614,0.04887483197421767,0.01585258563612449,0.013516512765757016,-0.03212066058299072
2015-06,-0.015978690456672787,-0.030377280467111946,0.03913429601041611,-0.02136585311431707,-0.060835003027479115,-0.005142584319558303,-0.026933869961800604
2015-07,0.02981984748400101,-0.007431538565925978,0.009492907059788232,0.03393838447396058,0.05756943815499102,0.03430914148085391,-0.0068101661844482755
2015-08,0.0017251235847246995,-0.08400580207165638,-0.092413411419533,-0.04254723206590648,-0.07677790049890999,-0.07973821455258953,-0.059980797044692294
2015-09,0.01989324166619167,-0.06424998822533216,0.000188493460510647,-0.010402771474599417,0.01186897534314265,-0.004153465041655045,-0.03093574153689088
2015-10,-0.009475460205500592,0.0329342675396921,0.0144825134908787,0.010631976318919401,0.018305603180481668,0.022941511002463378,0.02504167730337748
2015-11,-0.042245232291097626,0.013374817878056677,-0.012773128522692422,-0.012572197020631021,-0.0059529841817777054,-0.01305438833707903,0.031119631504003806
2015-12,0.013332877201411669,-0.00647443929774851,0.011573761899396845,0.004234610095347858,-0.006715196515057862,0.02272951844717034,-0.01537856155478295
2016-01,-0.0028379819661791795,-0.08881392806706521,-0.03096503311609024,-0.06935143837460166,-0.10961139524466378,-0.07134411337601061,-0.06311795148547408
2016-02,-0.03643991903329866,-0.10025663185967569,-0.08017676509526155,-0.0637941247028574,-0.09439202283590462,-0.08133532621025914,-0.047207305479712115
2016-03,0.057171048648404284,0.11735404576859389,0.1134421076298432,0.10516833621493664,0.1518177516057784,0.12279888211064188,0.053416206255515686
2016-04,0.009999677986356224,0.01555645102544891,0.0076707760369283725,0.03176838536783518,0.03530298977730297,0.03127085399152723,0.004545688724280239
2016-05,0.02334951638653775,0.05729613543174752,0.018167959042884135,0.006051037248888179,0.001715501136309387,0.023661334362440764,0.014805541466315488
2016-06,0.009399124148016942,0.04096221345808811,0.03666225527662088,0.02510548747919654,0.0569353495505122,0.05306723165493315,0.031696475690693414
2016-07,0.019394120516547535,0.06663628818504994,0.047456341903125546,0.04424031820682315,0.08622045950879854,0.06465692899089048,0.044611154485238905
2016-08,-0.014605554331148938,0.049076294750452526,0.01965936806923751,0.019172429870340936,0.008456812997412718,0.038097941276897494,0.026483116104336624
2016-09,-0.027475014988913145,-0.027921316575435833,-0.007030993307344526,0.004148616788763568,-0.009128293701130457,-1.6335646519295035e-05,-0.006861606038208356
2016-10,-0.004088604607833211,0.004246145918379575,0.029176474912491843,0.016699011296665355,0.03394630830575375,0.03908511079543177,0.01279102376765059
2016-11,-0.05296406199659122,-0.0291193905490546,-0.03224802361691658,-0.061104005640447746,-0.06096620739954678,-0.06238576509909657,0.011991234844218795
2016-12,0.01438228979863665,-0.027650863220538193,0.014855243698301544,-0.03645362106523146,-0.04505994521583723,-0.0178747481753302,-0.025319738584890308
2017-01,0.025139496506147888,0.06125664858792922,0.049461073633733886,0.04685487518466312,0.10247762795342222,0.06991275941243008,0.04586995242527022
2017-02,0.034688920988586176,0.045418401538336026,0.04233008953898917,0.03715004086655555,0.052272247979786746,0.060576752692866775,0.012925843831490522
2017-03,0.021842719459717278,0.02556367999927513,0.03889197613227703,0.03362018867546755,0.050650914105240516,0.039776734592902215,0.010375842984665408
2017-04,-0.025577974490748688,-0.0008960238565799975,0.04182663192956025,0.01471380602627528,0.05731732759983419,0.05274701158549352,0.0336427361038638
2017-05,0.08749138842279038,-0.004059331128241964,-0.009562744556854725,-0.012995842726981106,-0.04161916256567332,0.00011881717728807315,-0.06008701969486228
2017-06,-0.011444411856980894,0.007342768809149663,-0.03688401059304237,0.00811203929043544,0.0006770453249599522,0.011197910409945822,0.0056760933503275345
2017-07,0.030305329638889142,0.06114404928542255,0.08203414899457888,0.04238102497869558,0.057381811279157285,0.05136610199752255,0.022919752973497562
2017-08,-0.003023852070557536,-0.03292600802215723,0.02053437796088079,-0.0019316847317894924,-0.010168390032751228,0.010446377991360915,-0.019069430626280717
2017-09,-0.026654626733851848,0.0016174895799278511,-0.018850299889034163,-0.004853601917507646,-0.022728323416501123,-0.00026020922462680865,0.005198697407393111
2017-10,0.04809812149526211,0.07842734369392566,0.08624077381852868,0.06221233895028821,0.10755849338297428,0.054858992021130946,0.037837688315674814
2017-11,0.02157108594089981,-0.007847907034841775,-0.03105551435860162,0.02283670058519812,-0.0186582238688133,0.0025780394198885227,-0.0354569587148765
2017-12,0.05776170612857734,0.025748282891221563,0.009950671567490268,0.05161869541271869,0.04666643342064931,0.043025749725345556,-0.01848284261471258
2018-01,0.07195555779475334,0.034388210905659876,0.028462191100032206,-0.019704835303631815,-0.023648029899294785,-0.0016247240174857376,-0.020755270742378214
2018-02,-0.0194472467540558,-0.055746537228556936,-0.04416050440196571,-0.028626840751999234,-0.05839379055037578,-0.019679028957712216,-0.03303312013643884
2018-03,-0.029361860136175415,-0.04514853619790962,-0.028477467338607263,-0.020492102871066124,-0.0655700709377248,-0.0394423255064283,-0.030432322064196438
2018-04,0.11343660206124208,0.05449449520989033,0.04591636877786893,0.06794664133648048,0.05188513753450334,0.07264016396144733,-0.03750180532666444
2018-05,-0.0010434548049170279,0.016777406141068884,0.01861211370160968,-0.03952800954755278,-0.07994737460063202,-0.03379401815233385,-0.011299252053546663
2018-06,0.03707853945731944,-0.008994540307623373,-0.016305549362937617,-0.024759038775648046,-0.051594904819993875,-0.04010672444101465,-0.03645447290464432
2018-07,0.06661902672013313,0.03732416189423079,0.10781246388927271,0.04548506398802551,0.03525406253540883,0.035221299952736075,-0.019762933139259503
2018-08,0.04314149044818789,0.04882752073142789,0.03903873273390389,0.03191278751780786,0.04780566210755066,0.05553064710730472,0.010789452436491404
2018-09,-0.009331961389875333,-0.09245882998960954,-0.048472961640460006,-0.09966634407110835,-0.1538374628943672,-0.12013210594730948,-0.06864899371149653
2018-10,-0.06770508278461922,-0.04376945198869148,-0.06645525766242484,-0.043271743622239005,-0.016584087531285138,-0.030695773947912917,0.0253116434434408
2018-11,0.06996563363341184,0.018583685711441825,0.07409019924318314,0.0411431966950715,-0.01536789947369006,0.028285055520505923,-0.05394652204536579
2018-12,-0.0026611817659100223,-0.00626079410124311,0.0006660627835453807,0.01117945199958133,0.04004883077871706,0.023749647905842858,0.01263488322190132
