Month,BG,BN,BV,SG,SN,SV,n_BG,n_BN,n_BV,n_SG,n_SN,n_SV,SMB,HML
2003-10,0.049804204604513666,0.08922343368836487,0.14659173370737105,0.0390532093193253,0.09174346410099851,0.08681285772346328,24.0,22.0,2.0,115.0,160.0,137.0,-0.004115482436277362,0.04775964840413798
2003-11,0.042791971076427904,0.012664413038789391,0.11594731793192468,0.11686327326528684,0.11443035722076385,0.1577494225809724,24.0,22.0,2.0,114.0,160.0,136.0,0.0879186231854167,0.04088614931568557
2003-12,0.1748208906283672,0.19967718591149056,0.12264841688705627,0.20779463824819397,0.2254838720015837,0.22836934620423024,24.0,22.0,2.0,113.0,161.0,137.0,0.02939021685495996,0.020574707956036276
2004-01,-0.05319408362571737,-0.005589179757778505,0.16071855855218095,-0.08552243307464434,-0.08349938474055067,-0.09179776856160839,24.0,22.0,2.0,114.0,160.0,137.0,-0.05511927721584957,-0.006275335486964045
2004-02,-0.020363895016856145,0.007373584906079462,0.0016059412143176128,0.005831002895828747,-0.038673160866499974,-0.04704244497734239,24.0,22.0,2.0,113.0,160.0,137.0,-0.009925923929947273,-0.05287344787317114
2004-03,0.001029011073109849,0.04170616053510046,0.08699752270483689,-0.0480690018750701,-0.021742777491354358,-0.009569448041436031,24.0,22.0,2.0,113.0,160.0,137.0,-0.056273475487317384,0.03849955383363407
2004-04,0.018021447467629813,0.026772129786118287,-0.08560895431760365,0.06660000094741947,0.09307717114092166,0.0885890390083578,24.0,22.0,2.0,114.0,160.0,136.0,0.05744179741729652,0.021989038060938326
2004-05,-0.12833899200672602,-0.25549178557597096,-0.24118886762472436,-0.11501873941927399,-0.1832197800456524,-0.16405078861624112,24.0,22.0,2.0,113.0,159.0,136.0,0.0427961290588853,-0.04903204919696713
2004-06,0.0018029766740746361,0.04029625658597507,0.01903621246344105,0.01214387940563763,0.003217354145251081,0.021152887699897437,24.0,22.0,2.0,112.0,159.0,136.0,-0.013368999854580498,0.009009008294259808
2004-07,0.08730072722700793,0.08637612236528555,0.1311530724553318,0.03165830348734424,0.1052267515789175,0.15620709756321566,24.0,22.0,2.0,112.0,159.0,136.0,-0.01839589726301587,0.12454879407587141
2004-08,0.005386893564057846,0.006086238355459606,-0.01467594846682572,0.08193285054650884,0.027129462828004724,0.10086023993824259,24.0,22.0,2.0,111.0,159.0,135.0,0.048794590727498054,0.018927389391733745
2004-09,0.0800675127611842,0.07257881470003776,0.13233503416677034,0.09238221268931436,0.0846285041686732,0.0792043430522758,24.0,22.0,2.0,110.0,158.0,135.0,0.012182194698382796,-0.013177869637038556
2004-10,0.041260482483426994,-0.005969484951374327,-0.04651922010371944,0.0038512179461072907,0.009510664553074982,0.0076662409690135165,25.0,20.0,3.0,116.0,169.0,139.0,-0.010964557516435196,0.003815023022906226
2004-11,0.09931190137119936,0.06295937107259343,0.18206563307142848,0.09912182281904737,0.125398627032678,0.20880034445145365,25.0,20.0,3.0,116.0,169.0,139.0,0.031124588703966297,0.10967852163240628
2004-12,0.05268576856778635,0.11730094039199729,0.03464195498060222,0.13943213432079804,0.12864988928072746,0.16187255818096596,25.0,20.0,3.0,117.0,169.0,139.0,0.049047657320870935,0.022440423860167924
2005-01,-0.004829120626959346,-0.02261554057138771,-0.01734304771535932,-0.01794371522384665,-0.02188258719982782,-0.008770069540699215,25.0,20.0,3.0,116.0,169.0,138.0,-0.006190820612663706,0.009173645683147434
2005-02,0.015971402634111256,0.06095314928460633,-0.07017446686274026,0.03766740290121171,0.04775384821238,0.07217622544817821,25.0,20.0,3.0,115.0,169.0,138.0,0.004248349597437062,0.0345088225469665
2005-03,-0.026633995512433825,-0.06271222992409789,-0.12225327129269148,-0.034435645413240755,-0.008253473139248657,0.016965346288341537,25.0,20.0,3.0,115.0,168.0,138.0,0.02332855344202115,0.05140099170158229
2005-04,-0.05690967511142518,-0.05996189976698252,0.0033914055007986522,-0.002592886207818189,-0.022658142901971504,-0.0014631441441950008,25.0,20.0,3.0,115.0,168.0,139.0,0.045810272884309,0.001129742063623188
2005-05,0.105463795271372,0.06828662271896116,0.043483537365673744,0.07759394543051606,0.06413071706521949,0.09591781392800945,25.0,20.0,3.0,115.0,166.0,138.0,-0.0160128777472988,0.018323868497493387
2005-06,0.06963185849082149,0.051277928409852576,0.06273091137054083,0.025650359569754463,-0.002260983265726185,-0.007039942586945579,25.0,20.0,3.0,115.0,165.0,138.0,-0.048760205298322895,-0.032690302156700046
2005-07,0.024197318184357153,0.08485865615746946,0.3117240910647753,0.1105838521465612,0.11657701815633173,0.13914470783624328,25.0,20.0,3.0,115.0,166.0,139.0,0.05905244798053316,0.02856085568968207
2005-08,0.04573296392904669,0.01378127856867877,-0.05951608311933445,0.07902257835948495,0.08929835261417154,0.10996837841471706,25.0,20.0,3.0,115.0,166.0,138.0,0.05440334423796552,0.030945800055232106
2005-09,0.0883850418584505,0.11299798645356643,0.019635059799751324,0.042906020407847495,0.04663990513825811,0.029100467245433047,25.0,20.0,3.0,114.0,166.0,138.0,-0.055918551382955664,-0.013805553162414448
2005-10,-0.06613798826962584,-0.09726028551143086,-0.11821189873800987,-0.084463457776247,-0.08458058684868544,-0.11796506030875337,20.0,18.0,12.0,124.0,172.0,132.0,-0.0017996441382064122,-0.042787756500445195
2005-11,0.1290763249410322,0.11762817271708108,0.1054240681078381,0.12130094993877291,0.11801420297280593,0.08662669032874046,20.0,18.0,12.0,124.0,172.0,131.0,-0.00872890750854402,-0.029163258221613274
2005-12,0.06914902581927218,0.0844884052439287,0.048374547819257534,0.06749376683273456,0.0671375780606748,0.04448613542172638,20.0,18.0,12.0,124.0,172.0,131.0,-0.007631499522440892,-0.021891054705511413
2006-01,0.054014628833480745,0.11654387819210314,0.010035203089248228,0.055890711443680546,0.07381560252683725,0.039502913788443124,20.0,18.0,12.0,124.0,172.0,129.0,-0.003794827451957065,-0.03018361169973497
2006-02,0.05371106572993907,0.014576685308368845,0.0484664276898858,0.027834159224298983,0.019354652900917934,0.000879133231656715,20.0,18.0,12.0,124.0,172.0,129.0,-0.02289541112377336,-0.01609983201634777
2006-03,0.09787138151827682,0.12679743190381526,0.05779397927676483,0.12330735930559744,0.09735941721941936,0.07377272778729545,20.0,18.0,12.0,124.0,170.0,129.0,0.003992237204485115,-0.04480601687990699
2006-04,0.04119593194754108,0.1005323865122897,0.010331232966370804,0.06381587771537849,0.0985144039851853,0.08302434388330712,20.0,18.0,12.0,124.0,170.0,129.0,0.03109835805255644,-0.005828116406620818
2006-05,-0.12569218632469784,-0.15765561076271561,-0.13516161385666572,-0.15720923856498747,-0.10090170231458571,-0.13436936867051252,20.0,18.0,12.0,123.0,169.0,129.0,0.008676367131331153,0.006685221181253531
2006-06,0.019320354019276738,0.0090114242288304,-0.061335120240454996,-0.08188284594068532,-0.10217347170402885,-0.11914755413342623,20.0,18.0,12.0,122.0,169.0,129.0,-0.09006684326193086,-0.05896009122623633
2006-07,0.013398138819825123,-0.006486657355135068,0.013615279515137097,-0.013871014595497883,-0.008083510779235274,-0.018632570625040607,20.0,18.0,12.0,122.0,169.0,129.0,-0.020371285659866973,-0.002272207667115375
2006-08,0.06629100370571675,0.0904215150363209,0.11585973940866835,0.107078320349544,0.08555179478284047,0.14564113810951837,20.0,18.0,12.0,123.0,168.0,129.0,0.021899665030398946,0.04406577673146299
2006-09,0.0476170848897182,0.05117301220366056,0.05317323024110011,0.06729597949602689,0.10353701803389546,0.10733890601270935,20.0,18.0,12.0,123.0,167.0,129.0,0.04206952540271761,0.02279953593403218
2006-10,0.05669478405734699,0.04982087294881082,0.04042977516916581,0.0547962014837262,0.05675800598160666,0.01877013651517382,25.0,12.0,11.0,118.0,177.0,132.0,-0.005540362731605647,-0.026145536928366783
2006-11,0.07156760855845394,0.04070967978737269,0.054173462042306816,0.08051361286633943,0.055102935942623256,-0.004573074637748202,25.0,12.0,11.0,118.0,177.0,132.0,-0.011802425405639657,-0.051240417010117376
2006-12,-0.0032987767537520367,0.016824563822747184,0.006767170698273517,0.029948430413368875,0.028691303134904672,0.006303885646309574,25.0,12.0,11.0,118.0,177.0,132.0,0.01488355380910482,-0.006789298657516874
2007-01,0.024782363500666933,0.0353683362190914,0.035556622135558706,0.030506297950639017,0.041610348291524546,0.0530071836395179,25.0,12.0,11.0,118.0,176.0,132.0,0.009805502675454809,0.016637572161885328
2007-02,-0.07335056385793669,-0.1001811818661177,-0.06563124914777675,-0.08195893595091262,-0.08730351845472893,-0.09863047641339691,25.0,12.0,11.0,118.0,176.0,131.0,-0.009576645315735774,-0.004476112876162175
2007-03,0.0046219721410689155,0.04884005540291914,0.0336561053881496,-0.008760473590547936,-0.0017262406940852385,-0.016735596785525123,25.0,12.0,11.0,118.0,176.0,131.0,-0.03811348133409865,0.010529505026051749
2007-04,0.05438737240501072,0.06699427501484875,0.1007487834166995,0.06768501684159624,0.07411048393383475,0.09215260237022727,25.0,12.0,11.0,118.0,176.0,132.0,0.0039392241030330915,0.035414498270159904
2007-05,0.030520384538590187,0.036222779938904506,0.07384374029855094,0.07564907962172542,0.07925742853570955,0.07825435872256949,25.0,12.0,11.0,118.0,176.0,132.0,0.030857987367986273,0.022964317430402413
2007-06,-0.0007504335618412488,-0.0026096182978756805,0.007120010604758908,0.0623392582688603,0.04526553326363948,0.031375421751573665,25.0,12.0,11.0,118.0,176.0,132.0,0.04507341817967716,-0.011546696175343239
2007-07,0.051158547959057284,0.06866262398270544,0.05117963928504107,0.03908211479498283,0.009361717621124256,0.0758266083122927,25.0,12.0,11.0,118.0,175.0,131.0,-0.015576790166134674,0.018382792421646827
2007-08,-0.010344633832624236,-0.012565229164525023,0.00587901255785539,-0.009053904257180754,-0.021063339723303473,-0.026380950412150158,25.0,12.0,11.0,118.0,174.0,131.0,-0.013155781317780174,-0.0005516998822448892
2007-09,0.07508797294218787,0.1711531659199328,0.1599646630177689,0.11104949459782298,0.12265948173465951,0.19448407324882944,25.0,12.0,11.0,118.0,174.0,131.0,0.007329082567140789,0.08415563436329374
2007-10,0.22242358205401971,0.3151200330710074,0.14099297727508858,0.09985569194852251,0.1464182104024618,0.11375834515743702,21.0,19.0,9.0,120.0,168.0,132.0,-0.10616811496389811,-0.03376397578500831
2007-11,-0.04071939428533131,-0.0584750398153276,0.042468933284317695,0.0028856169876090815,0.043713788702773725,0.1680728868692709,21.0,19.0,9.0,120.0,168.0,131.0,0.09046593112533163,0.12418779872565541
2007-12,0.05602712781015562,0.06984388124051966,0.18548407483979307,0.12382492986585195,0.15961059114035642,0.1883216412517677,21.0,19.0,9.0,120.0,168.0,130.0,0.05346735945583591,0.0969768292077766
2008-01,-0.16670306700220489,-0.1788683157384333,-0.18537731803309937,-0.20239548065644838,-0.21109906055470032,-0.23581892960611092,21.0,19.0,9.0,120.0,168.0,129.0,-0.0394549233478407,-0.02604884999027851
2008-02,0.0025252646233247062,0.0037884556320600463,0.04463640319446616,-0.0038906931545580723,-0.024777739134578508,0.02158516771736863,21.0,19.0,9.0,120.0,168.0,130.0,-0.019344462673872954,0.03379349972153407
2008-03,-0.08347725358311353,-0.11189450004816111,-0.15478100746493648,-0.11857809774201368,-0.1537868759219579,-0.16401970938314256,21.0,19.0,9.0,120.0,168.0,130.0,-0.028743973983634336,-0.05837268276147591
2008-04,0.1131532901654271,0.12093897852518395,0.08788141282582161,0.117730727635266,0.12014371838177902,0.14598017263298763,21.0,19.0,9.0,120.0,167.0,130.0,0.020626979044533325,0.0014887838290580657
2008-05,-0.02638765733305004,-0.10823338966718912,-0.028130441949969543,-0.050941564420760845,-0.05884488794464199,-0.05665480507512358,21.0,19.0,9.0,119.0,167.0,130.0,-0.001229922830105901,-0.003728012635641117
2008-06,-0.18975831710720759,-0.16893164418412102,-0.22221133269143156,-0.16535846909765486,-0.20441518624441313,-0.2233711340998105,21.0,19.0,9.0,119.0,167.0,130.0,-0.00408116515303944,-0.0452328402931898
2008-07,0.05532847530860404,0.10458462453251387,0.11410194394326365,0.05013730898122037,0.052945890179342266,0.08206165251687658,21.0,19.0,9.0,120.0,166.0,130.0,-0.029623397368980776,0.04534890608515791
2008-08,0.026726442586986362,-0.00664900212854408,-0.012767716765361854,0.02551288191125703,0.00975018214511989,0.009022076902486012,21.0,19.0,9.0,119.0,166.0,130.0,0.012325139088594167,-0.027992482180559615
2008-09,-0.13699404899220693,-0.10100578454586617,-0.06998166449419868,-0.1515987247052427,-0.17238847707202815,-0.13808878225636548,21.0,19.0,9.0,119.0,166.0,130.0,-0.051364828667121505,0.04026116347344273
2008-10,-0.2602363602398338,-0.2892016161769977,-0.24906068380428545,-0.3067730728071545,-0.2992316993237018,-0.2667109475489897,25.0,20.0,5.0,119.0,173.0,140.0,-0.024739019819576352,0.02561890084685657
2008-11,-0.05713776757036384,-0.0561389278675806,0.022923114013195113,-0.08743597588565528,-0.1317145832911039,-0.03680475219220569,25.0,20.0,5.0,118.0,172.0,140.0,-0.05520057664807185,0.06534605263850427
2008-12,0.11031967308883803,0.08418560135009807,0.17002234021212312,0.13055738160827063,0.13881051605155503,0.14192775703585897,25.0,20.0,5.0,119.0,172.0,140.0,0.015589346681541804,0.03553652127543672
2009-01,-0.05668019878794804,0.004707732368574039,-0.04941349681602296,-0.11215943917441125,-0.05884611805461806,-0.05059208109544156,25.0,20.0,5.0,119.0,173.0,140.0,-0.04007055836302464,0.03441703002544738
2009-02,-0.04566823024213589,-0.004580402738854539,-0.09068223790489652,-0.05597290166888436,-0.03413368263945198,-0.09153138366869096,25.0,20.0,5.0,119.0,173.0,140.0,-0.013569032363713452,-0.04028624483128361
2009-03,0.05760277730166272,0.12496692602119197,0.03166166181155388,0.06047549080070175,0.08633104604036944,0.07594751821583973,25.0,20.0,5.0,119.0,173.0,139.0,0.0028408966408341126,-0.005234544037485432
2009-04,0.1877421750164857,0.1244654211686589,0.17779138125644856,0.16469280841501524,0.17292692719026617,0.16782282205573928,25.0,20.0,5.0,119.0,173.0,139.0,0.00514786007314251,-0.0034103900596565567
2009-05,0.3396738088281175,0.29654276762961335,0.41047299082101163,0.4022877906748185,0.386716769821634,0.4293776081701495,25.0,20.0,5.0,119.0,173.0,138.0,0.057230867129286524,0.04894449974411258
2009-06,-0.0022199354572359402,-0.06744818272238799,-0.05222079848705665,0.01656470053130494,0.0023020139180616964,0.004121624093289137,25.0,20.0,5.0,119.0,173.0,138.0,0.048292418403112124,-0.031221969733918255
2009-07,0.07959442573034807,0.0637017367643851,0.03315499767402182,0.09732607644713463,0.13085341400045003,0.0857864293746133,25.0,20.0,5.0,119.0,172.0,138.0,0.04583825321781432,-0.02898953756442379
2009-08,0.018921253626756583,0.009056113905595782,0.021310320361412942,0.032795559165912445,0.054532043319017134,0.04495436136639029,25.0,20.0,5.0,118.0,172.0,138.0,0.02766475865251819,0.007273934467567102
2009-09,0.05759936240787001,0.07474000443029394,0.18169539515749475,0.0546603937337969,0.07214943661941346,0.12458426794436792,25.0,20.0,5.0,118.0,171.0,138.0,-0.02088022123269347,0.09700995348009789
2009-10,-0.07363657622597984,-0.060300879398775056,-0.19337699641262496,-0.013953605348908446,-0.048172283542262856,-0.07029454783940844,24.0,19.0,4.0,121.0,174.0,141.0,0.0359057833667918,-0.0563409424905
2009-11,0.07220998009306659,0.06342411620654925,0.0962257002129094,0.07006106794067629,0.09060534878907091,0.07629926772520847,24.0,19.0,4.0,121.0,174.0,141.0,0.012516160215065679,0.006238199784532175
2009-12,0.03301046793373086,0.04965820735489837,0.05017951983565176,0.05052110484102387,0.05834736907657259,0.055996265904018565,24.0,19.0,4.0,121.0,174.0,141.0,0.013099899314483618,0.005475161062994692
2010-01,-0.03825278219264465,-0.0713507855622008,-0.06727469259558205,0.028894118571335604,-0.03466843823557504,-0.010689915597173442,24.0,19.0,4.0,121.0,174.0,141.0,0.051914624045303004,-0.039584034168509044
2010-02,-0.020629616897936607,0.005982968141476343,0.011622462294881763,0.0012430821239946212,-0.0017213365610029838,-0.01578016728210708,24.0,19.0,4.0,121.0,174.0,141.0,0.00708419715972595,-0.017023249406101698
2010-03,0.023014236059220806,0.06143591599834418,0.08350468643588298,0.05551736415858124,0.05025344931385415,0.07072051784396936,24.0,19.0,4.0,121.0,174.0,140.0,0.0106603307074352,0.015203153685388125
2010-04,-0.004745386671175974,0.015241530712893917,0.01081015043541842,0.028262011640596465,0.022672814138870716,0.06366568356363897,24.0,19.0,4.0,121.0,174.0,140.0,0.02021934086887462,0.0354036719230425
2010-05,-0.01839004234131341,-0.05462558005882727,-0.1243479530346457,-0.02553872016152311,-0.04552961831829673,-0.061996868925249096,24.0,19.0,4.0,121.0,173.0,140.0,0.000973641960160419,-0.03645814876372598
2010-06,0.046417387510912705,0.036732879248848105,0.06400689960263267,0.058147852022558365,0.059749696784420034,0.02828125892885834,24.0,19.0,4.0,121.0,173.0,140.0,0.017373641023608794,-0.029866593093700024
2010-07,0.01048454788434455,0.03252940947928843,0.05032646619749138,0.017830446656420678,0.020998316113777917,0.05506432324006598,24.0,19.0,4.0,121.0,174.0,140.0,-0.0020925972967171923,0.0372338765836453
2010-08,-0.015662565004642887,0.013780588522020812,0.050631607765214956,0.02112939854221726,0.009715075835161912,0.041243791114870317,24.0,19.0,4.0,121.0,173.0,139.0,0.016363225430000627,0.020114392572653055
2010-09,0.0977533165568203,0.09387155935570782,0.14242909113310873,0.06525107070112318,0.06660099352383987,0.09065199167065845,24.0,19.0,4.0,121.0,172.0,139.0,-0.029886405843782535,0.025400920969535265
2010-10,-0.006935656193966659,-0.002290995776606793,-0.005511166288237678,-0.001123290096443499,0.0066183967058990045,0.05230305963761931,21.0,22.0,7.0,124.0,170.0,138.0,0.02417866150196198,0.027425419819895894
2010-11,-0.03811163582872025,-0.04389328472805607,-0.09592824454250183,-0.02399112564652469,-0.07965954978112977,-0.09207156572840097,21.0,22.0,7.0,124.0,170.0,138.0,-0.00592969201892576,-0.06294852439782893
2010-12,0.05953956550580386,0.02279614501425112,0.05592899286867529,0.01710661995353816,0.013142191592378753,-0.017765519978833758,21.0,22.0,7.0,123.0,170.0,138.0,-0.04192713727388237,-0.019241356284750245
2011-01,-0.10326793360035666,-0.09829095571524255,-0.051662920770473006,-0.0750897499424505,-0.12043550128185239,-0.11076556046589293,21.0,22.0,7.0,123.0,170.0,138.0,-0.017689667201374538,0.007964601153220612
2011-02,-0.014355957377815455,-0.03143425222994581,-0.07417683738551623,-0.07210186075934988,-0.06459898758649228,-0.060041971295142486,21.0,22.0,7.0,123.0,170.0,138.0,-0.025591924215902385,-0.02388049527174669
2011-03,0.07576451161446311,0.09410064411367863,0.06730152458948584,0.06545483359608432,0.083661215139214,0.08954048557550329,21.0,22.0,7.0,123.0,170.0,138.0,0.0004966179977246762,0.007811332477220843
2011-04,-0.01913817341347318,-0.007122634604843776,-0.0018939765721894372,0.04476825418010463,0.019034661049710105,0.014357356686958445,21.0,22.0,7.0,123.0,170.0,137.0,0.03543835216909319,-0.006583350325931223
2011-05,0.0036472607467739416,-0.06861594978594561,-0.04509707280992672,0.024728572382592705,-0.03996107068446931,-0.04667367379407987,21.0,22.0,7.0,123.0,170.0,137.0,0.016053196584380636,-0.06007328986668661
2011-06,0.033154443265827296,-0.0029407563277021745,-0.00803890612419631,0.005800422166829548,-0.021594744111650407,-0.020511219841036984,21.0,22.0,7.0,122.0,169.0,137.0,-0.019493440866595553,-0.03375249569894507
2011-07,-0.03993871975834298,-0.022860741021546692,-0.02897384154201541,-0.019969894252566966,0.018781504757979847,-0.005001369228195799,21.0,22.0,7.0,122.0,169.0,136.0,0.02852784786637405,0.01296670162034937
2011-08,-0.06608451921328044,-0.0982715981420051,-0.09094936925475337,-0.07914743454313801,-0.08092494993053946,-0.10662822989836362,21.0,22.0,7.0,122.0,169.0,136.0,-0.0037983759206673914,-0.026172822698349273
2011-09,-0.005367794587546371,-0.0035283971792198087,-0.02493172926446649,-0.027720671459612857,-0.006960857794745108,-0.01739396605943657,21.0,22.0,7.0,121.0,169.0,135.0,-0.006082524760853955,-0.004618614638371916
