Month,BH,BL,BN,SH,SL,SN,BAV,BAV_big,BAV_small
2004-06,-0.1604345640673267,0.006563450276229162,0.05009191465042381,0.030709658274271082,0.019216950375028505,0.012545299738188442,0.07775265322215665,0.16699801434355585,-0.011492707899242578
2004-07,0.28302166829734277,0.06418897118067822,0.09340900644094345,0.1610246089203143,0.049512577220752925,0.0835814810720069,-0.16517236440811298,-0.21883269711666453,-0.11151203169956139
2004-08,-0.07092839520834329,0.01189360438468278,-0.004630510647951476,0.05080878966484481,0.08753028513127448,0.07778960732956403,0.05977174752972787,0.08282199959302608,0.036721495466429666
2004-09,0.11243665202378032,0.07607570145585282,0.0729946867382529,0.11969681754663015,0.07611946992089243,0.07277076410255555,-0.03996914909683261,-0.0363609505679275,-0.04357734762573773
2004-10,0.03890976319983671,0.017972901178787394,0.025284712798599927,0.04865037871033918,-0.004184690122401977,-0.012106590285664262,-0.036885965426895234,-0.020936862021049316,-0.05283506883274115
2004-11,0.12251081917672746,0.10739831350144724,0.05049198317841458,0.14510388692078757,0.13369477694952192,0.12177771717484899,-0.013260807823272935,-0.015112505675280219,-0.011409109971265652
2004-12,0.13868220598449205,0.04870245971020648,0.105134425921346,0.14031276403533227,0.11463050594776754,0.150712022655712,-0.057831002180925156,-0.08997974627428557,-0.025682258087564733
2005-01,0.07086213237388432,-0.012831554891342203,-0.028955944424238482,-0.0038681667042524963,0.0023003135073054685,-0.031344941124248724,-0.03876260352683428,-0.08369368726522652,0.006168480211557964
2005-02,0.06403417231451966,0.022003031814093476,0.03796843657975862,0.055171293250877454,0.04431668773993425,0.04615370168478642,-0.026442873005684694,-0.04203114050042618,-0.0108546055109432
2005-03,-0.04886507448137817,-0.01732763116262284,-0.07897627135641022,-0.008397993115039882,-0.008242253966819145,-0.0185347259207567,0.01584659123348803,0.031537443318755326,0.00015573914822073626
2005-04,-0.1784445328538495,-0.05908426189483271,-0.032487020629355975,-0.027837111439570756,0.0016370319622898905,0.004947811579212839,0.07441720718043873,0.1193602709590168,0.029474143401860647
2005-05,0.08539036832342436,0.09963488552470813,0.07204907662915798,0.08157764961540724,0.08680401971212472,0.07678883547063163,0.009735443649000627,0.014244517201283766,0.005226370096717475
2005-06,-0.03340261089454184,0.09747510390534313,0.01903989463145205,-0.002069270886101898,0.039070341022126705,0.004924422594294663,0.0860086633540568,0.13087771479988497,0.0411396119082286
2005-07,0.1262475573944185,0.025652123426705257,0.10568590685438342,0.16074113659389172,0.09033745218562296,0.11593395755038384,-0.08549955918799101,-0.10059543396771325,-0.07040368440826876
2005-08,0.07475399946599713,0.021761589142876785,0.03950850117591776,0.0804002152725438,0.08576587773280483,0.10253974232052666,-0.023813373931429654,-0.05299241032312035,0.005365662460261031
2005-09,-0.016457131430509146,0.09728255216600376,0.09756949235182462,0.04607684371740866,0.03935255944486132,0.04753762678769593,0.05350769966198279,0.1137396835965129,-0.006724284272547343
2005-10,-0.1257852434419571,-0.07181252754187596,-0.13710339595275137,-0.12716546674232934,-0.0627389871039356,-0.09633357535333889,0.059199597769237444,0.05397271590008114,0.06442647963839374
2005-11,0.15959058897813072,0.11798953317577422,0.11563652326112553,0.11678387357829044,0.11235257821843393,0.11131714037173217,-0.02301617558110651,-0.0416010558023565,-0.0044312953598565075
2005-12,0.07391639643660054,0.08605032151278955,0.051881131263144274,0.05234445915160554,0.06662168402475138,0.05993347919414234,0.013205574974667428,0.012133925076189003,0.014277224873145845
2006-01,0.15842616687633024,0.10087708920528594,0.04125420314225245,0.04312172765518328,0.04881291313779836,0.07012808634320082,-0.025928946094214603,-0.057549077671044294,0.005691185482615081
2006-02,0.036063673503346834,0.0002611619998981781,0.08106535334183518,0.01347431358477637,0.017273188442750224,0.01861855898284618,-0.0160018183227374,-0.03580251150344865,0.003798874857973854
2006-03,0.1956059717097798,0.10493422470713822,0.09384895187766523,0.12971681118005168,0.061179912834478885,0.10523295063351905,-0.0796043226741072,-0.09067174700264159,-0.0685368983455728
2006-04,0.39662334723093,0.038632427405360825,0.03353835008449316,0.10120144393656441,0.052246097558141705,0.08838219266466212,-0.20347313310199597,-0.3579909198255692,-0.04895534637842271
2006-05,-0.12623249436383985,-0.12596440110648924,-0.16404691347486547,-0.11414032277194375,-0.11461633066460541,-0.1427316782076519,-0.00010395731765552862,0.00026809325735061007,-0.0004760078926616673
2006-06,-0.04972777301104702,0.01429897116989152,0.007280757046246078,-0.13622334067980918,-0.09172462402930004,-0.09539331887059285,0.054262730415723846,0.06402674418093854,0.04449871665050914
2006-07,-0.058139473412574784,-0.0020703250901463145,0.01819972474096594,-0.03166511567341358,-0.005521434129020099,-0.00504675921810243,0.04110641493341098,0.05606914832242847,0.026143681544393484
2006-08,0.07675483028190318,0.08950793962642078,0.06738125113031927,0.12586831692170058,0.11082826317283699,0.12038472637214533,-0.0011434722021729793,0.012753109344517607,-0.015040053748863594
2006-09,0.09958949825210917,0.041234928561023794,0.054161942923097686,0.08349784333356569,0.07816654574925926,0.08774299178534155,-0.0318429336376959,-0.05835456969108537,-0.005331297584306435
2006-10,0.1609873200868469,0.0627522778509205,0.016384085412584824,0.04705389806970971,0.03133382005915154,0.0522164103490662,-0.056977560123242295,-0.09823504223592641,-0.015720078010558164
2006-11,0.023546886000428632,0.08394538210054871,0.030711528567716573,0.08325454416039708,0.02451379039997126,0.03471950512184092,0.0008288711698471243,0.060398496100120075,-0.058740753760425826
2006-12,-0.04148415025402108,0.003488908820862048,0.013219089628893512,0.036152386381605534,0.015887948178753514,0.01997019916905028,0.012354310436015554,0.04497305907488313,-0.02026443820285202
2007-01,-0.021984199775729803,0.03745153020876958,0.02178206993328896,0.03817229703069073,0.041145286062058764,0.054623590723568864,0.03120435950793371,0.059435729984499384,0.0029729890313680354
2007-02,-0.11665805945289165,-0.07057370080239357,-0.08440937026740716,-0.10452439735563977,-0.0646840395588487,-0.08800475960847369,0.04296235822364458,0.04608435865049808,0.03984035779679107
2007-03,-0.0625079900144743,0.03419949780633678,0.018772341339325344,-0.014655651612552346,-0.004557583634187935,-0.01097382991721469,0.05340277789958774,0.09670748782081107,0.01009806797836441
2007-04,0.10628804237166085,0.0554644719196177,0.09795955611429269,0.07593893349653201,0.06987240875147331,0.08968393363290893,-0.028445047598550932,-0.05082357045204315,-0.006066524745058699
2007-05,0.09475208648506273,0.030711702800589814,0.07806853065957621,0.08536124667648361,0.06079766784371347,0.08546449696486826,-0.04430198125862152,-0.06404038368447292,-0.02456357883277014
2007-06,-0.03238607716411224,-0.020495794507380174,0.06182641511941847,0.06696982166185736,0.02148061100237102,0.03859569909100383,-0.016799464001377138,0.011890282656732063,-0.04548921065948634
2007-07,0.0976813964391921,0.061532440313786886,0.028405677556325455,0.025914175799977703,0.03351317605645884,0.04686061060283172,-0.014274977934462044,-0.03614895612540522,0.00759900025648114
2007-08,-0.057895203004774735,-0.009326907684491159,0.01881355400848242,-0.022459004810522685,-0.021320220315726904,-0.022508571049775414,0.02485353990753968,0.048568295320283575,0.001138784494795781
2007-09,0.15132668230370214,0.11171372467557707,0.1714104196928162,0.14874438906631318,0.08581287107820428,0.1390459199005663,-0.05127223780811699,-0.03961295762812507,-0.0629315179881089
2007-10,0.8328751471157738,0.17525267169777864,0.1759947609144766,0.10055206976154554,0.044144987513775304,0.14413229849667783,-0.3570147788328827,-0.6576224754179951,-0.05640708224777024
2007-11,-0.18904466052152405,-0.0322722055724158,-0.000809321956664087,0.0881586885703405,0.02490306627160436,0.06552624848445025,0.046758416325186056,0.15677245494910824,-0.06325562229873613
2007-12,0.22719434819544937,0.05177287183366703,0.06560598574993248,0.1705651659376803,0.1307189925456127,0.1485266651340467,-0.107633824876925,-0.17542147636178235,-0.03984617339206761
2008-01,-0.2144083973828472,-0.1521295410795759,-0.19589367375159317,-0.23801922679503004,-0.15724214098797548,-0.20922393077063095,0.07152797105516293,0.06227885630327129,0.08077708580705456
2008-02,-0.03186528012127084,0.020421439830037108,0.004674140030005677,0.0034455912684246215,0.015742550056082966,-0.011608220608933847,0.03229183936948315,0.05228671995130795,0.012296958787658345
2008-03,-0.15839437410313786,-0.09305334591872828,-0.11901275388785665,-0.17741721843734393,-0.07739709654311742,-0.1521267964136272,0.08268057503931803,0.06534102818440958,0.1000201218942265
2008-04,0.23220403459315456,0.09650108170403494,0.1138528155840834,0.18941515563755365,0.06470654401169199,0.10700557974351059,-0.13020578225749063,-0.1357029528891196,-0.12470861162586167
2008-05,-0.13760637037231216,-0.02936781700608897,-0.07911095973541031,-0.05285155900918331,-0.03417626346184831,-0.062480779512841186,0.0634569244567791,0.10823855336622319,0.018675295547335005
2008-06,-0.28960530654264405,-0.14185032582133653,-0.19872650949521872,-0.23441933365531903,-0.1520779687756615,-0.206790967638522,0.11504817280048257,0.14775498072130752,0.08234136487965754
2008-07,0.15487214027542548,0.04888268672732249,0.09764283262182649,0.11535611996587238,0.03000267670274877,0.06531674822538687,-0.09567144840561331,-0.10598945354810299,-0.08535344326312361
2008-08,-0.018470266967878634,0.02587151786245781,-0.011667323559274202,-0.026879259137549707,0.056852031842394644,0.02566334808932359,0.0640365379051404,0.04434178483033645,0.08373129097994435
2008-09,-0.22731452982045358,-0.10413303513319984,-0.09649914205368303,-0.19131170550927984,-0.09281810508615786,-0.1460527008028677,0.11083754755518786,0.12318149468725374,0.09849360042312198
2008-10,-0.350444296595525,-0.19898438921284642,-0.31585106786148454,-0.34302535722167526,-0.24101004508471432,-0.28504087866014255,0.12673760975981976,0.1514599073826786,0.10201531213696094
2008-11,-0.10582070243171422,-0.029823224024921054,-0.050617091065384666,-0.09862822582548579,-0.10215750616122705,-0.07596987206607184,0.03623409903552595,0.07599747840679316,-0.003529280335741264
2008-12,0.14561484205755615,0.04331142819063651,0.1955044286619936,0.20755861899056655,0.10712862406899913,0.13192424998817168,-0.10136670439424353,-0.10230341386691963,-0.10042999492156741
2009-01,-0.013856589021833588,0.017078682095103766,-0.09107089590596859,-0.11688530935321982,-0.05238577815315425,-0.08338813701650215,0.04771740115850146,0.030935271116937356,0.06449953120006557
2009-02,-0.06535446859353715,-0.010544432056649134,-0.07471734438072497,-0.07403089353680943,-0.03655757024709728,-0.062371144545965006,0.04614167991330008,0.05481003653688801,0.03747332328971215
2009-03,0.05436086533818621,0.08676185801311195,0.09331211550370885,0.08219109217527015,0.07569324069235842,0.06494014503984323,0.012951570596007003,0.032400992674925744,-0.006497851482911737
2009-04,0.17295973600794906,0.1351521978904136,0.16638554973714384,0.2917478983742686,0.12348473717616108,0.18611678672126528,-0.10303534965782149,-0.037807538117535455,-0.16826316119810752
2009-05,0.716704618119083,0.1915436134461261,0.35140789237601566,0.5875896028094023,0.2513931019306142,0.44857674031279865,-0.43067875277587253,-0.5251610046729569,-0.3361965008787881
2009-06,0.027844542865458868,-0.033068896041872485,-0.0705673564410259,-0.012302046720471355,0.034603522576651974,0.020578364265891755,-0.007003934805104012,-0.06091343890733135,0.04690556929712333
2009-07,0.015233001767342956,0.08562453235544622,0.06366417130066154,0.06492126683479477,0.12065749953739602,0.1138436609158609,0.06306388164535225,0.07039153058810327,0.05573623270260125
2009-08,0.0022503564666906456,0.02121613092873672,-0.004678780171336461,0.09127096706378264,0.015531360235954614,0.057784005221300824,-0.02838691618289097,0.018965774462046073,-0.07573960682782803
2009-09,0.08647302501403885,0.07816611120030208,0.07371217754129834,0.06336831172133928,0.08120478431062891,0.09089691155281238,0.004764779387776419,-0.008306913813736772,0.017836472589289637
2009-10,-0.12380394093745722,-0.055665139346323514,-0.11454835954917172,-0.09355211872066772,-0.0052769548802266385,-0.039039222778875705,0.07820698271578738,0.06813880159113371,0.08827516384044108
2009-11,0.16655440218418374,0.05359277002081585,0.0712121655149089,0.07546716643924556,0.0682393628725882,0.07951790495449156,-0.06009471786501263,-0.1129616321633679,-0.007227803566657365
2009-12,0.024769625947982703,0.034703999062705514,0.057791335766193754,0.05775022685139442,0.053165235600989846,0.0501883659025926,0.002674690932159121,0.009934373114722811,-0.004584991250404576
2010-01,0.015472324089003248,-0.0507260410545693,-0.04948631907764415,-0.035958428177970736,-0.019193857901374324,-0.0025221043163197996,-0.024716897433488066,-0.06619836514357255,0.016764570276596412
2010-02,-0.06834621906846679,-0.010425502038647108,0.025379892476224172,-0.032590498159795186,0.016675693345845503,-0.010251511859125454,0.053593454267730184,0.05792071702981968,0.04926619150564069
2010-03,-0.11393543617977475,0.06445131648346634,0.04271013972703428,0.024103567164854702,0.06290615797194467,0.061758306761471746,0.10859467173516553,0.1783867526632411,0.03880259080708996
2010-04,-0.0043311683641658865,-0.00445223118689174,0.0008184387284591505,0.058545653574803125,0.02719654168064312,0.0460732366742979,-0.01573508735844293,-0.0001210628227258535,-0.03134911189416001
2010-05,-0.09627203325630967,-0.014560992666175547,-0.04578581513463849,-0.08844600154752183,-0.016324446715901657,-0.044368129405673654,0.07691629771087716,0.08171104059013412,0.07212155483162017
2010-06,0.018378817357192594,0.041380922135956726,0.054721620089706,0.058856009192613405,0.061377301469443146,0.05547458169631483,0.01276169852779694,0.023002104778764132,0.002521292276829741
2010-07,-0.01383522013979172,-0.00655488447912572,0.06340380056554738,0.029402406828187934,0.020466401849254176,0.03173323468533668,-0.0008278346591338789,0.007280335660666,-0.008936004978933758
2010-08,-0.023059466742510384,-0.022811982038448725,0.03348823826759101,0.031069898462191877,0.019586506895007714,0.01873568010376619,-0.005617953431561252,0.00024748470406165887,-0.011483391567184163
2010-09,0.10796525861924933,0.09892088869906268,0.0980737512450355,0.05977870524090984,0.07181908276135053,0.07185274833356171,0.001498003800127018,-0.009044369920186646,0.012040377520440688
2010-10,-0.010807555396935453,-0.020383115261676337,0.02996507510238896,0.010999320643926535,0.02294150489222875,0.012970427786777613,0.0011833121917806657,-0.009575559864740884,0.011942184248302215
2010-11,-0.06394639343357401,-0.02769163667149644,-0.06855559203807016,-0.08472910977803447,-0.03306553504308807,-0.07557254733403117,0.043959165748512,0.036254756762077574,0.0516635747349464
2010-12,0.12925415892691056,0.02789904590672115,0.030908001907999014,0.02603843555833317,0.005327566595374804,0.006416022633217356,-0.061032990991573895,-0.1013551130201894,-0.020710868962958366
2011-01,-0.09102886133976391,-0.07817178530368517,-0.12048595675403569,-0.11807337886499981,-0.09504841724369606,-0.10674907644118224,0.017941018828691244,0.012857076036078746,0.023024961621303755
2011-02,-0.041298273724115084,-0.04256606189270991,-0.006699792228057668,-0.07582154566604979,-0.06772184218935282,-0.05550191432400502,0.0034159576540510744,-0.0012677881685948245,0.008099703476696973
2011-03,0.06460941834711595,0.07962875461476901,0.08493213089003024,0.10272315733117764,0.07435531682318988,0.08220361083338391,-0.00667425212016734,0.01501933626765306,-0.028367840507987754
2011-04,0.004835075877651638,-0.008380373420330945,-0.01937342385349465,0.0374743022962594,0.026962916307154184,0.020580030397766815,-0.0118634176435439,-0.013215449297982584,-0.010511385989105216
2011-05,-0.028130818040835205,-0.03975848730153197,-0.024807439557770348,-0.023363483906200497,0.0003626854386679054,-0.03011793464243939,0.00604925004208582,-0.011627669260696763,0.023726169344868403
2011-06,-0.014005090332549017,0.030256395151222575,-0.00822852333368043,-0.0007732529421724636,-0.0064672596598384004,-0.019416544050868463,0.019283739383052827,0.044261485483771595,-0.005694006717665937
2011-07,0.015010192715165365,-0.036411216285747304,-0.02936273124225812,-0.021173058031934394,0.010881910216277558,-0.0008542078838319561,-0.009683220376350356,-0.05142140900091267,0.032054968248211954
2011-08,-0.18798763372452262,-0.08093081954417229,-0.07170699065785938,-0.1463267703431222,-0.06216216294451368,-0.08821844129288316,0.09561071078947941,0.10705681418035033,0.08416460739860851
2011-09,0.09432436202280056,0.0013394738862424094,-0.014934569584195315,-0.028594145051899195,-0.01609120396468968,-0.01920952237630556,-0.04024097352467432,-0.09298488813655816,0.012502941087209514
2011-10,0.10101019525225952,0.04567481206014685,0.0691203473635346,0.05379650895181123,0.02303076762833557,0.03164264643971097,-0.04305056225779416,-0.05533538319211267,-0.030765741323475655
2011-11,-0.07492814872406497,-0.07121198438504281,-0.10850640392412865,-0.13204781692738818,-0.08260240244846226,-0.08893090968924891,0.026580789408974043,0.0037161643390221655,0.04944541447892592
2011-12,-0.07410441771452246,-0.03268500905703999,-0.06042361054441287,-0.10151379912891315,-0.06487752790900823,-0.08047040290572,0.03902783993869369,0.04141940865748247,0.03663627121990491
2012-01,0.2678804916993894,0.08886519865844943,0.13785316992518556,0.2493500674981414,0.1032279268723699,0.1853725485166769,-0.16256871683335575,-0.17901529304093994,-0.1461221406257715
2012-02,0.04990347159157066,0.037562240989011085,0.04127989060700664,0.08818016227866833,0.05384567256809917,0.07557015293451484,-0.02333786015656436,-0.012341230602559573,-0.03433448971056916
2012-03,-0.05346307776799542,-0.029075910281536842,-0.020362759837927676,-0.03903185081341451,0.016036285495894188,-0.002361984768309215,0.03972765189788363,0.02438716748645858,0.05506813630930869
2012-04,-0.0033773213312561865,0.004586149591986039,-0.025737371983473156,-0.029504280979292967,-0.00273123649029359,-0.012286395087240722,0.0173682577061208,0.007963470923242226,0.02677304448899938
2012-05,-0.14090245095441567,-0.041749739267428004,-0.06788033854482492,-0.11087687860510052,-0.030400249397548453,-0.06276092530708514,0.08981467044726987,0.09915271168698767,0.08047662920755207
2012-06,0.04367181328915168,0.05953177160274919,0.07988030040101358,0.09935701518200785,0.034806512576292935,0.053844668560688765,-0.0243452721460587,0.01585995831359751,-0.0645505026057149
2012-07,-0.04718610586289881,0.004344065946072564,-0.02020876973598962,-0.04703054112760837,0.029648374565053603,-0.02150362629546679,0.06410454375081667,0.05153017180897137,0.07667891569266197
2012-08,-0.04217644094083208,0.02242509528027965,-0.017890105269294757,-0.05388483819072596,0.025751004062565603,-0.014265718315013085,0.07211868923720165,0.06460153622111173,0.07963584225329157
2012-09,0.06773821402558937,0.037789141581096954,0.1089831707373876,0.1773035407464875,0.037452243424912934,0.12166748371503397,-0.08490018488303348,-0.029949072444492415,-0.13985129732157456
2012-10,-0.030679090654019883,0.001137854383128102,-0.035816258404316424,-0.033567274988049796,0.013243964293591063,-0.014549496823146798,0.03931409215939442,0.031816945037147985,0.04681123928164086
2012-11,0.02405757936158741,0.04362742276363863,0.016119782522743976,0.07361241467103237,0.026849075562813903,0.039770836149305544,-0.013596747853083624,0.019569843402051222,-0.04676333910821846
2012-12,0.046269652070757845,-0.017808683120758374,0.04151200779547465,0.03596901532209928,0.03500674894973742,0.042479795352717294,-0.03252030078193904,-0.06407833519151622,-0.0009622663723618599
2013-01,-0.0576346726020452,0.03984760626858246,0.04321266833550352,-0.002080176030988663,-0.013586161365567988,-0.016407727361107176,0.04298814676802417,0.09748227887062766,-0.011505985334579326
2013-02,-0.12227931927274685,-0.03639451811590784,-0.09256439130534129,-0.14239887946180757,-0.036884913930287026,-0.08491463986119718,0.0956993833441798,0.08588480115683901,0.10551396553152054
2013-03,-0.11542842498604577,0.0008238086841219393,-0.02463002139306584,-0.054644161767357056,-0.0005338416898883346,-0.03364442769316308,0.08518127687381823,0.11625223367016771,0.05411032007746872
2013-04,-0.04462789931771674,0.040109789414784304,0.029733905193112056,0.09280089852765004,0.02399067956036459,0.03725087541329422,0.0079637348826078,0.08473768873250104,-0.06881021896728545
2013-05,-0.0586064275327755,0.02071559109634722,-0.01114425862178694,-0.04530261019446807,0.037718781306851246,0.006638380138825864,0.08117170506522102,0.07932201862912272,0.08302139150131932
2013-06,-0.07975741359093695,-0.01835037987133525,-0.024626340857099912,-0.12579044170267617,-0.04287046995038459,-0.06239629338530573,0.07216350273594666,0.0614070337196017,0.08291997175229157
2013-07,-0.06831296495758209,0.014239717117973892,-0.021318841869989513,-0.1257318428328166,-0.030118408007531353,-0.06477284985808497,0.08908305845042061,0.08255268207555598,0.09561343482528525
2013-08,-0.11342782106689918,-0.020795960503000158,-0.03148664828616152,-0.07199608943509524,-0.026718383654009942,-0.038714370006741175,0.06895478317249215,0.09263186056389902,0.045277705781085295
2013-09,0.10258683870950501,0.06847795320806821,0.01712632231461981,0.0792446634337206,0.040593292208798405,0.07341445632023291,-0.0363801283631795,-0.0341088855014368,-0.03865137122492219
2013-10,0.13527332104085987,0.04653770825701985,0.09879142342625519,0.13275582965144403,0.031989725978008796,0.09242437695635647,-0.09475085822863764,-0.08873561278384003,-0.10076610367343523
2013-11,-0.009793356104050419,-0.03487429609164079,-0.012980443473857631,0.00984186761658643,0.03127112774690533,0.023950250656897865,-0.0018258399286357353,-0.025080939987590374,0.0214292601303189
2013-12,0.07677626450114335,0.008490332529225968,0.032069358963390394,0.056875118117110414,0.06315021311749057,0.04254828213684355,-0.031005418485768613,-0.06828593197191737,0.006275095000380156
2014-01,-0.12030112552567218,-0.025614671122197702,-0.01596824795118392,-0.10202860052533388,-0.061782675515526186,-0.04926991191212279,0.06746618970664109,0.09468645440347448,0.0402459250098077
2014-02,-0.016260752936150993,0.015100767530967249,0.026557647628367147,0.03633004415694233,0.02866559358615329,0.029733275369338667,0.0118485349481646,0.031361520467118244,-0.007664450570789044
2014-03,0.1909764208342101,0.09365817340890238,-0.000919674448336718,0.1582841259375175,0.07191131572112816,0.11410005012612598,-0.09184552882084851,-0.09731824742530772,-0.08637281021638935
2014-04,-0.016713501483526752,0.00858117243602777,0.0030235836691696666,0.028004862936992215,0.013007578831916293,0.009405367283956984,0.0051486949072393,0.02529467391955452,-0.014997284105075922
