Month,BH,BL,BN,SH,SL,SN,STR
2003-12,0.18144821230579614,0.2302830084634165,0.1652448408599217,0.2006710629006225,0.20380657848029657,0.21912735914042797,0.02598515586864722
2004-01,-0.029204115996471637,-0.024404273298422027,-0.05552876391376703,-0.1184682434436907,-0.06485956355767318,-0.058174395999689744,0.02920426129203356
2004-02,-0.007689284155184549,-0.009733501160334633,-0.009880112942738295,-0.009540071927497491,-0.017431624574966158,-0.03258358839101203,-0.004967884826309376
2004-03,0.02354495564199157,-0.028767318480140122,0.013799199599989804,0.00667109389836079,-0.054294117816640626,-0.03862415825206113,-0.05663874291856656
2004-04,0.013786087934140061,0.021119491705654126,0.023862766986200556,0.07320779247262223,0.09457811087297205,0.08532243471418263,0.014351861085931943
2004-05,-0.260417797962912,-0.05341233535234795,-0.11091478244379245,-0.18230402422702147,-0.12539339298054403,-0.14722415689713508,0.13195804692852073
2004-06,-0.009344962607306108,0.01684419053702042,0.025071724453886085,0.002949363344891234,0.02981302706144102,0.022770858672833245,0.02652640843043816
2004-07,0.03526980580253608,0.08578028391157487,0.13975043821892347,0.10052956201458292,0.10296594046019629,0.08394941437169398,0.026473428277326086
2004-08,0.007686647634747115,-0.023671781336107114,0.008992614302582374,0.06833638055874934,0.0690515565306502,0.08101736992263199,-0.015321626499476687
2004-09,0.11383447096847889,0.07145012235482184,0.06515842375361378,0.10965695460484856,0.08088277167951383,0.07538375927688289,-0.035579265769495896
2004-10,-0.034550048793878664,0.030314084428276416,0.011810454018712845,0.007183042539676496,0.004988855062222448,0.004440773329400398,0.031334972872350514
2004-11,0.09923531967792837,0.12344593933304586,0.07601728424924013,0.13194844490785282,0.11104680850189759,0.14051585939075162,0.0016544916245811309
2004-12,0.05509627054102253,0.16654730657829828,0.06859887748307615,0.11881447843994505,0.1559988680256976,0.13728174532733778,0.07431771281151414
2005-01,-0.0018225489154989243,-0.03339196171105788,0.0010761593112341736,-0.03500554322785746,-0.015608740710364196,0.0016672438721798476,-0.006086305139032841
2005-02,0.0443929987176308,0.02304546561070027,0.03212749056184519,0.030090167435926105,0.0627291599602545,0.05493805278119693,0.005645729708698928
2005-03,-0.04888458756666175,-0.054169000415276815,-0.037077342272998644,0.004406469785867391,-0.03314153622362671,-0.009912147449264202,-0.02141620942905458
2005-04,-0.11734299483653622,0.0031471123688136754,-0.06255894707833125,0.00028110163894022247,-0.005315352603048189,-0.010798551233303182,0.05744682648168074
2005-05,0.1258382799119064,0.07812158570700665,0.07932649758151317,0.07843918925412222,0.09985541654320894,0.0704778818462064,-0.013150233457906516
2005-06,0.028443651612154463,0.07084276292123973,0.049798415342864985,0.005813985789437131,0.007536831677944321,0.02126743411120586,0.022060978598796226
2005-07,0.01267436235079374,0.1125146623930603,0.06034229405442894,0.13599243552499676,0.11671831326936342,0.11079661381023077,0.04028308889331661
2005-08,0.024405883331264897,0.07285298291902205,0.026185095597325788,0.1119585958551796,0.09266719695737465,0.0783081208676861,0.014577850344976093
2005-09,0.12166128714300475,0.0856240752991534,0.08169654005931146,0.0480353726077183,0.03311143887819837,0.04785546589216545,-0.025480572786685647
2005-10,-0.21679654915854718,-0.07989777026812613,-0.09550429848089265,-0.10947002825327465,-0.09744556805946673,-0.08387768505279057,0.0744616195421145
2005-11,0.11915177062241726,0.15694528821615916,0.11594216661670911,0.128549551711293,0.1089246414724688,0.10601289524118399,0.009084303677458855
2005-12,0.08216467248770042,0.0553267460202521,0.06937674667817685,0.07303429731447884,0.048434262738661346,0.057015299647367186,-0.025718980521632906
2006-01,0.10426510471518668,0.10355962929596464,0.04741089283367699,0.05942315637935458,0.033071275760552694,0.06989783146954137,-0.013528678019011961
2006-02,0.026396406693967985,0.04220689466641294,0.045272910956591014,0.012203664908486258,0.026943213028265942,0.01434057072347801,0.015275018046112324
2006-03,0.12570382239104866,0.06478804478243073,0.10342747912505947,0.12470935401544614,0.06869821985653747,0.09228635652442353,-0.058463455883763296
2006-04,0.06950093927811085,0.03629295199194083,0.06551827730640661,0.08880486795322573,0.08808441251633015,0.06709436516258635,-0.016964221361532805
2006-05,-0.18023765193900873,-0.12042115599845071,-0.12659191560040778,-0.12944143148496048,-0.11648540515510435,-0.13353427745875937,0.03638626113520707
2006-06,0.027354120297826103,0.005054973778413837,-0.004735974415292447,-0.10760633337442777,-0.09326379008602721,-0.10725945675113152,-0.003978301615505858
2006-07,-0.04495079222953883,-0.023705168467643454,0.038436853810692076,0.01596716642532545,-0.026046317739936185,-0.020000260707388372,-0.01038393020168313
2006-08,0.07084088074935492,0.1010496154758347,0.13621537315551713,0.08696267307610335,0.14716627738380053,0.12388939882873112,0.04520616951708849
2006-09,0.03890631466380064,0.047317309989574514,0.07575923575007946,0.09411048291253413,0.09178108585778351,0.07014023694483507,0.0030407991355116265
2006-10,0.03163119982984008,0.030385867182545528,0.05690371705324734,0.060544772994631506,0.05330813483538792,0.025414704322459757,-0.004240985403269067
2006-11,0.11375986346356497,0.036009608296232606,0.05454064950219277,0.061378345955775106,0.032794258299987694,0.03889022567641738,-0.05316717141155989
2006-12,0.020438097438542434,0.0017851908488454905,-0.007292126340506342,0.027628689694939375,0.02444644285956702,0.018998791285837497,-0.01091757671253465
2007-01,0.026999435751535874,0.04607532109515415,0.025399234960234773,0.038746231395054155,0.06096004200807806,0.042665785144785404,0.02064484797832109
2007-02,-0.0674668972116139,-0.08330843125128173,-0.08012556231562624,-0.07887425653624867,-0.10440188368950558,-0.07912558008992165,-0.020684580596462374
2007-03,0.030308999393488256,0.008569806438963566,0.025869996769983045,-0.005566113430147354,-0.022323673166656472,-0.004696372379609567,-0.019248376345516904
2007-04,0.0913690143222377,0.06851401460186425,0.05230155149638307,0.08223879148659952,0.08171824432179592,0.07609041217985109,-0.011687773442588534
2007-05,0.05492951857054657,-0.008876915897704887,0.040040525942909806,0.0824082506912692,0.08645927247435495,0.06967664884749664,-0.029877706342582848
2007-06,0.031182444007255648,-0.028150119801295056,-0.0007074648265924255,0.0539609606850107,0.020280647645304434,0.04322967591269208,-0.046506438424128486
2007-07,0.09575766963244312,0.027590518941235296,0.046721754108634175,0.033851118756484125,0.03991275387321758,0.03886676474486377,-0.031052757787237192
2007-08,0.02163822905578567,0.006720074356076218,-0.04205115295859904,-0.02065890299787607,-0.03674563089475767,-0.013427258589798053,-0.015502441298295528
2007-09,0.1662067162523821,0.09831912599797714,0.1055263240839039,0.16661273346793062,0.08518647191462476,0.12553477102519306,-0.07465692590385542
2007-10,0.31483601489688195,0.2011577874141029,0.15208861987096264,0.14218983014389688,0.13123076940002057,0.0678408831831482,-0.06231864411332766
2007-11,0.028780782904833657,-0.07585677205779022,-0.08309929591319698,0.10193693398458492,0.012628307119807418,0.055403923175038526,-0.09697309091370068
2007-12,0.07906381243076331,0.09730533739445432,0.08462286763322716,0.1515173320543029,0.16281338348555127,0.1384960978842316,0.014768788197469684
2008-01,-0.23504209224683303,-0.1838591549438252,-0.1549780718278188,-0.2410334456156845,-0.19590928688852213,-0.17858432808263053,0.04815354801508509
2008-02,-0.019896720325226068,-0.0007769800832373663,0.033111939158488604,-0.02354674456640076,0.006039815282632884,0.011734393988730154,0.024353150045511175
2008-03,-0.12949770814518438,-0.16050287080097045,-0.09476936421636803,-0.12697441736169648,-0.1702463096848443,-0.11719673083047083,-0.037138527489466944
2008-04,0.07624882183359848,0.1376058800058357,0.14864902465395988,0.10933435285871142,0.14495848492471852,0.10157715140860801,0.04849059511912218
2008-05,-0.05465966145640994,-0.14536422764963122,-0.056840300563241505,-0.021585925315747646,-0.07869816605171302,-0.05796550949725266,-0.07390840346459332
2008-06,-0.21419487789609,-0.15187028059455474,-0.18567109903876672,-0.21065772789230053,-0.1977508118502765,-0.18064667260686237,0.03761575667177969
2008-07,-0.030562932775347933,0.1678332982848107,0.09140588409890904,0.019939531208097588,0.11694446460542421,0.06625029006272228,0.14770058222874263
2008-08,0.012778536906290147,-0.043891701290681144,0.017015877047204975,0.036597001330598664,-0.00151864786502648,0.032182982918553926,-0.04739294369629822
2008-09,-0.08695271039068851,-0.19861649818542954,-0.12229765791651502,-0.1256950296787958,-0.17604008099143653,-0.13842405517578063,-0.08100441955369087
2008-10,-0.2157416069010041,-0.33328062376964473,-0.2613900019188333,-0.2624093151704942,-0.30026175300802393,-0.2966798719419327,-0.07769572735308516
2008-11,0.023767669915503737,-0.13220080124298564,-0.09578489115216404,-0.03251237973739393,-0.13825063759326142,-0.10377465452758258,-0.13085336450717844
2008-12,0.03404013334054582,0.1951684676166633,0.16861500511824518,0.08506182345517523,0.22553606309442464,0.15719074839495092,0.15080128695768344
2009-01,-0.014862365031039205,-0.13854580508389172,-0.01526254091296249,-0.07360878583695397,-0.12111537105108926,-0.06572770849771346,-0.0855950126334939
2009-02,-0.0855733334224459,-0.0015965718742622426,-0.03999255867780705,-0.059560520952114025,-0.041340993129222056,-0.06615385193933385,0.051098144685537805
2009-03,0.09262750994953052,0.08493267333598296,0.07330286872495917,0.04254322690753653,0.09041529992684674,0.08852841610728517,0.020088618202881325
2009-04,0.09363440455136114,0.2958570875098919,0.16750344237395962,0.13121759291964583,0.2660219041081927,0.2109196427837761,0.16851349707353883
2009-05,0.2830229679024048,0.21396576287191063,0.4092544416419559,0.47483421297193973,0.36864922773311787,0.4375635265043258,-0.08762109513465799
2009-06,-0.014305104688815202,-0.027614812742893995,-0.05060069523645929,0.020058948721083887,-0.0015384131692599361,0.028813892329395546,-0.017453534972211308
2009-07,0.03215716590284431,0.08911778773167607,0.05577322071899239,0.08658693836034251,0.11775296242085373,0.10175643799438917,0.044063322944671496
2009-08,0.0034968906656067246,0.026562895956234955,0.0007920194840216645,0.0358628580322165,0.0857359616320267,0.051963008165387674,0.03646955444521921
2009-09,0.08613421505675967,0.07768599501781695,0.07398204730258132,0.07511632606916141,0.07362421841032221,0.0917548290002041,-0.004970163848890957
2009-10,-0.07338477537544666,-0.06932689288910653,-0.08517463204257168,-0.03734851031882473,-0.01776697290695987,-0.06303352994486783,0.011819709949102496
2009-11,0.08084153171701948,0.09527151584652827,0.0599921858442415,0.1005507375009633,0.06595966685484218,0.0620489176167644,-0.01008054325830618
2009-12,0.03040402839247126,0.029037313812583274,0.047297553355707365,0.03519675211812978,0.04965319318574936,0.07035956099638585,0.006544863243865794
2010-01,0.00627374743714548,-0.057008835527518266,-0.05674910444937401,-0.018697396602588474,-0.017240162635530156,-0.015321991966459156,-0.030912674498802712
2010-02,0.002034650747582183,-0.01668640895296239,-0.006056704303095664,0.006048058717936438,-0.011983878078100798,-0.013344933766614095,-0.018376498248290907
2010-03,-0.10735121714157914,0.061154823335558814,0.059193924005271965,0.06560778655373957,0.035478644043445945,0.051828678884184,0.06918844898342216
2010-04,-0.0030637730206285745,-0.012950171252834918,0.00590951139927104,0.038210977677073446,0.053626164710360136,0.04139267942228074,0.002764394400540174
2010-05,-0.04736089899356912,0.01356372045334817,-0.04541292763660026,-0.035496240918013025,-0.05287344880946287,-0.05070921808107269,0.021773705777733722
2010-06,0.033070899090667696,0.0490534328527511,0.03579389140599435,0.04978285502566294,0.06398120628548928,0.061114759573317655,0.015090442510954871
2010-07,-0.02796119195154578,0.06749055578424834,0.03665615945121729,0.03051505419659759,0.01501703846072745,0.03183604412164062,0.03997686599996199
2010-08,0.039867136649004965,-0.0034440039371017753,-0.022834079100553278,0.018567705092432,0.02401562096864081,0.022820739142547126,-0.018931612354948966
2010-09,0.1126672726601921,0.08200424048820172,0.10030958787164783,0.07211277258522049,0.08012086259549361,0.05899254742795944,-0.011327471080858631
2010-10,-0.014083496899804178,0.02510475507904275,-0.013150932602052585,0.031465230638012355,-0.0015519543554535066,0.01808981895056953,0.003085533492690532
2010-11,-0.02030579197066572,-0.1208314511074428,-0.06403124154782008,-0.06145114602339185,-0.06859690535286672,-0.05982909828277997,-0.05383570923312598
2010-12,0.0445121473112302,0.047496840152017765,0.027678615427778545,0.00018279257735979415,0.01660837749007795,0.014029455461348492,0.00970513887675286
2011-01,-0.09136320072945536,-0.12418341554817386,-0.09274545364783515,-0.08236341908307183,-0.14873959732867761,-0.09628525323179624,-0.04959819653216216
2011-02,-0.02447292471336295,0.01688504090390983,-0.051386234372059095,-0.07371797045003159,-0.053885444309596964,-0.06761751359723488,0.030595245878853698
2011-03,0.061361264983392734,0.10311207516054369,0.08851997438490532,0.0669846743155428,0.088584189485771,0.09558486584314634,0.03167516267368957
2011-04,-0.0150529622192037,0.03946574215926957,-0.012722161778485619,0.025447232775405906,0.03592534535713095,0.0212925637135077,0.032498408480099154
2011-05,-0.0484529544507413,-0.004609412942507607,-0.03324175262837895,-0.017549463241094333,-0.0072911835712390835,-0.028224852697679725,0.027050910589044467
2011-06,0.011190013859415841,0.006585290210603179,0.02451717043122245,0.006768241756005014,-0.033432020159114104,-0.006874584591338589,-0.02240249278196589
2011-07,-0.013687856720007732,-0.02499700304952943,-0.04336080945374204,-0.011574812787030462,-0.0019793880917328473,0.009852118589636487,-0.0008568608171120404
2011-08,-0.06814447901619777,-0.10378522610362417,-0.08338118964187267,-0.0793415379451574,-0.10508726234143638,-0.08661084263075151,-0.030693235741852704
2011-09,-0.014482331998675735,0.0006851580267852774,-0.007791682733030207,-0.009235564764629592,-0.03462827944646215,-0.017685351748400375,-0.005112612328185771
2011-10,0.04825162292273621,0.08543979323530262,0.0560051952619513,0.01558165467242793,0.06703839631062604,0.03188755499708859,0.04432245597538227
2011-11,-0.09286818294506136,-0.09333526301545594,-0.08248023794563333,-0.09045584306299359,-0.10223391949560663,-0.0965445713205389,-0.006122578251503821
2011-12,-0.021093251426543544,-0.06908525456552776,-0.07971341599425256,-0.08428487474159677,-0.09547074599573793,-0.06827868812063777,-0.029588937196562685
2012-01,0.045411752388702896,0.3052649938399046,0.12908205040426252,0.09300849009562606,0.28730282529318496,0.16514785198046308,0.2270737883243803
2012-02,0.0447864703551397,0.0679414823245225,0.03067685655145026,0.061123283974780784,0.09027733093834507,0.06610981487573407,0.02615452946647355
2012-03,-0.041753594875041856,0.0004890554107845601,-0.04988673219272897,-0.03656317078192866,0.019613004224468933,0.0033480880901966235,0.049209412646112005
2012-04,-0.04340819564703627,-0.023509316602065525,0.0028744119236325696,-0.020675877352289387,0.005154782136940512,-0.019969212303285386,0.02286476926710032
2012-05,-0.07173233133265391,-0.07109330909030269,-0.04702998947421363,-0.0404765947185297,-0.08956096044963013,-0.07049119784161505,-0.024222671744374612
2012-06,0.06397961386882589,0.05713211883344975,0.07000259156318997,0.03282534173359655,0.09096530076748643,0.05170063230875321,0.025646231999256877
2012-07,-0.026625845489865428,-0.06629645720971337,0.007570893364575503,0.008315750110875682,-0.04089013047503615,-0.01491033584593703,-0.04443824615287989
2012-08,-0.012751697236884239,0.0032794664254111785,0.01302702550250995,-0.03107859350505338,0.006773439533519837,-0.010073479891777279,0.026941598350434318
2012-09,0.06429843892443587,0.12492942202628787,0.03849954682042175,0.07806391405067119,0.17422553038517302,0.09896736819187858,0.07839629971817691
2012-10,-0.008465702058563323,-0.01937545441042933,-0.01805518097141394,-0.0007279469900309098,-0.03452885285871725,-0.0013644655102410608,-0.022355329110276174
2012-11,0.03972207146438733,0.02101918368742791,0.04427642389267709,0.08871105777608808,0.006949740518338083,0.031538392695955784,-0.0502321025173547
2012-12,-0.011167567716646367,0.042557255105029126,-0.0018543828053799395,0.031171055777696438,0.04131761817320913,0.04260001489311421,0.03193569260859409
2013-01,0.014119831375092363,0.07312816902893166,0.024894854452192187,-0.013837196280426895,-0.012044066070263348,-0.009423152264758065,0.03040073393200142
2013-02,-0.1075801020990694,-0.05902747319204783,-0.03689235038190804,-0.11157816655778764,-0.09501421495077962,-0.06774457263406017,0.0325582902570148
2013-03,-0.006275203193817893,-0.024692676536866527,-0.012934669617630032,-0.02758978024033944,-0.029130546081951494,-0.03134916223495532,-0.009979119592330343
2013-04,-0.007695116535336498,0.07129335376811806,0.061082076875661286,0.01721377960487517,0.08891167086870817,0.04586595053768682,0.07534318078364378
2013-05,0.017794276604003033,-0.04911240424753381,0.0007848093443513507,0.02656196091670052,-0.036063281980742316,0.0029583883356288808,-0.06476596187448984
2013-06,-0.03905388724907532,-0.002282570773099983,-0.015022361229164366,-0.09036689626067686,-0.06692154184614854,-0.06684066332881833,0.03010833544525182
2013-07,0.04903878849476584,-0.05119202022118356,-0.027368164782585448,-0.039516269578653236,-0.12064398789188857,-0.07608552788847717,-0.09067926351459238
2013-08,-0.004372986756573181,0.04231146649187087,-0.07552016409101067,-0.023646124373197675,-0.03789172006352895,-0.056978874118592204,0.01621942877905639
2013-09,0.0234587992727003,0.09147782009130011,0.0745878517968359,0.04023376859926338,0.07667322120210832,0.07868633465698321,0.05222923671072237
2013-10,0.06330856832783657,0.09138392775996172,0.08128944615320442,0.06376224550843561,0.12995232757649983,0.06542303590788433,0.0471327207500947
2013-11,-0.007058025572926309,-0.029299400458901143,-0.02460038417651018,0.017881630177044368,0.033947904642348176,0.019114818478220625,-0.0030875502103355126
2013-12,0.03713077169524125,0.022832861853804974,0.022189560626848237,0.05967754010153801,0.05427166939276369,0.044850373814852726,-0.009851890275105302
2014-01,-0.0746758744172068,-0.021666924392746905,-0.02300999260203002,-0.07092564532921028,-0.06255957797335736,-0.07387685089847526,0.030687508690156406
2014-02,0.019629420933053567,0.03386292405712435,0.007952867691116078,0.03620593087078283,0.01946753518684547,0.03606286468167532,-0.0012524462799332892
2014-03,-0.020445455251145557,0.182596696120395,0.11635829332300157,0.05178914783381083,0.1790176840535738,0.10179732002439501,0.16513534379565176
2014-04,0.026337728038461676,-0.008492045930710167,-0.0019049181216510063,0.01626365201950431,0.017831791871728706,0.014727382210752059,-0.016630817058473725
2014-05,0.17583341636328065,-0.015918049482124733,0.10913358011871035,0.2316133777217662,0.07680384217978212,0.16990230410071902,-0.17328050069369474
2014-06,0.04378453927716291,0.06335716143553666,0.0543607486766135,0.1090459851162185,0.0838641914425202,0.09305245296286713,-0.0028045857576622646
2014-07,-0.05329231683970868,0.05413976770613882,-0.029314780509785778,-0.0816910426948161,0.025953033566121605,-0.003498424357365773,0.1075380804033926
2014-08,0.07190896794525793,0.02816592077230057,0.033741624621889,0.03613490023076048,0.0060126201406959096,-0.0010435495129664878,-0.036932663631510966
2014-09,0.02903744821224069,-0.019946476396119583,-0.0089871912686578,0.054640944520163895,-0.04569799317847221,0.02640691538355619,-0.07466143115349819
2014-10,0.02803536484905068,0.05140774308056955,0.027190108875471374,0.02595930870020134,0.0670333131803326,0.04131939391854182,0.03222319135582506
2014-11,0.008331848144447927,-0.007157226250282571,0.03280492887552034,0.04982629376177645,0.029663553093306354,0.04033729111368732,-0.017825907531600297
2014-12,-0.02360776934869701,-0.03893524810763695,-0.027361821428810273,0.01558190568814704,0.013490667896060515,0.004225685845938617,-0.00870935827551323
2015-01,0.06678364429120157,0.010053554806281305,0.0696280041742209,0.04295670353661403,0.03438111769836777,0.04113415202387272,-0.032652837661583264
2015-02,0.04165505292747294,-0.004198120915960052,0.01949213393880572,0.01026888852347243,-0.01202012593786763,0.016232261214435204,-0.03407109415238652
2015-03,-0.013433403079492387,-0.07060694312506803,-0.03293274648156964,-0.008708738105645493,-0.03178779099716073,-0.01733877965259663,-0.040126296468545444
2015-04,-0.05175039294169014,0.0009916393892867256,-0.020537835479079784,-0.033139652563295485,-0.0005834734245728358,-0.025606318441280963,0.042649105734849764
2015-05,0.05901273875405662,0.0014267016984615673,0.04790083133989409,0.0443823749325386,-0.0012354901525152729,0.024792386541396805,-0.051601951070324455
2015-06,-0.01036748612101118,-0.030886089653818394,0.009085205012961374,-0.005304727989259227,-0.026721314472247865,-0.014776833662920721,-0.020967595007897924
2015-07,0.01727179455603861,-0.052433470442962336,0.023675020285100545,0.07245521442897318,0.028366058427692332,0.05161755047731885,-0.0568972105001409
2015-08,-0.09669255742312514,-0.06201424617067435,-0.04194055200175115,-0.048542904200517156,-0.07737424255609572,-0.05627490433410098,0.0029234864484361245
2015-09,-0.047011498091236316,-0.0071400112827092665,-0.008502163401065615,0.015616750636938738,0.008889541027314988,0.0009826615662053091,0.01657213859945165
2015-10,-0.0069700854378845515,0.04799113260682237,0.009818509229068951,0.006169725670453447,0.04770474450015649,0.01502091395090356,0.04824811843720498
2015-11,-0.027481018940701058,-0.027407929182376403,-0.014869394660268634,0.009832660691609143,0.00327608518267895,0.012669433228733065,-0.0032417428753027683
2015-12,0.02708975008402788,-0.022286753280361588,0.016348988957577387,0.010941800995553235,0.005891611370514413,0.018040799793430772,-0.027213346494714144
2016-01,-0.0858566864260318,-0.032734045348965214,-0.04515387153791129,-0.0888903730270719,-0.07602308633160058,-0.07914574639998062,0.03299496388626895
2016-02,-0.04956254067041273,-0.08849671363171104,-0.08106569107044012,-0.09562481971055775,-0.09039279423087376,-0.08099254389778571,-0.01685107374080716
2016-03,0.08819001477461212,0.1670067546854352,0.0897390301238254,0.09669724601003639,0.1541685699723662,0.12919468826512062,0.06814403193657645
2016-04,0.008658771905596465,0.016752411982186032,0.013386898240948469,0.034629444952432184,0.0373889778125641,0.04283995820728814,0.005426586468360743
2016-05,0.043103158703815474,0.01206359640672276,0.03122497816932589,0.014127110125250014,0.002096153788854493,0.011259996097400814,-0.021535259316744115
2016-06,0.06629025691421545,0.018832093419953854,0.030797775795810677,0.06812326673487872,0.04005416953059809,0.05487953425632264,-0.037763630349271105
2016-07,0.04977949157899782,0.09466006366034152,0.03380580494593068,0.07385932229182755,0.060429745323319094,0.05823504572806038,0.015725497556417625
2016-08,-0.0009018996650230939,0.015838978253066113,0.018534380166167735,0.03476667531002513,0.025881056199517367,0.030831029425009735,0.003927629403790725
2016-09,0.0028318756342357128,-0.0207171097216655,-0.023342494495850335,0.004309935323646023,-0.014585601864862772,0.0030169941912693873,-0.021222261272205004
2016-10,0.036141023439011766,0.011775442956984314,-0.00016149545664080958,0.0418857109333532,0.02119788749414851,0.04196137989913889,-0.02252670196061607
2016-11,-0.04977351220843346,-0.039671443054795294,-0.041691864191361096,-0.07575314425031876,-0.07310932304771613,-0.054467585003332965,0.006372945178120398
2016-12,-0.005335079341830939,0.01371892746100895,-0.021694903165142443,-0.033705065922687044,-0.03406773824946866,-0.027289759516145456,0.009345667238029137
2017-01,0.035126649028015364,0.12340115578027586,0.04047404775774413,0.08992972597724955,0.08564510561467109,0.06014632724366238,0.041994943194841025
2017-02,0.06529688782028027,0.03428775199077929,0.011910592085375295,0.04991946135907139,0.062193856056600445,0.05322534612164691,-0.009367370565985966
