Month,BH,BL,BN,SH,SL,SN,HML_AT
2001-10,0.041529362218341095,0.06455281555699326,0.07767126206387934,0.04212873709786873,0.08706603907085698,0.0897210028565948,-0.03398037765582021
2001-11,0.1684768941711214,0.08475939897109629,0.1594740167228957,0.1409039213240486,0.18694598113889122,0.17182983850894024,0.018837717692591266
2001-12,0.020529572267837103,-0.06490379637249682,0.015480514433832181,0.008270475286353135,-0.0340940589600575,-0.010638215983550942,0.06389895144337228
2002-01,0.030844759033063253,0.04272171678703264,0.032338268645236194,0.0401186424427708,0.007959586281187344,0.09127240618965814,0.010141049203807033
2002-02,0.10032311834262646,0.2821055300830607,-0.00126022382180116,0.05311181377994399,0.07222991967854307,0.0815440407430821,-0.10045025881951668
2002-03,0.04371597154212023,0.10028127509614168,0.009642202732117836,0.055718520180917615,0.046598176214751354,0.06604331213811937,-0.023722479793927595
2002-04,-0.04930962523518106,0.11633213605705614,-0.022199743527436058,0.09712875552453477,0.08925027176978656,0.11993390374492004,-0.07888163876874449
2002-05,-0.05870344071234977,-0.032155753280362964,-0.04486673836759963,-0.05830147710771126,-0.03891685507452819,-0.001755474600469445,-0.02296615473258494
2002-06,0.0010546066070349078,0.05209502059276718,0.005494135203019785,0.05977401514915397,0.16186392435247288,0.09127717612776268,-0.07656516159452559
2002-07,-0.0808120255553268,-0.03366364233101643,-0.08343617443281202,-0.09145180242199924,-0.16033768014412814,-0.12386344955937009,0.010868747248909266
2002-08,0.09798070655889246,0.03620313958373043,0.0883625275157183,0.034050073903780544,9.480435110427949e-05,-0.043163345153858224,0.047866418263919144
2002-09,-0.08061278066837187,-0.07894802832027037,-0.03786680098281705,-0.04146426592762381,-0.041234638408179695,-0.0851973277006873,-0.0009471899337728032
2002-10,-0.01836175963818591,0.017193879800794912,0.023386446124876,-0.03964359861794361,-0.04565567663962653,-0.003001372598197761,-0.014771780708648947
2002-11,0.04660360736675484,-0.25419830172521285,0.1360953623952366,0.03393200008373734,0.06708063227705627,0.07458365975195784,0.13382663844932438
2002-12,0.08110840530848085,0.03745249677281231,0.035935905203128435,0.03515427630342784,0.04996404478675414,0.04854373847140459,0.014423070026171117
2003-01,-0.03248702558840219,0.044092269410937024,-0.06798487730671353,-0.021935876434285673,-0.06588510304566744,-0.030336564983235868,-0.01631503419397872
2003-02,0.01772118799145425,0.025771427268593303,0.03730937507809725,9.096158348325929e-05,0.015113907905551201,0.01794915043865991,-0.011536592799603498
2003-03,-0.06945899607982922,-0.08383360957658009,-0.07454865632954936,-0.09766620754198256,-0.11407868293792636,-0.11090652107527092,0.015393544446347343
2003-04,0.017784936003594255,-0.06815127382162778,-0.10504837479724424,0.045037604888835736,0.07602415862869907,0.09538864145535848,0.027474828042679346
2003-05,0.15772235840253435,0.15358905188589284,0.06375652580368044,0.14948663224971082,0.18916620799578387,0.18636244736857657,-0.017773134614715774
2003-06,0.13531416557457165,0.11401352705681225,0.1540185802239259,0.07427035052218559,0.14303258033204175,0.1416289817631754,-0.023730795646048394
2003-07,-0.008903545495126633,0.043296913879742695,0.09875230750871047,0.08698471342013123,0.03484110670306038,0.05396476762759974,-2.842632889923924e-05
2003-08,0.19589469926735992,0.1358639925512927,0.1725457662619222,0.14374277445911818,0.13398402357825412,0.13820623449962421,0.03489472879846567
2003-09,0.0017294646282450144,0.0077925841233910855,0.08914780499476839,0.037094579845785666,0.04990711917163974,0.024136102449004097,-0.009437829410500073
2003-10,-0.027146141385856793,0.04719698533733749,0.11853414115280601,0.04317803377405098,0.08632571264184516,0.04614155645557311,-0.05874540279549423
2003-11,0.05339862037355854,0.0548505871402329,0.028168434358880532,0.10830101725877507,0.13615106918652842,0.13083643184041432,-0.014651009347213848
2003-12,0.18041902068729018,0.23782621508738958,0.16562183334359717,0.21352938762548285,0.20164387882286777,0.1998934666890906,-0.022760842798742187
2004-01,0.0013295733285654606,-0.04228603365589007,-0.04833358773241114,-0.09138333795358262,-0.11315711570458117,-0.1029267424743752,0.03269469236772704
2004-02,-0.0028623435709999936,-0.00033215114496034357,-0.013211879011256662,-0.008567161698641539,-0.04531112675510433,-0.02229978798946833,0.017106886315211574
2004-03,0.0015880632233970361,0.094056692497421,-0.03256424890702835,-0.015410722301775627,-0.07789995092867455,-0.0353018043228687,-0.014989700323562522
2004-04,-0.011021515987337123,0.016464106790347762,0.03533318160871358,0.07899094297333423,0.02344416282995663,0.07372928994073366,0.014030578682846358
2004-05,-0.23041759978510362,-0.2105700074026104,-0.12448947763244718,-0.13550708370706027,-0.14060178173695442,-0.1541787423407945,-0.007376447176299539
2004-06,0.05635094312130225,0.01185609359687676,0.008904056574578116,0.024400373272749465,0.004825475696810589,-0.0049004165921552115,0.03203487355018218
2004-07,0.03126764938277017,0.12075307783386045,0.11150523375203913,0.060846128182060054,0.10856599118548463,0.10186738841527282,-0.06860264572725742
2004-08,0.002080294885823262,-0.00478970916534859,0.015291594119756832,0.07987821316756728,0.047221712335026846,0.0963462336539913,0.019763252441856144
2004-09,0.06554066815746797,0.09386686255495832,0.07877404759496208,0.07122943700949853,0.08291561252039673,0.07625856794192072,-0.020006184954194275
2004-10,0.0014753429387761338,0.045378520945139514,0.024216033589252742,0.02097796909514551,0.0001321223117890093,-0.004353067918316788,-0.01152866561150344
2004-11,0.0915819667352236,0.06295518409962865,0.08507246732706064,0.09796036242962064,0.12752578797696323,0.10176615074340076,-0.0004693214558738057
2004-12,0.11545185423075627,0.068076322305876,0.046390019982130014,0.10838777586816631,0.11236269308351461,0.120578752651128,0.021700307354765982
2005-01,-0.04668744539731304,0.012330494487834433,-0.012971285303470808,-0.01834752120325691,-0.009766342654304207,-0.016797736806554744,-0.03379955921705009
