Month,BG,BN,BV,SG,SN,SV,n_BG,n_BN,n_BV,n_SG,n_SN,n_SV,SMB,HML
2004-03,-0.0634882884160085,0.0630043358086978,-0.03404210707795352,-0.04708458658394638,0.0029515167741619194,0.02541625753130096,11.0,16.0,1.0,75.0,95.0,85.0,-0.021824558601236884,0.07250084411524735
2004-04,0.027239701516951726,0.007121314259314129,0.16868739243150066,0.07161781120055806,0.07438199712178298,0.05236005940842513,11.0,16.0,1.0,75.0,95.0,84.0,0.05581939627303759,-0.019257751792132932
2004-05,-0.05101130967024307,-0.25109178837901297,-0.25314784258942014,-0.09277679861975191,-0.20218831721625197,-0.20528738485791814,11.0,16.0,1.0,74.0,95.0,84.0,0.00356899110662608,-0.11251058623816623
2004-06,-0.007915496078340056,0.030442126647210212,0.1889527623396583,0.00870013212481684,0.007650961759878368,0.02826281094368718,11.0,16.0,1.0,74.0,95.0,84.0,-0.003087768342087474,0.01956267881887034
2004-07,0.08253678540276217,0.1058458297608974,-0.015069166264404578,0.013361854042376517,0.08128391151060924,0.12698583931139576,11.0,16.0,1.0,74.0,95.0,83.0,-0.046868424805336914,0.11362398526901925
2004-08,0.0017503660832365188,-0.005551474335060668,-0.06118363433249297,0.06211565914648105,0.05230137690959393,0.049334917182672446,11.0,16.0,1.0,73.0,95.0,83.0,0.05910907215394957,-0.012780741963808608
2004-09,0.08398601322636144,0.07431729399539158,0.20195008973496176,0.09324481762173184,0.06692622258171345,0.08242289257055155,11.0,16.0,1.0,72.0,95.0,83.0,0.000933866490846133,-0.010821925051180292
2004-10,0.03744293583236247,0.02075895649859027,,-0.010931869987955716,0.01350986577902568,-0.01365148314075574,14.0,15.0,,70.0,99.0,85.0,-0.027811948269941385,-0.0027196131528000236
2004-11,0.14167635824288163,0.04245086155137179,,0.09183893470485625,0.10758285512078976,0.17026166747440585,14.0,15.0,,70.0,99.0,85.0,0.007647285015696295,0.0784227327695496
2004-12,0.046391283669158664,0.08305039718835514,,0.14113438088803557,0.10824989159074423,0.15700164499558322,14.0,15.0,,71.0,99.0,85.0,0.059971295810633,0.015867264107547657
2005-01,0.004614967240912781,-0.02394168047026194,,-0.04571278259100139,0.01595816003929157,-0.026120973662953774,14.0,15.0,,70.0,99.0,85.0,-0.005213954661180329,0.019591808928047613
2005-02,0.00475918558594586,0.05345451957836872,,0.01978955984008643,0.047277728595275154,0.04680410390114354,14.0,15.0,,70.0,99.0,85.0,0.004426791635523501,0.027014544061057112
2005-03,-0.04766459763208647,-0.033532378095751304,,-0.02315246093641299,-0.0398087682660024,-0.01598732570284749,14.0,15.0,,70.0,99.0,84.0,0.009117873262711192,0.0071651352335655
2005-04,-0.050204393145748524,-0.06235957573312049,,-0.006248996081473378,-0.04640507501313429,-0.035075155665703475,14.0,15.0,,70.0,99.0,84.0,0.029954948892130673,-0.0288261595842301
2005-05,0.10461345212651713,0.08572523361627994,,0.07926166864884235,0.05671585747809361,0.0856719329613481,14.0,15.0,,70.0,98.0,83.0,-0.027180579807930556,0.006410264312505756
2005-06,0.07357884395383558,0.06564502210376877,,0.025739349212265377,-0.0074149919717994475,0.008930527012487754,14.0,15.0,,70.0,97.0,83.0,-0.06044975440856921,-0.016808822199777623
2005-07,0.030786894615747875,0.04279283088341975,,0.09513551997975139,0.11170839500794343,0.16008660914573955,14.0,15.0,,70.0,97.0,84.0,0.0666320947442636,0.06495108916598816
