Month,BH,BL,BN,SH,SL,SN,HML_SG
2006-06,0.018249219263583274,0.0003224704471598915,0.03400021814206227,-0.09803781791768086,-0.08755308678169618,-0.06234803120229478,0.0037210088402193503
2006-07,0.022442245561675626,0.025372842423651346,-0.04070477846213128,-0.05263241329830839,-0.015715868179628195,-0.016544324915330103,-0.019923570990327957
2006-08,0.04474293844085773,0.0716481290697938,0.13178846289200105,0.11660756516041229,0.10626148104317919,0.10200457843547966,-0.008279553255851488
2006-09,0.022604966167712893,0.08411884141711343,0.05614443673984254,0.06470533652678784,0.04897562621392764,0.07137648437378913,-0.022892082468270174
2006-10,0.10014630137666662,0.016857668804695133,0.004557896861977921,0.05654606256212241,0.021636199156169676,0.04982488208684567,0.05909924798896212
2006-11,0.100461800305205,0.03192416328967765,0.0036438871875779906,0.07004776184928778,0.026760032108256962,0.03305945132403396,0.055912683378279086
2006-12,-0.00639173736311743,0.0064080646514327695,0.005596109699097112,0.019680546176864717,0.010204682406767614,0.026362223340021834,-0.0016619691222265476
2007-01,0.03068098380672844,0.0348692171284008,0.06264329290575793,0.01694824506134397,0.03831510381556866,0.02395917799496196,-0.012777546037948524
2007-02,-0.07369771157509557,-0.10314363131178701,-0.03450114248534481,-0.0939714751397358,-0.10208798178093853,-0.07631149411758112,0.01878121318894707
2007-03,0.00303112582243593,0.10207380157077699,0.01560475273558639,-0.01434389663756849,0.0002361617086564378,0.0008402204350570065,-0.05681136704728299
2007-04,0.056342395385587885,0.06048762107313423,0.08272803690159454,0.0689598455902969,0.08163315025574076,0.07429485351274233,-0.00840926517649511
2007-05,0.018093972151284644,0.04561324506512151,0.06407204521581226,0.07994160184065814,0.04552425234968975,0.04141008199599917,0.00344903828856577
2007-06,-0.004193459797394668,-0.015488278743411799,-0.03043942188354374,0.041324304879594355,0.01755798154343034,0.032111288389247525,0.01753057114109057
2007-07,0.057955934741259305,0.06976468817619573,0.08986645677113358,0.01468657435307158,0.07055815208543884,0.009446203897621599,-0.033840165583651834
2007-08,-0.01197782846792138,-0.0037483267077584106,0.024770645595067965,-0.017390293226280315,-0.024592924120897162,-0.019074445481400297,-0.00051343543277306
2007-09,0.06668876946204484,0.17025572958634183,0.1498570364430546,0.11075413572543277,0.15688814656644667,0.09996766449353223,-0.07485048548265544
2007-10,0.14000134765939343,0.587094053719216,0.21054406763695852,0.17225976516172667,0.1266181843755537,0.08394823126201588,-0.20072556263682478
2007-11,-0.04786495584816167,-0.12730659084446116,-0.03402672179191901,0.009048890149391111,0.07857179763508872,0.022784393775642592,0.004959363755300948
2007-12,0.10319654246890084,0.22173217692820432,0.048638911459699924,0.10850901641489946,0.1628299132769429,0.11791607189726949,-0.08642826566067345
2008-01,-0.17118835693402754,-0.20819341649455053,-0.19001623382640875,-0.2369231870747449,-0.22671767693383552,-0.19599944304505773,0.0133997747098068
2008-02,-0.02953739333140973,0.028095777982938424,0.03344984326047279,0.005421830534651372,-0.0006243793283321259,0.015480920420179808,-0.025793480725682327
2008-03,-0.10423157361330414,-0.08834894532295727,-0.07946909779024361,-0.1424761649707048,-0.10022857909407606,-0.11471931241612393,-0.029065107083487807
2008-04,0.14564167581218726,0.15700525920390052,0.09129529743929006,0.08908794542696248,0.16211203554642123,0.08068735865616539,-0.042193836755585995
2008-05,0.007749309553841151,-0.0542530853389755,-0.07842201495790134,-0.07349255702256222,-0.0403378317747415,-0.03840970215395221,0.014423834822497969
2008-06,-0.18031156829080844,-0.2563176885037686,-0.13372983168529406,-0.22906364642131866,-0.1948441192358793,-0.20126333386494755,0.0208932965137604
2008-07,0.032965153904917305,0.14573399730069106,0.10194650761774371,0.04350613969515607,0.05332095320372615,0.04756455108471836,-0.06129182845217192
2008-08,0.05933338946182377,-0.030390313012840817,0.0024470408850588124,0.021609557777392586,0.011904429784295917,0.018654121754899337,0.04971441523388063
2008-09,-0.14909355424489132,-0.12981345784817508,-0.08646035999301413,-0.17736425893612706,-0.16201599517169257,-0.16913574813040896,-0.017314180080575392
2008-10,-0.22794949210929205,-0.25414176715176434,-0.23668612384902551,-0.33210914866348495,-0.3279065169705066,-0.3186109390969363,0.010994821674746968
2008-11,-0.019089211116244578,0.03449941433387089,-0.1071078217267341,-0.07440714696987619,-0.08545923478192818,-0.12511926370197082,-0.021268268819031735
2008-12,0.0974475997858006,0.11640103167122746,0.056630812290012184,0.13993438137306155,0.1466991222410949,0.11099439703940728,-0.012859086376730111
2009-01,-0.15526061726230395,-0.008605294161431598,0.03142725965763297,-0.07472509374500894,-0.050998979763719816,-0.06983128480752489,-0.08519071854108073
2009-02,-0.044399250452325456,0.009659416150754977,-0.03654627519156774,-0.04716370483764248,-0.07100440951319516,-0.027636546872886792,-0.015108980963763879
2009-03,0.0290962716639869,0.03765988342443307,0.1343994229518975,0.06570186636811577,0.11517592802415333,0.07772998260423586,-0.029018836708241867
2009-04,0.23352408696756868,0.08031573526358282,0.1751850355132888,0.17126018723951014,0.15651676004760665,0.16865755871658283,0.0839758894479447
2009-05,0.3080294591583278,0.28370347985873934,0.337803101572198,0.3893078871029027,0.38734848667091315,0.33418264711170814,0.013142689865788981
2009-06,-0.02500143126303566,-0.03613692894571595,-0.04593752365566901,-0.03840924361566176,-0.009821455008332546,0.0419771306427399,-0.008726145462324461
2009-07,0.0748370385111911,0.09109130930711051,0.069997579608863,0.11552203622994756,0.10230817339970757,0.11743362280078773,-0.0015202039828397101
2009-08,0.05425788186601989,-0.010750046763962537,0.02986535460341858,0.027862288782952854,0.033028847784755365,0.03913807976611453,0.029920684814089958
2009-09,0.033573434816075456,0.07931333416296422,0.08489633403352036,0.08144095330213764,0.0734912275394566,0.04814997033913694,-0.01889508679210386
2009-10,-0.0885572060227329,-0.06302725906220756,-0.04356870886190054,-0.08233070026576327,-0.11073330197626038,-0.027377799244256658,0.0014363273749858907
2009-11,0.09934652101930741,0.08382342317882288,0.030932889363759992,0.07028353097490345,0.06745141708624178,0.08054756976950626,0.009177605864573099
2009-12,0.035277829517418965,0.02212656151046425,0.08500444105095942,0.052442583651717924,0.07310869514156484,0.04654084402818804,-0.003757421741446096
2010-01,-0.02576649787575647,-0.02996307654938171,-0.0461618711642217,-0.025864228925715146,-0.0336971154753183,-0.035850562002229885,0.006014732611614199
2010-02,-0.01684299475364982,-0.03684208454895704,-0.0022591834920593166,-0.0019772120124353014,0.005016263847972611,0.012741207934644443,0.006502806967449653
2010-03,-0.019000857851434853,0.06860729134758414,0.03616959116115447,0.07877560324699125,0.049814917769275435,0.05205886981992168,-0.02932373186065159
2010-04,0.015093501741974205,-0.03547403166800348,-0.010291807727773019,0.02594991517987012,0.03715320286110709,0.0013491085577180247,0.019682122864370356
2010-05,-0.05287624665035312,-0.004726301552689889,-0.01841283712207546,-0.08201878244189675,-0.06546923000824366,-0.02363851166025153,-0.03234974876565816
2010-06,0.03486904171559607,0.06189932995786647,0.030009219195602205,0.05318834662474776,0.05223048134372939,0.06575517449871887,-0.013036211480626017
2010-07,0.039527546334353486,-0.014965250675634624,0.03426074929963184,0.009105821673697296,0.013269639930696195,0.007828962988175583,0.025164489376494605
2010-08,-0.027083274537537123,-0.015020473295858447,0.013079053805975672,-0.004101608833624809,-0.00679734677877849,0.018748687055616487,-0.004683531648262497
2010-09,0.08676495500509916,0.08929800245914671,0.11548993482376406,0.06018377800417465,0.08247344566943127,0.06513347824931107,-0.012411357559652086
2010-10,0.06240442954653338,-0.047539653292036584,-0.015603351874529726,-0.0046991224530566495,0.01589628056166364,0.0062419107869793105,0.044674339911924835
2010-11,-0.10490409562830166,-0.06045500202105442,-0.006027727455380651,-0.04250281908812433,-0.10368445985540128,-0.03552733578114885,0.008366273580014849
2010-12,0.06962778475885503,0.05993010055438702,0.055859908995139936,0.006253494163807033,0.030854438726663748,0.02533135545441329,-0.007451630179194348
2011-01,-0.10027941695263733,-0.0815863614787236,-0.08734660582007808,-0.12147157386547132,-0.11151812802382635,-0.09157944711878885,-0.014323250657779354
2011-02,-0.011857739561066795,-0.032519815437423286,-0.022945465383675735,-0.08195226279399877,-0.07334979297683851,-0.06458921072942528,0.006029803029598116
2011-03,0.0713926054836133,0.06926176971928136,0.0838766912344189,0.0730685812877261,0.1157904233691227,0.07198669586748566,-0.02029550315853232
2011-04,-0.02775450220556971,0.004222217146159539,-0.02013419008067444,0.03953910563385724,0.010782065926015424,0.039275015354482294,-0.0016098398219437163
2011-05,-0.03709073536116709,-0.03722220263573025,-0.015556552386749464,-0.022324468499778788,-0.014261601034249512,-0.003476847124437294,-0.003965700095483058
2011-06,-0.03487137378882848,0.003306899120247049,0.04207376647809394,0.0012632241569849106,-0.005112894872885527,-0.014556661180406692,-0.015901076939602545
2011-07,-0.06048838867953905,-0.03503581337338914,-0.03144841267253204,0.004234393260077608,0.007853491219394798,-0.01573918632305849,-0.01453583663273355
2011-08,-0.06702596563078694,-0.05937969523785059,-0.08115519781339786,-0.06988810138278059,-0.10925295467082485,-0.07021528212101923,0.01585929144755395
2011-09,-0.0086666577114196,0.01108215935572005,-0.009068236763678204,-0.020615194467198006,-0.021328623849489733,-0.022775490803037368,-0.009517693842423961
2011-10,0.08669227455739541,0.047519433669997106,0.05876728274013846,0.029116405081344582,0.04330090981296628,0.03584653136820017,0.0124941680778883
2011-11,-0.13127768432304562,-0.011860918444111164,-0.060893144395214836,-0.10400969444902519,-0.1348726705057951,-0.0973899863800991,-0.044276894911082276
2011-12,-0.08613997394420965,-0.05448380382297585,-0.015531593027200892,-0.07817007995172526,-0.04627674046708035,-0.07119726281085355,-0.03177475480293934
2012-01,0.21467672596039228,0.07021858959576872,0.06711986943157425,0.1806702396511832,0.18809487777208053,0.10145435039088242,0.06851674912186309
2012-02,0.028668175812929957,-0.00012715644615022865,0.05930517925669502,0.0705870423005884,0.06003756836653686,0.04858444479367388,0.019672403096565868
2012-03,-0.07100359975425181,0.015050747236323653,-0.03447521970561885,-0.006618835408071183,-0.03637754518610381,0.009276033233704883,-0.028147818606271417
2012-04,0.02507697917886425,0.004750570418614894,-0.016357895328546146,-0.03213988891850724,-0.021405332744307167,-0.008574285372385517,0.004795926293024642
2012-05,-0.09375024978127239,-0.05578464956946184,-0.04105494445462428,-0.0708578137848017,-0.06982847776808736,-0.04687574488978508,-0.01949746811426245
2012-06,0.053530317263031715,0.04313862991045289,0.07634898463960707,0.05665033272608204,0.05327894553115098,0.041125365642042645,0.006881537273754942
2012-07,0.0031908848820200756,0.04241777902848246,-0.02397780306773848,-0.02103560162425031,-0.013689506026839226,-0.0026801070520502375,-0.023286494871936736
2012-08,0.025227674974273164,-0.006180457684708616,0.023851880765526336,-0.032859644208746014,0.002364274318310224,-0.008791096718676911,-0.001907892934037229
2012-09,0.08396278330943834,0.03952980239062622,0.041679438934225356,0.1428018398613594,0.10415210178191461,0.051490469713292734,0.04154135949912843
2012-10,0.012090446613155765,-0.025009857264586502,-0.016322282231740835,-0.012306601450464121,-0.020270913410160893,-0.008578158098493341,0.02253230791871952
2012-11,0.013804983608270018,0.03698633525907864,0.02870194207283807,0.03994993360202274,0.036963387197456,0.03553646252474065,-0.010097402623120942
2012-12,0.010832485660418474,-0.04393131660736566,-0.0015075236202946704,0.019125948159602543,0.04061954480731728,0.039725894088190807,0.016635102810034698
2013-01,0.02446288109336004,-0.012259397316277143,0.08699737068087109,-0.0005118860490704256,-0.001612309957761813,-0.014924303021294166,0.018911351159164286
2013-02,0.007534064093571034,-0.07616744702634469,-0.04558034754665093,-0.10989159402920261,-0.10423825965294371,-0.05660248606887454,0.039024088371828414
2013-03,0.022830596008385353,-0.004590520146700706,0.008304039076987839,-0.021936679195259608,-0.07579871510930664,-0.03427484858690359,0.04064157603456654
2013-04,-0.03976916461794218,0.09947282594466327,0.01341648842581785,0.03325741386550789,0.057670676506842315,0.043881513573316516,-0.08182762660196993
2013-05,0.0482223849107532,-0.02039291274707944,0.014790469515335592,-0.022148183111216968,-0.005301608203728126,0.01450485335121592,0.0258843613751719
2013-06,0.024689843387187473,-0.05097044192044368,-0.01607831645145089,-0.10138830499892199,-0.0686197739971775,-0.043039970990870716,0.021445877152943327
2013-07,0.05826600509183005,-0.004600543171112808,0.025219894442741853,-0.07545861679938067,-0.05337184616175031,-0.04282441115696856,0.020389888812656253
2013-08,0.01783475256391337,-0.029281668068674,-0.04426422863191007,-0.03744076678547177,-0.01306115701926733,-0.05137357271880467,0.011368405433191463
2013-09,-0.011087241626718536,0.07832851745374318,0.06392047064952742,0.07247157593037097,0.05135651930557739,0.08065198449265969,-0.03415035122783407
2013-10,0.0772253183043369,0.06585597584729397,0.07461260358850033,0.07722373160362835,0.080120938698969,0.052099870944621055,0.004236067680851149
2013-11,-0.02686683333379599,-0.021820084262974923,-0.031352864279224166,0.04443067440341004,0.01298250577723321,0.006106217241349579,0.01320070977767788
2013-12,0.08835190096058321,0.024831000664944994,0.008709998899510749,0.033148840737385464,0.04122454029584971,0.04567557412274897,0.027722600368586987
2014-01,0.03607578010267849,-0.018667423070110694,-0.021195154733983968,-0.038587921090708174,-0.09662390466579,-0.049833388449610924,0.05638959337393551
2014-02,0.03920167622878789,0.026211410102345692,0.00371645185601832,0.06007867527498084,0.009602701512697879,0.017022735378961998,0.031733119944362585
2014-03,-0.03919083936417076,0.03417615144004541,0.08119053323867141,0.06978342171858276,0.1583967654688183,0.07686704147290142,-0.08099016727722586
2014-04,0.026817227613651108,0.014201110434508099,-0.011276524045326964,0.02727935776004636,-0.013542771907382935,-0.008435224466766993,0.02671912342328615
2014-05,0.02123446719648256,0.13008512082071627,0.09839501963428787,0.13165874301047467,0.18806348441529236,0.07992561877585533,-0.0826276975145257
2014-06,0.09617169114417672,0.07419839329056796,0.02300161927401865,0.08016985992937387,0.09580744289300071,0.08122839661321178,0.003167857444990957
2014-07,0.04635438651777787,-0.0045126591214652975,0.013154396674129518,0.023052915377529706,-0.04188226289014435,0.007437435353348814,0.05790111195345861
2014-08,0.01702159063193635,0.022041777589519862,0.0379139069134156,0.049097330316632805,-0.026823595983828507,0.04109318992533516,0.0354503696714389
2014-09,0.07938242602702907,-0.013201838385237601,-0.003506163996545974,0.03181673284635819,-0.031184465628503324,0.03873325567909736,0.07779273144356409
2014-10,-0.006452835151865886,0.02896625250188627,0.028606198819826324,0.020844975002346076,0.059049279361029924,0.024005964170255235,-0.036811696006218
2014-11,0.021730012950773807,-0.027692934643679615,0.0033428528173208177,0.04044314140106144,0.03941413451714972,0.011780424907579223,0.025225977239182573
2014-12,-0.03506745433517544,-0.029278262171078862,-0.045533855962981665,-0.01620522861747795,0.010082800321412901,-0.006498302756941102,-0.016038610551493714
2015-01,0.0639515033675233,0.05400145258218651,0.06598549987143539,0.019769105674450834,0.07330358366760517,0.05561735252838947,-0.021792213603908768
2015-02,0.06834676156109881,0.018092466990751076,-0.017358047197405274,0.011148239762941761,0.001842766789623165,0.008140481103857334,0.029779883771833163
2015-03,-0.007082523524390447,-0.04521256216407038,-0.024873081436937828,-0.004483007490505009,-0.03863106434643507,0.00012281129962112597,0.03613904774780499
2015-04,-0.08599512368586702,-0.0007419943762030252,-0.0017479369797365931,-0.01957474539286025,-0.04727673974200326,-0.029076512276724864,-0.028775567480260493
2015-05,0.0426410878120887,0.05355023496451436,0.03776883796650467,0.029316201830993947,0.040145506142951884,0.02584290251325666,-0.010869225732191796
2015-06,-0.02783429810553854,0.0022882539150512796,0.04804810575640279,-0.016697823144607014,-0.0459632488615517,-0.013730873065955915,-0.0004285631518225648
2015-07,0.014131490223632897,-0.005000930010228177,0.020210868601838107,0.013423802378121774,0.06556246012544496,0.038671764188693405,-0.016503118756731057
2015-08,0.015286432001305143,-0.11278369542152618,-0.08689474497569091,-0.0420757714569653,-0.08817198686522738,-0.06485054537671515,0.08708317141554671
2015-09,0.021744935006753646,-0.032275733991080635,-0.025610057066572586,-0.016603789043254734,0.004599425501028692,-0.009638804147679194,0.01640872722677543
2015-10,-0.03379451091430142,0.04295178567346175,0.008655191330579022,0.006565851885134903,0.02139474647702401,0.03677070974421378,-0.04578759558982614
2015-11,-0.05448987577989394,-0.0032725301896389075,-0.014402644060342164,-0.007424721527503888,-0.032511078191258855,-0.008000404269489425,-0.013065494463250036
2015-12,0.02449592526272213,0.022981772266061098,0.01107933404382636,-0.0031177882628547838,0.016008282521727785,0.023568720507173326,-0.00880595889396077
2016-01,0.018795399925462152,-0.03780756282206149,-0.03466932283454212,-0.06339918170172641,-0.09121840336020084,-0.07310572613381622,0.04221109220299904
2016-02,-0.03725800018207256,-0.08998145676287951,-0.06125577987630984,-0.05789888399519428,-0.08673382230467416,-0.08174614505467803,0.040779197445143425
2016-03,0.0021313953507975064,0.07757550077466092,0.11197325420039225,0.11061241659980661,0.1405406320295271,0.11165290506712638,-0.052686160426791945
2016-04,-0.024168494949389326,0.004854615878376599,0.015719649194019764,0.022391381351975194,0.0360238301939967,0.03182399039926026,-0.021327779834893715
2016-05,-0.018610664180420435,0.023405448310495205,0.036167934783652295,0.006945997273226466,-0.002655251192313263,0.025001628611697857,-0.016207432012687956
2016-06,0.03282062084601691,0.039737239256480844,0.024521040505616473,0.018636233304405187,0.060366499368572205,0.04179586310722871,-0.024323442237315474
2016-07,0.05341587421524149,0.060425978848636014,0.031218256759182852,0.03906360858221965,0.07720778830659097,0.06127028596404128,-0.022577142178882924
2016-08,-0.005613378909357125,0.034034683110685866,0.003988543845652656,0.013828264311705323,0.039178342131176554,0.007948576487614207,-0.03249906991975711
2016-09,-0.029216724320404775,0.008101028078775671,-0.02600581862796906,-0.0096000966932866,-0.0021837636251886903,0.007097890867988196,-0.022367042733639177
2016-10,0.001110514597631832,0.04084840889464339,-0.01574808995459349,0.019943439406564532,0.05031383543465696,0.02746445742607716,-0.03505414516255199
2016-11,-0.06592731112615778,-0.018893500280747603,-0.03668219449546265,-0.07990368965243945,-0.05131187371214855,-0.05003808782992719,-0.03781281339285054
2016-12,0.01966459574943475,0.005848379276550878,-0.012853650090933899,-0.03303254332515291,-0.021896277560667636,-0.022060644357990915,0.0013399753541993003
2017-01,0.016645167643290472,0.04931349456226463,0.055703454152714584,0.059214963793963925,0.08731346257553714,0.052566839642547776,-0.030383412850273683
2017-02,0.026670494953469237,0.060404457965191685,0.025352062779249725,0.04558127283316058,0.0605017139359902,0.04659271477215315,-0.024327202057276037
2017-03,0.01979115292443705,0.009872714554785595,0.04800760023366794,0.026795287161880545,0.03850668383664523,0.042606340626771676,-0.0008964791525566153
2017-04,-0.02687698146700781,0.015087031552764748,0.0057532274181519025,0.015564109407797339,0.039842193501978374,0.04980664693735783,-0.0331210485569768
2017-05,0.07333580483272456,-0.06121015396271327,0.06674276766362344,-0.011915950634998748,-0.02442233823212192,-0.0030124529274393676,0.0735261731962805
2017-06,-0.024200076028704505,-0.029608923680347548,0.00460342838411521,0.03565969684439612,0.006942855226968601,0.0006968706192610704,0.01706284463453528
2017-07,0.06538371329157903,0.0730480458509915,0.020447563342828684,0.03469983044038991,0.0534635026116663,0.043433839101424586,-0.013214002365344424
2017-08,-0.024519339830614478,0.0231649138495639,0.025138716428364963,0.00011587266899486176,0.023318173248451743,0.0008565523888565948,-0.03544327712981763
2017-09,-0.009592209174698057,-0.007109845363233017,-0.04197518547295139,-0.006386651061112637,-0.01215047047629908,0.00030642529854343057,0.001640727801860701
2017-10,0.028028637143209856,0.08291744094066131,0.10550474976970312,0.06070082785134596,0.0784027250043723,0.06851024395462287,-0.03629535047523891
2017-11,-0.022069131096466132,-0.027836538579416353,-0.010941921953579101,0.01423714518681717,-0.0015026384520306884,0.011277473285721262,0.01075359556089904
2017-12,0.03383419896680975,0.040003283332483576,0.03160020272948006,0.05323323047207343,0.05253105576087952,0.05328160044582334,-0.0027334548272399534
2018-01,0.05304025588402537,0.026926689877280658,0.03414051729709852,-0.02616205714075733,-0.018337719980736997,-0.00615352945120592,0.00914461442336219
2018-02,-0.02762842852317725,-0.05341147746724293,-0.02427025773414256,-0.02912122030182247,-0.03503995873437421,-0.018895817496455077,0.015850893688308706
2018-03,-0.013677824337535642,-0.05071849738057913,-0.04777872812071024,-0.030433908578278553,-0.06433765448909964,-0.031056529612357924,0.03547220947693229
2018-04,0.01802459984126034,0.0629265798700561,0.10758662691267477,0.059687648977979096,0.06471363313409899,0.06538603373357385,-0.02496398209245783
2018-05,-0.012026880510272118,0.0017629672164271826,0.0035022405644503903,-0.062881318164633,-0.04667307968033115,-0.03690455326751671,-0.014999043105500574
2018-06,-0.03262434156029943,-0.0017468402698527239,0.02665278827419064,-0.033503231481924106,-0.025977732018068463,-0.045281946333533496,-0.019201500377151175
2018-07,0.0551072849082476,0.02103082037194584,0.09560400119061607,0.021262657335219176,0.048017507162359335,0.027046182793092316,0.0036608073545807973
2018-08,0.0065299424222385475,0.06023483533485868,0.05576967770655558,0.05431064453274238,0.03472855789239513,0.055261560805568814,-0.017061403136136438
2018-09,-0.07580261803576463,-0.04235298010970538,-0.028508721559414734,-0.12856163137966728,-0.10756390287267227,-0.08368866296934784,-0.027223683216527128
2018-10,-0.08926777914921785,-0.03659357787167997,-0.08229872751403307,-0.04692548956252095,-0.0057012601209911985,-0.0437736078136118,-0.04694921535953382
2018-11,0.06900497907029343,0.05940763713688643,0.016047883522738626,0.026076926600573258,0.03311285969134732,0.01979601930765909,0.0012807044213164684
2018-12,-0.008660799385300112,-0.0028826862434196063,-0.014498882593088439,0.005958597402607699,0.016585853551219273,0.02233899919817344,-0.008202684645246039
