holding_month,BL,BN,BW,SL,SN,SW,WML
2004-08,-0.004450478377684429,-0.00461146796620769,0.016884390176894422,0.0676683860000594,0.08622063612524117,0.06352080948745609,0.00859364602098777
2004-09,0.08791358846142266,0.08519605675358043,0.05421103295607771,0.08416096051172361,0.07882616839325839,0.09594007560398927,-0.010961720206539655
2004-10,0.004519323078642073,0.034765019591040856,-0.011162574095450559,-0.009792082813689955,-0.016732606576543064,0.040152472012038386,0.017131328825817853
2004-11,0.07259391693547977,0.09754837229879894,0.07490637951957946,0.1270894950351562,0.12366378877304347,0.14303091995953274,0.009126943754238101
2004-12,0.1140197889810768,0.05266990738027867,0.21011645764935188,0.14281994063533549,0.12903045224236126,0.14412133398029167,0.04869903100661563
2005-01,-0.03911855950079255,-0.00822783834687717,0.017745617889216272,-0.022912400331265504,-0.013824231150534824,-0.008345615009504016,0.035715481355885155
2005-02,0.027902352969950372,0.033917778547224615,-0.04987140330222762,0.03368187516263772,0.050188848567266915,0.061160907592605174,-0.025147361921105272
2005-03,-0.04211072094215676,-0.0421327788122473,-0.04793464256355873,-0.04344150493174526,-0.007141831206570082,0.014897566549821615,0.02625757493008245
2005-04,-0.04439547382330869,-0.07097007946951872,-0.25617842686900016,-0.0061522228795210954,-0.012820047691948484,0.0063698788486302,-0.09963042565877009
2005-05,0.08401101614477872,0.09924634967497226,-0.023428359999999926,0.09484029092379741,0.07696971410165401,0.07206036119495153,-0.06510965293681226
2005-06,0.07474253057564277,0.03341513092035672,0.008233794072492353,0.03533126092042219,0.002033203134444786,0.005533375208978869,-0.04815331110729688
2005-07,0.02578274632839228,0.09660835598401593,0.14376968000000012,0.1204727709178561,0.10204604672049712,0.14854587128690538,0.07303001702032856
2005-08,0.03939846252138278,0.023256668134888074,0.07790717687029036,0.07153811494444508,0.09736585235139744,0.10083918124173658,0.03390489032309954
2005-09,0.0668866710252795,0.11859596510211846,0.09861003277412674,0.03315653223900199,0.038037270210661445,0.06177298427350246,0.030169906891673856
2005-10,-0.08805039605166232,-0.09199607973807723,-0.1021143445273826,-0.08622195261148938,-0.09281163512880121,-0.10554999722422281,-0.016695996544226863
2005-11,0.11037461509437783,0.13314996956123942,0.1111427851375404,0.09935187610921761,0.10382957063298988,0.14589793791189096,0.02365711592291797
2005-12,0.0816839851977408,0.0765805999468182,-0.03190319057730208,0.04027935902574238,0.05673298836303432,0.0885406274321584,-0.03266295368431343
2006-01,0.03627509662178557,0.08658433766629416,0.23637986881900308,0.015056350675040107,0.06271130798255789,0.09166583560899376,0.13835712856558557
2006-02,0.05969382539992679,0.03211473835134814,-0.02664111844364574,0.003584362000660316,0.02267685208855135,0.021524537677308605,-0.03419738408346212
2006-03,0.0969124287066738,0.10350990758733619,0.13709097435085973,0.06865581302847705,0.08406426702877565,0.1410382488835393,0.0562804907496241
2006-04,0.05672576565884966,0.04807682274358321,0.1281169268914145,0.05973848756964963,0.059025947460864106,0.1292545951423438,0.0704536344026295
2006-05,-0.15170968057211076,-0.14452116727273534,-0.1377594307104964,-0.11918592425353985,-0.14126834478190503,-0.11667347958031972,0.008231347267417255
2006-06,-0.13854220326631453,0.021880873150307567,0.006995481408722813,-0.11362665246744556,-0.0798670514605575,-0.12768024474448916,0.06574204619899687
2006-07,-0.016509531014713426,0.03037593007293224,-0.045506602801109006,-0.014673466582361076,-0.0014512996610702514,-0.02055437898695867,-0.017438992095496583
2006-08,0.12275987320799893,0.08199012735399518,0.07375470463505394,0.14064916510854183,0.11813524260444487,0.10139377809433163,-0.0441302777935776
2006-09,0.05165859819552786,0.07689111437447997,0.04468700280024261,0.0932766911203338,0.08853842767260553,0.07164273000227604,-0.014302778256671492
2006-10,-0.08832139670135519,0.05338970787937059,0.04662624807186586,0.0020778252770686234,0.046168202458994785,0.06966185846616124,0.10126583898115683
2006-11,-0.1354218497360904,0.08350318782780654,0.030572429286100582,0.015698083352971504,0.036941270654885366,0.0848102069197772,0.11755320129449834
2006-12,0.020174744342486697,0.002107132617935335,0.0035797646564938762,0.0028923091112124924,0.007571861955620231,0.05911733262720777,0.01981502191500123
2007-01,0.050826562343527545,0.012403827567949185,0.04941875486195992,0.051368800193275846,0.049131096451042924,0.03789789550112865,-0.007439356086857404
2007-02,-0.10748260817257085,-0.0900685525470099,-0.05896632399361677,-0.09266416271468811,-0.07826960547805548,-0.08905915921665453,0.026060643838493824
2007-03,0.06628736578906554,0.021660412402518047,0.019388057491837467,-0.019638756633199375,-0.006583436387862542,-0.007329332084833163,-0.017294941874430928
2007-04,0.08225449536734687,0.05460349185037959,0.08228011715737124,0.06968665170156978,0.0747404885707044,0.09243398785118342,0.011386478969819008
2007-05,0.034174832112897145,0.040482052730480576,0.04870424046871811,0.06344677253752366,0.07839389204832012,0.087231368145567,0.019157001981932154
2007-06,-0.015260251318833138,0.018882042435278638,-0.00016213362010689795,0.015403313971743512,0.046708960515856296,0.049720266840975434,0.02470753528397908
2007-07,0.10441773372836147,0.021949121451279606,0.07273384338230085,0.019048994532902416,0.03777580130823717,0.04723364426504156,-0.001749620306960735
2007-08,0.04741483615505485,-0.024481906393653836,-0.0030326220489997275,-0.022167388454015433,-0.021019403125725044,-0.023319940369747785,-0.025800005059893466
2007-09,0.09130281963048029,0.10720654446468648,0.16576658195052377,0.12165866228414056,0.10441440385267567,0.15633972903988078,0.054572414537891856
2007-10,0.01830764606635533,0.17301850545348252,0.31362451751247566,0.020372729954911996,0.08992319505602095,0.17452129823746218,0.22473271986433527
2007-11,-0.028525902352842292,-0.03579205070568996,-0.045964927478968624,0.0731782671756034,0.06041617308774282,0.0510197686463102,-0.019798761827709767
2007-12,0.07029855581492406,0.08632267056256153,0.07999829852144685,0.13887119926806546,0.15908625435675552,0.1457766029382131,0.008302573188335216
2008-01,-0.1413758401357023,-0.1814513705319486,-0.19550736172249084,-0.20516062726582743,-0.17151006132385369,-0.23288896866787265,-0.04092993149441687
2008-02,0.018868349283491914,0.006561558278293346,0.001201430370024917,0.03060431879055269,-0.006688356422581441,-0.014067597002610064,-0.031169417353314875
2008-03,-0.04709524493042617,-0.09588652123207572,-0.14235892239143147,-0.09950736100376341,-0.10847693224551169,-0.1962145664391679,-0.09598544144820488
2008-04,0.12554592208938273,0.0895339161703806,0.1591471754735101,0.09955401145747043,0.0861812520870764,0.1617131061096813,0.0478801740181691
2008-05,0.025321486013779974,-0.084056949544413,-0.09291629169092827,-0.04681459830447471,-0.06163233895521988,-0.03758181597917525,-0.0545024976897044
2008-06,-0.15414144441618133,-0.16702337764610772,-0.20746062434422863,-0.17357854936908135,-0.18901409045893922,-0.21943609739355882,-0.0495883639762624
2008-07,0.028149205772636243,0.09690693622955521,0.06941796534305217,0.05585852377450706,0.05867928626601276,0.0793128581187614,0.03236154695733513
2008-08,0.05027511028438485,0.0178423630135136,-0.023940531164644722,0.033878061203398445,0.03283272258008253,0.005442662278384328,-0.05132552018702184
2008-09,-0.2138597670545031,-0.12147673487165568,-0.112227765771665,-0.16077783680639526,-0.1273110848081719,-0.1482069772964183,0.057101430396407554
2008-10,-0.48343434497095644,-0.2482743605841933,-0.2856473342067094,-0.3443705412666083,-0.2704591947476893,-0.280512993379879,0.13082227932548818
2008-11,-0.1391329263435952,-0.0654068189188712,0.05757588217608317,-0.14496046468124416,-0.10768287169056383,-0.02509136409550086,0.1582889545527108
2008-12,0.2551338439508876,0.16223410443489755,0.03370773637492033,0.28851278454792034,0.1285046541338714,0.07279213022801183,-0.2185733809479379
2009-01,-0.2033598659506029,-0.04526122286247522,0.0005248923419853936,-0.12310524756548452,-0.07171957372762876,-0.07028718522370545,0.1283514103171837
2009-02,-0.1125915685928411,-0.07417194140409683,-0.004146589316994821,-0.08766026493783868,-0.05481886982216237,-0.04462598998271975,0.0757396271154826
2009-03,0.12873082189573826,0.14875325183116025,0.04222791433367544,0.12568232546867705,0.0929995468995153,0.02543177674687745,-0.09337672814193122
2009-04,0.259081775121582,0.2196159255917251,0.10067405946781634,0.3360134012007791,0.23425673730726496,0.0873797350241373,-0.20352069091520372
2009-05,0.5401691307397041,0.5556391770325271,0.20430167208828098,0.6766020434230252,0.49037155280121847,0.24384206037203943,-0.3843137208512044
2009-06,-0.13255050837242865,-0.021801756790639584,-0.04368626653430581,-0.020628645314904145,0.018370222103201706,0.03394638870142295,0.07171963792722498
2009-07,0.03260147863412047,0.09380247773715318,0.05222009912614121,0.13916848881043198,0.0992607646504206,0.08899004061791933,-0.01527991385024595
2009-08,-0.0014962892659817352,0.02691655889752319,-0.002773632849106816,0.11473254992084038,0.06117825113961282,0.014941010040394121,-0.05053444173178567
2009-09,0.12289208551597032,0.05890684539994326,0.09412212669578465,0.06591068503619248,0.07422908970289968,0.09395086598737219,-0.0003648889345029688
2009-10,-0.22629454892671735,-0.07776417574799417,-0.05472749625505217,-0.08208852160443782,-0.05324436207678891,-0.009459903140069677,0.12209783556801665
2009-11,0.048291785703725484,0.05029865110020419,0.1590393940698315,0.06040750460199185,0.059827645098635585,0.10727845018455796,0.07880927697433607
2009-12,0.034515987780816965,0.04253140061279254,0.03765502412233604,0.054066983348230804,0.054838800813163294,0.05038361853432596,-0.00027216423619288305
2010-01,-0.05090946573575615,-0.033880675076602536,-0.041363980530367335,-0.029475764209080036,-0.006141129929091987,-0.01886302009587564,0.010079114659296604
2010-02,-0.030771744114881667,0.009833355930656863,0.018932057706437844,-0.011534064984393856,-0.004272647323031801,-0.010305686527787987,0.025466090138962692
2010-03,0.060324424059123104,0.03870843225771228,-0.024087172611305798,0.03637478520793045,0.0593394295472482,0.05651576593079924,-0.03213530797378006
2010-04,0.0023347135070488066,-0.008961462367497453,-0.009020250548011368,0.0228336879989786,0.05144154275881529,0.049893875205631405,0.007852611575796316
2010-05,-0.007197541073137335,-0.048680962273232875,-0.08379870988598177,-0.0707428042974445,-0.03120962064342997,-0.04498501777897139,-0.025421691147185663
2010-06,0.049862684943980704,0.042377590142718836,0.012449140815643554,0.0721045046370882,0.05887524639805451,0.0468464740849062,-0.031335787340259574
2010-07,0.005931603972288274,0.01912494718569341,0.053377600311731846,0.013267642127350862,0.014459573034072816,0.0507636281053676,0.042470991158730154
2010-08,-0.006631109611743104,-0.006919292594179296,0.04465448344763479,0.0023802546843358437,0.024564657667815754,0.03354137631529164,0.04122335734516684
2010-09,0.10702395150603042,0.09456634276916512,0.1098774069033037,0.06226602886335709,0.07153311583336282,0.071056589351091,0.005822007942503607
2010-10,0.0027377421016503488,-0.016442689383998524,0.04577702925360915,0.0032994595937008053,0.00787477593979696,0.03326502869713676,0.03650242812769738
2010-11,-0.09936587817560558,-0.015205992403336243,-0.03751962517949752,-0.10031554642259885,-0.0470309973907516,-0.047166722812310144,0.057497538303198384
2010-12,0.07127219895034731,0.02278091552240827,0.00682864793730183,0.0311836039296586,0.007522875021541539,-0.005464903315316082,-0.05054602912901009
2011-01,-0.10087609528430756,-0.08959362360553692,-0.11425091831114051,-0.12572941881337427,-0.09398083827178928,-0.10136831991910403,0.005493137933718639
2011-02,-0.061708044919170146,-0.021185816951624865,-0.02217850868866471,-0.08428611122788025,-0.0642118868710055,-0.04773763535103748,0.038039006053674114
2011-03,0.06990085520310858,0.08304338604356182,0.07862130612866451,0.0836714851787214,0.08135685645402765,0.08579446162240434,0.005421713684619439
2011-04,-0.028016335780254246,-0.010295515098637242,-0.009057318453283366,0.031937282908495956,0.015581825971968102,0.036248927638551455,0.01163533102851319
2011-05,-0.04518341562184001,-0.025678190070542416,-0.04227504112716254,-0.04956552620444704,-0.01770979385513972,0.0006796265421208906,0.0265767636206227
2011-06,-0.0069304223117453816,0.012314539878031341,0.0213963162703922,-0.031029593034599172,-0.01357167759112181,0.007278633557786457,0.0333174825872616
2011-07,-0.05054521466335321,-0.035481584153217484,-0.019046727627621808,-0.014230698713556632,-0.008758209772406421,0.01628818303009606,0.031008684389692044
2011-08,-0.16838110268603798,-0.08248611449891809,-0.06260252074661707,-0.14932055254161009,-0.0948981221954389,-0.04453398326419226,0.10528257560841936
2011-09,-0.03152914724526787,0.002276222859576848,-0.014059134551736295,-0.037576189777132056,-0.017077799858649968,-0.010322083017249956,0.02236205972670684
2011-10,0.02432224868557156,0.0648624508364212,0.059383114284452525,0.059654273923468615,0.025668551617041305,0.025279422025594918,0.00034300685050363267
2011-11,-0.12976122332479179,-0.10295051891454697,-0.04661277505762536,-0.1343526624722002,-0.0865730925093215,-0.06983284807280254,0.07383413133328207
2011-12,-0.10127596540204453,-0.04296047550408377,-0.0358191058069875,-0.1245625707876984,-0.0781687479547686,-0.03923281609189957,0.07539330714542793
2012-01,0.32207808121789305,0.12158691517567904,0.04800592115995236,0.3145117005798928,0.14290602114778989,0.07728484239812071,-0.2556495091198564
2012-02,0.04833533085283774,0.04130751567208885,0.03359718478398691,0.08196696678025933,0.07481336450589836,0.05666467977153318,-0.020020216538788493
2012-03,-0.10350014250778031,-0.03801146176408409,0.03448505425546481,-0.05039486337986458,-0.008791012649958923,0.029581821460112994,0.10898094080161133
2012-04,-0.011957060564362935,-0.02610991598867082,0.03074530270779425,-0.032611698630543855,-0.018258254960997537,0.005619494458891091,0.04046677818079607
2012-05,-0.054350190556025524,-0.060866090384355476,-0.06245411209171669,-0.11445412439347871,-0.06427462115107602,-0.034933723959235566,0.035708239449275994
2012-06,0.07987380178680362,0.061709763214831674,0.06543184745360413,0.08478311530121195,0.059971973911055375,0.038845168259310184,-0.03018995068755062
2012-07,-0.031170545894784144,-0.008189857734375833,0.004377511567307817,-0.04257340471778194,-0.01899895777766771,0.013352298109980081,0.045736880144926995
2012-08,-0.11646746720248377,2.5196475259571224e-05,0.02499984854597921,-0.043858031400530455,-0.02446224014000045,0.01691847487063662,0.10112191100981503
2012-09,0.13133704036649876,0.07440805740439885,0.04544283543134949,0.145557870058964,0.10936946643136257,0.09153445778189759,-0.06995880860610784
2012-10,-0.034598439982798344,-0.02575283406100149,0.011387017200994907,-0.03962238670593289,-0.015290321670509201,0.005773689263419521,0.045690766576572825
2012-11,0.05801387274097103,0.028525066590535584,0.03953918811302522,0.04427917202019167,0.03722016229990654,0.05778730933340814,-0.0024832736573646708
2012-12,-0.00996381272212284,0.013767464784292853,-0.012598877374117249,0.04741908340888366,0.03794172984642764,0.0323339510073299,-0.008860098526774081
2013-01,0.08684629977673891,0.012004340879037078,0.0003363649156801665,0.0007373703655764133,-0.018770092161420587,-0.010357652547317124,-0.04880247888697614
2013-02,-0.0664234723264584,-0.05511561416974164,-0.039528686464152335,-0.13361581976899245,-0.08309698798875655,-0.06782699904985229,0.04634180329072311
2013-03,-0.08264017593088274,-0.002573626551856678,0.005441181063404854,-0.06691608477295863,-0.02894930601051351,-0.008293969475477347,0.07335173614588444
2013-04,0.0067805630392630545,0.04215455791490328,0.028708652482244388,0.06587739892458079,0.04149945461206963,0.04289882927395539,-0.0005252401038220306
2013-05,0.017507541080574143,-0.02062127957204534,0.02687484113057535,-0.010405001296957489,-0.023147903247760455,0.038385751291832755,0.029079026319395723
2013-06,-0.03328823417709498,-0.024180291026563615,-0.01992078465500159,-0.11220853903197406,-0.07343518829882517,-0.0540402567796269,0.03576786588722027
2013-07,0.05166725848364184,-0.016854193569792432,0.005029706814852468,-0.10019326685733168,-0.09161920521304602,-0.03862276134849737,0.007466476920022468
2013-08,0.20029917844776218,-0.06108022646804445,-0.01974035249860383,0.04555206299343943,-0.07364155566546848,-0.0595780190450163,-0.1625848064924109
2013-09,0.04944546074686822,0.0724447836251475,0.036370852546378896,0.08335985175547632,0.060515731402256745,0.06341521732956476,-0.01650962131320044
2013-10,0.03822515807073912,0.09352155567343828,0.07130271129158768,0.1520200926008147,0.07800840137639489,0.055845096218951534,-0.0315487215805073
2013-11,0.10653263978034577,-0.023702532913255418,-0.026945963730912986,0.05261523177190016,0.01296888903198559,0.0024332246730895957,-0.09183030530503467
2013-12,0.13137337718654907,0.0113176298125201,0.035051840417133606,0.06158555496383615,0.04135858036841797,0.059611317460891926,-0.049147887136179846
2014-01,-0.06798368576554681,-0.03770328822257177,-0.010328695534282093,-0.1104450896584434,-0.07765626845133891,-0.026673680685781884,0.07071319960196312
2014-02,-0.004377427021969233,0.006605746513308252,0.037999737262981025,0.011716400018841541,0.0370625321275545,0.039822661747672,0.03524171300689036
2014-03,0.2526362786015821,0.1265788626594632,-0.0324727931771712,0.18904553817707268,0.12270544463714629,0.04198654349627197,-0.216084033229777
2014-04,8.416725077045015e-05,-0.004896770294350802,0.020105067221815095,0.04625439168588904,0.00038546019894272326,0.013176884059938622,-0.006528303827452887
2014-05,0.21538745351694055,0.10176478551058724,0.043744191547049165,0.27180339225651673,0.14574463449210504,0.11994699188137235,-0.1617498311725179
2014-06,0.02710912817094731,0.04354467155735779,0.10098703336334246,0.07563468419039918,0.08667856870501832,0.12851133018035593,0.06337727559117595
2014-07,0.053445671986505454,0.002292026170382897,-0.0339431264442805,-0.004674257473205082,-0.03561220352838421,-0.0070023083866952674,-0.04485842467213807
2014-08,0.01964937201507858,0.05552800997809579,0.002516909746006967,0.013948066578657416,0.009466409788277542,0.00858871974453257,-0.01124590455159823
2014-09,0.03441757316744413,-0.015123872096266663,-0.03228878645509912,0.018884607721803146,0.005836612910323483,0.026525593704183403,-0.029532686820081498
2014-10,0.010862847506377744,0.03478612978923,0.10027954130204048,0.024944397157593924,0.04546232129357666,0.054685486608845084,0.05957889162345695
2014-11,0.01935666821066167,0.013793571638693911,-0.051680014461183754,0.01890948868602298,0.04689941297436748,0.056122836091727746,-0.01691166763307033
2014-12,-0.04777754439085266,-0.006604880601647023,-0.05417922650922822,-0.018634340536605704,0.025771678432760993,0.022109303184752717,0.01717098080149143
2015-01,0.034023532960075466,0.07428018815989257,0.1157962015640013,0.026333384968168824,0.032733493965119695,0.0686068472116931,0.06202306542372506
2015-02,0.011519529776820133,0.015887701067077473,0.03245478036878231,-0.0037867267258062305,0.013929613271077421,0.008422731706230186,0.016572354511999298
2015-03,-0.03886624758350557,-0.02016082092126507,-0.039858152897914646,-0.047960347359262336,-0.016507912722457427,0.00468552380362579,0.02582698292423952
2015-04,-0.020672299117624072,-0.03294907945763542,-0.038315924863670234,-0.011675178704788621,-0.020784061599519368,-0.03226615011449765,-0.01911729857787759
2015-05,0.05707807392313949,0.03565595331451888,0.034399271199412565,-0.009445219230983331,0.021200237812806843,0.05647014101251968,0.021618278759888046
2015-06,0.013264849833425215,-0.007580036316207074,-0.028798163203238095,-0.06009866689832657,-0.0017803980503329595,0.001444439189828435,0.009740046525745848
2015-07,-0.10830983605750093,0.027222301199082734,0.020184514666596574,0.015776640171340374,0.05426485964846055,0.07379025343316183,0.09325398199295948
2015-08,-0.07664920768260186,-0.06432046030840528,-0.04877217467874522,-0.09018638438326654,-0.06031727634760076,-0.039227807997401054,0.03941780469486106
2015-09,-0.016101708850130167,-0.005079342876380576,-0.034630809520890204,0.0020430207306431675,0.009911544462822136,0.010324207170934399,-0.005123957115234402
2015-10,0.07577656906191843,0.005088130081238488,0.005073843425920189,0.05418205663564415,0.014236654648803096,0.00704393559994238,-0.05892042333585001
2015-11,0.0012721524706550337,-0.02525132771205311,-0.05905663637235423,0.02282970313993486,0.007972484082164265,-0.000891679853620445,-0.04202508591828229
2015-12,-0.037952216264466036,0.015764830410031485,0.037831148469421066,0.002287847786753159,0.01738256111041439,0.01564295226764901,0.04456923460739148
2016-01,-0.08989907111228872,-0.030782247232352036,-0.07549565383911357,-0.11216467153394166,-0.06336092353224576,-0.07583934558256343,0.025364371612276698
2016-02,-0.09927767249264297,-0.05769412158602302,-0.13364296584608776,-0.08788041569493157,-0.07623844275199367,-0.10586587763000416,-0.026175377644258688
2016-03,0.17585150653121065,0.07952406902051407,0.10344860678118208,0.1641912985959905,0.1171318056650238,0.09562823727601699,-0.07048298053500104
2016-04,0.011593456156079523,0.01754977984091497,-0.004258948298257881,0.03351464220552614,0.043140867017289745,0.03554484542012774,-0.006911100619867903
2016-05,0.02998425251854459,0.035765520495262076,0.010927244092800412,-0.005620738963452691,0.024361606526793162,0.001980851069650897,-0.005727709196320295
2016-06,0.025679994647015664,0.038870902099774556,0.011583204719344533,0.0917933497210515,0.039877370687456525,0.042786548367591416,-0.03155179564056561
2016-07,0.06100154652685068,0.04375195187326462,0.0377337613655231,0.07364048606027239,0.05362603803989185,0.06725308050985601,-0.014827595355871977
2016-08,0.01898581746915952,0.011842618707079578,0.027739581635142885,0.0155156634835609,0.04250549887872994,0.028868625671464407,0.011053363176943436
2016-09,0.010734487676650986,-0.025888972640873368,-0.004075100860143415,0.006086635301889591,-0.0021105813737824076,-0.005433489504068858,-0.013164856671376424
2016-10,0.022767061697455487,0.0011085981696360393,0.04333977653913443,0.016766808501752332,0.0442162304443708,0.044342618125503365,0.024074262232714985
2016-11,-0.014336747157731592,-0.052927900864614096,-0.022638901676260953,-0.05134103375118144,-0.07222674296810176,-0.06765627734691011,-0.012308699057129016
2016-12,-0.015607609900337355,0.005215486955165038,-0.018685727732165466,-0.022497897898049252,-0.033244790427057185,-0.03587277443532586,-0.008226497184552362
2017-01,-0.04097345137218079,0.044519406677199426,0.11705984673571194,0.06870833363356539,0.06514059741285018,0.10017137168645125,0.0947481680803893
2017-02,0.05650857394358477,0.040259522308278374,0.027304058994661335,0.05612736716248763,0.060012344325948264,0.04710099345859126,-0.0191154443264099
2017-03,0.0309998391918372,0.03838164022404225,0.025551327754576116,0.0227321354693037,0.04551186415222798,0.047230593115958196,0.009524973104696705
