Month,Co_Code,Co_Name,Momentum_Label,Size_Label,BM_Label,BM,Monthly_Return,Size,Price_EOM,Momentum,OpProf_Label,Inv_Label,OpProf,Inv,Year
2007-06-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.5188983243612101,0.8718569941926512,126.6144,1.1,0.9642804928194367,W,N,-0.17159420289855074,0.10273972602739727,2007
2007-07-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,0.54608999563128,0.9569820771522072,120.8592,1.05,0.8282736576384806,W,N,-0.17159420289855074,0.10273972602739727,2007
2007-08-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,0.3652193834100755,1.4982643020608515,180.7133,1.57,0.9254598372343366,W,N,-0.17159420289855074,0.10273972602739727,2007
2007-09-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,0.4343897120720192,0.8255822364298541,151.9373,1.32,0.978094164305431,W,N,-0.17159420289855074,0.10273972602739727,2007
2008-10-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,1.037215652204748,0.6724528532896422,56.401,0.49,0.7009527279922199,W,N,0.06024653312788899,0.2249832102081934,2008
2008-11-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.9240655091364015,1.1129834317784546,63.3072,0.55,0.6600094351672571,W,N,0.06024653312788899,0.2249832102081934,2008
2008-12-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,0.8103866213571769,1.1029982674218253,70.2134,0.61,0.2855411962653609,W,N,0.06024653312788899,0.2249832102081934,2008
2009-01-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,0.9886711148179038,0.825295005167786,57.552,0.5,0.1886822373040985,W,N,0.06024653312788899,0.2249832102081934,2009
2009-02-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,1.0298661174047374,0.9580439807940261,55.2499,0.48,0.30610117926055536,W,N,0.06024653312788899,0.2249832102081934,2009
2009-03-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,1.2141734085428648,0.8553500938352679,47.1926,0.41,0.28134757006392497,W,N,0.06024653312788899,0.2249832102081934,2009
2009-04-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,1.015939433697984,1.1844020155325348,56.401,0.49,0.3284645632840024,W,N,0.06024653312788899,0.2249832102081934,2009
2009-05-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,0.7778287582160707,1.3320934016961554,73.6666,0.64,0.2989593724179443,W,N,0.06024653312788899,0.2249832102081934,2009
2009-06-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,0.8657309253413769,0.8929140902281093,65.6093,0.57,0.40156735891303963,W,N,0.06024653312788899,0.2249832102081934,2009
2009-07-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,0.9489742557318546,0.9020291002744056,59.8541,0.52,0.6408597993826873,W,N,0.06024653312788899,0.2249832102081934,2009
2009-08-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,0.7710414217569427,1.2289873116224672,73.6666,0.64,0.5623497580971091,W,N,0.06024653312788899,0.2249832102081934,2009
2009-09-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,0.759039312292093,1.182112813719361,87.479,0.76,0.5501130729660203,W,N,0.06024653312788899,0.2249832102081934,2009
2009-10-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,0.7491811472626118,1.0095432542436817,88.6301,0.77,0.8719174705575365,W,C,0.036772046589018344,-0.08059210526315799,2009
2009-11-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.7121850136537881,1.0333062045847958,93.2342,0.81,1.5327540204634804,W,C,0.036772046589018344,-0.08059210526315799,2009
2009-12-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.5560189046427578,1.221611472957025,115.104,1.0,1.390300553981475,W,C,0.036772046589018344,-0.08059210526315799,2009
2010-01-01,15815,SYSCHEM (INDIA) LTD.,N,S,G,0.42444202453540175,1.299222582230494,150.7862,1.31,1.3024555260859063,W,C,0.036772046589018344,-0.08059210526315799,2010
2010-02-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.5295418139454837,0.7927252520772947,120.8592,1.05,1.9279101457294592,W,C,0.036772046589018344,-0.08059210526315799,2010
2010-03-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.628382739553645,1.0154563232883727,123.0142,1.08,2.6144774645596462,W,C,0.036772046589018344,-0.08059210526315799,2010
2010-04-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.628382739553645,1.0079582684006594,123.0142,1.08,2.423057321301478,W,C,0.036772046589018344,-0.08059210526315799,2010
2010-05-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.5127759600178459,1.5546982796208508,153.0883,1.33,2.0774271289123645,W,C,0.036772046589018344,-0.08059210526315799,2010
2010-06-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.5676517989997254,0.7535986883546457,135.8227,1.18,1.5719317045792884,W,C,0.036772046589018344,-0.08059210526315799,2010
2010-07-01,15815,SYSCHEM (INDIA) LTD.,W,S,N,0.4186431401167639,1.8272857161033556,184.1664,1.6,2.7369704919389988,W,C,0.036772046589018344,-0.08059210526315799,2010
2010-08-01,15815,SYSCHEM (INDIA) LTD.,W,S,N,0.48189126383015424,0.7128058038510637,159.9946,1.39,2.286597374921878,W,C,0.036772046589018344,-0.08059210526315799,2010
2010-09-01,15815,SYSCHEM (INDIA) LTD.,W,S,N,0.4415305280871732,1.1206143569282008,168.0518,1.46,3.3997639212061275,W,C,0.036772046589018344,-0.08059210526315799,2010
2010-10-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.4637656520907581,0.941786383222962,159.9946,1.39,2.050033995600099,W,C,0.00442477876106197,-0.05784138342277871,2010
2010-11-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.4326404478003557,1.2239533180054114,171.505,1.49,2.2755810788725626,W,C,0.00442477876106197,-0.05784138342277871,2010
2010-12-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.4488693199026485,0.9559066015483744,165.7498,1.44,2.074033103152752,W,C,0.00442477876106197,-0.05784138342277871,2010
2011-01-01,15815,SYSCHEM (INDIA) LTD.,W,S,N,0.5049781753048026,0.8945447832375278,147.3331,1.28,2.0780090515294085,W,C,0.00442477876106197,-0.05784138342277871,2011
2011-02-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.5720106867587984,0.9090851401235276,130.0675,1.13,1.528900896276012,W,C,0.00442477876106197,-0.05784138342277871,2011
2011-03-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.5612403142408687,1.0645822309431165,148.9558,1.21,1.7252765914381807,W,C,0.00442477876106197,-0.05784138342277871,2011
2011-04-01,15815,SYSCHEM (INDIA) LTD.,N,S,G,0.44030520167455495,1.402294812165902,243.6946,1.66,1.5445502439734322,W,C,0.00442477876106197,-0.05784138342277871,2011
2011-05-01,15815,SYSCHEM (INDIA) LTD.,W,S,N,0.511367013150598,0.8766540834903302,233.8829,1.47,1.6313182758468816,W,C,0.00442477876106197,-0.05784138342277871,2011
2011-06-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.5491518425489454,0.9433266083567734,217.9725,1.37,1.4714039278215367,W,C,0.00442477876106197,-0.05784138342277871,2011
2011-07-01,15815,SYSCHEM (INDIA) LTD.,W,S,N,0.5335732109695877,1.0488294496652688,224.3366,1.41,1.711669993222473,W,C,0.00442477876106197,-0.05784138342277871,2011
2011-08-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.5373843523732904,0.9884620348760375,222.7456,1.4,0.8836406015233623,W,C,0.00442477876106197,-0.05784138342277871,2011
2011-09-01,15815,SYSCHEM (INDIA) LTD.,W,S,N,0.5859737607525218,0.9307882826718946,206.8352,1.3,1.3001974461915045,W,C,0.00442477876106197,-0.05784138342277871,2011
2011-10-01,15815,SYSCHEM (INDIA) LTD.,W,S,N,0.6143272052673997,0.9562184284057558,197.289,1.24,1.1468671675116022,W,C,0.027457627118644086,-0.14493670886075952,2011
2011-11-01,15815,SYSCHEM (INDIA) LTD.,W,S,N,0.6925144445257077,0.9033956314020558,175.0144,1.1,1.1334741511634094,W,C,0.027457627118644086,-0.14493670886075952,2011
2011-12-01,15815,SYSCHEM (INDIA) LTD.,N,S,G,0.5905160779208377,1.221405746608995,205.2442,1.29,0.8855312171793396,W,C,0.027457627118644086,-0.14493670886075952,2011
2012-01-01,15815,SYSCHEM (INDIA) LTD.,N,S,G,0.5282149434461312,1.1364465344692913,232.2918,1.46,0.8368861892722024,W,C,0.027457627118644086,-0.14493670886075952,2012
2012-02-01,15815,SYSCHEM (INDIA) LTD.,W,S,G,0.5175795667854808,1.0151552496349978,237.065,1.49,1.142679069834062,W,C,0.027457627118644086,-0.14493670886075952,2012
2012-03-01,15815,SYSCHEM (INDIA) LTD.,W,S,G,0.5175795667854808,1.0022958004941753,237.065,1.49,1.4284621006422555,W,C,0.027457627118644086,-0.14493670886075952,2012
2012-04-01,15815,SYSCHEM (INDIA) LTD.,W,S,G,0.5299369155519049,0.9747928212420816,232.2918,1.46,1.362140714190734,W,C,0.027457627118644086,-0.14493670886075952,2012
2012-05-01,15815,SYSCHEM (INDIA) LTD.,W,S,G,0.5335915610175604,0.9861876511347224,230.7008,1.45,0.9735954990853867,W,C,0.027457627118644086,-0.14493670886075952,2012
2012-06-01,15815,SYSCHEM (INDIA) LTD.,W,S,G,0.5566241895940668,0.9676556688288106,221.1546,1.39,1.08258653119307,W,C,0.027457627118644086,-0.14493670886075952,2012
2012-07-01,15815,SYSCHEM (INDIA) LTD.,W,S,N,0.5684203282524172,0.9955060319000137,217.9725,1.37,1.1317749959445573,W,C,0.027457627118644086,-0.14493670886075952,2012
2012-08-01,15815,SYSCHEM (INDIA) LTD.,W,S,N,0.62298873692679,0.8936622599609836,198.88,1.25,1.0441816741644465,W,C,0.027457627118644086,-0.14493670886075952,2012
2012-09-01,15815,SYSCHEM (INDIA) LTD.,W,S,N,0.589951399241872,1.0812946528937002,210.0173,1.32,1.0516227415456807,W,C,0.027457627118644086,-0.14493670886075952,2012
2012-10-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.6265084473049075,0.9504611503275154,198.88,1.25,1.009677037551792,N,N,0.23336933045356362,0.17246484085862335,2012
2012-11-01,15815,SYSCHEM (INDIA) LTD.,W,S,N,0.6636742733539039,0.930973879557456,187.7427,1.18,1.1417458076754763,N,N,0.23336933045356362,0.17246484085862335,2012
2012-12-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.6837862469021015,0.9782079171030573,184.5606,1.16,1.2012290031341655,N,N,0.23336933045356362,0.17246484085862335,2012
2013-01-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.6897320647801601,1.00061775985371,182.9696,1.15,0.9155948614041947,N,N,0.23336933045356362,0.17246484085862335,2013
2013-02-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,0.7210835222701675,0.965762662562989,175.0144,1.1,0.7881075924990306,N,N,0.23336933045356362,0.17246484085862335,2013
2013-03-01,15815,SYSCHEM (INDIA) LTD.,L,S,G,0.46385496556373085,1.574928804999986,272.0678,1.71,0.7768215295282391,N,N,0.23336933045356362,0.17246484085862335,2013
2013-04-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.6328050117776012,0.7660911523213906,210.0173,1.32,0.7485068063974251,N,N,0.23336933045356362,0.17246484085862335,2013
2013-05-01,15815,SYSCHEM (INDIA) LTD.,W,S,N,0.6682421560740145,0.9489861322995568,198.88,1.25,1.2093286947187072,N,N,0.23336933045356362,0.17246484085862335,2013
2013-06-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.7078837153188912,0.9515801724898616,187.7427,1.18,0.9394317726513646,N,N,0.23336933045356362,0.17246484085862335,2013
2013-07-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.9682025612524063,0.7602130698995124,141.6026,0.89,0.921306775959634,N,N,0.23336933045356362,0.17246484085862335,2013
2013-08-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.8883509394424576,1.1020335014984104,154.3309,0.97,0.8806548957925353,N,N,0.23336933045356362,0.17246484085862335,2013
2013-09-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.9123459795909726,0.9637010713025064,151.1488,0.95,0.7491480751147614,N,N,0.23336933045356362,0.17246484085862335,2013
2013-10-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.8935346064851561,1.0148825819203633,154.3309,0.97,0.763516469955832,N,A,0.35426482534524784,0.9671717171717172,2013
2013-11-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.9319664492078286,0.9445106984987057,147.9667,0.93,0.7741522520936248,N,A,0.35426482534524784,0.9671717171717172,2013
2013-12-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.7376834973916438,1.2204189808654708,181.3786,1.14,0.8439266166927437,N,A,0.35426482534524784,0.9671717171717172,2013
2014-01-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.9241314338679666,0.7992268408474364,144.7846,0.91,0.8148551082828095,N,A,0.35426482534524784,0.9671717171717172,2014
2014-02-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,1.0781532154026032,0.8559754555063588,124.1011,0.78,0.9938506797529951,N,A,0.35426482534524784,0.9671717171717172,2014
2014-03-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,1.0503096027982004,1.0398665856769087,132.0563,0.83,0.8224713688403302,N,A,0.35426482534524784,0.9671717171717172,2014
2014-04-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,0.9795017888089625,1.0806226037169435,141.6026,0.89,0.4470140506345276,N,A,0.35426482534524784,0.9671717171717172,2014
2014-05-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,0.9373730711031603,1.0331807876117942,147.9667,0.93,0.6067619671293679,N,A,0.35426482534524784,0.9671717171717172,2014
2014-06-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,0.7959044332472371,1.0313459461228816,151.1488,0.95,0.6909275851765345,N,A,0.35426482534524784,0.9671717171717172,2014
2014-07-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,0.9001297443870961,0.894445854378372,133.6474,0.84,0.7501765245565921,N,A,0.35426482534524784,0.9671717171717172,2014
2014-08-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,0.969370940305928,0.930886671502941,124.1011,0.78,1.017729828796896,N,A,0.35426482534524784,0.9671717171717172,2014
2014-09-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,0.7625535472370497,1.0603745990487512,132.0563,0.83,0.8260222806356374,N,A,0.35426482534524784,0.9671717171717172,2014
2014-10-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,0.7813821540696276,0.9758034719428529,128.8742,0.81,0.7978958977070683,N,A,0.225056433408578,0.5259948652118099,2014
2014-11-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,0.904170497643949,0.8738095368939791,111.3728,0.7,0.8336615069428454,N,A,0.225056433408578,0.5259948652118099,2014
2014-12-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,0.639312310729908,1.408964360070759,157.513,0.99,0.8612817135824683,N,A,0.225056433408578,0.5259948652118099,2014
2015-01-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,0.741283677802251,0.6838118803349997,108.1907,6.8,0.6166703296822207,N,A,0.225056433408578,0.5259948652118099,2015
2015-02-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.5721599251198183,1.2957798430799357,140.1706,8.81,1.0871338048582766,N,A,0.225056433408578,0.5259948652118099,2015
2015-03-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,0.8745000512094625,0.8062847884748765,114.2367,7.18,0.8684770182295937,N,A,0.225056433408578,0.5259948652118099,2015
2015-04-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.6869704602702085,1.2485114355433502,145.4211,9.14,1.0822109585024462,N,A,0.225056433408578,0.5259948652118099,2015
2015-05-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,0.6780682588713931,1.0189763896099127,147.3303,9.26,0.8074699074033973,N,A,0.225056433408578,0.5259948652118099,2015
2015-06-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.7144383106126986,0.8813405516144476,129.1924,8.12,0.9757589623599027,N,A,0.225056433408578,0.5259948652118099,2015
2015-07-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.7224455132846224,0.978837675575097,127.7605,8.03,0.9640560942065732,N,A,0.225056433408578,0.5259948652118099,2015
2015-08-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.7734982569053365,0.9218328247581075,119.328,7.5,0.9499308713838185,N,A,0.225056433408578,0.5259948652118099,2015
2015-09-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.6440478443992238,1.1117082609159177,135.2384,8.5,0.9988628632969164,N,A,0.225056433408578,0.5259948652118099,2015
2015-10-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.6700618518632488,0.9522861579511152,129.988,8.17,0.8683578196280748,W,A,-0.2525594808940159,0.14952681388012623,2015
2015-11-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.6299661366079035,1.071080855342483,138.2614,8.69,0.9892981417553316,W,A,-0.2525594808940159,0.14952681388012623,2015
2015-12-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.556951247038616,0.7801731978654703,108.9862,6.85,1.07814676620389,W,A,-0.2525594808940159,0.14952681388012623,2015
2016-01-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,0.6113965526098172,0.9162864797950547,99.2809,6.24,0.8195965726715763,W,A,-0.2525594808940159,0.14952681388012623,2016
2016-02-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.6233850527258462,0.9776304534441866,97.3716,6.12,0.9350923805937789,W,A,-0.2525594808940159,0.14952681388012623,2016
2016-03-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,0.757546877489519,1.0346692937234387,102.3039,6.43,0.6612330869886783,W,A,-0.2525594808940159,0.14952681388012623,2016
2016-04-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.8355110524636257,0.9226648604912788,92.7576,5.83,0.8017534398581597,W,A,-0.2525594808940159,0.14952681388012623,2016
2016-05-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,0.8471352618139844,0.984541959855913,91.4848,5.75,0.6644309709485049,W,A,-0.2525594808940159,0.14952681388012623,2016
2016-06-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,0.5132081703310157,1.5212931907723017,140.4888,8.83,0.6016303374320335,W,A,-0.2525594808940159,0.14952681388012623,2016
2016-07-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,0.6123818340878399,0.8386136105727313,117.737,7.4,0.6720788127121492,W,A,-0.2525594808940159,0.14952681388012623,2016
2016-08-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.734461204964591,0.8233232652528998,98.1672,6.17,1.0445336820945486,W,A,-0.2525594808940159,0.14952681388012623,2016
2016-09-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.6964960809023075,0.9906624074186594,95.6215,6.01,0.9502375473947726,W,A,-0.2525594808940159,0.14952681388012623,2016
2017-10-01,15815,SYSCHEM (INDIA) LTD.,W,S,N,0.3291561846095972,1.1647267682059466,178.6386,11.02,1.7628528646035506,W,C,-0.04554838709677413,-0.07051408311995275,2017
2017-11-01,15815,SYSCHEM (INDIA) LTD.,W,S,N,0.3195860599604322,1.0343195724398742,183.988,11.35,1.5539408777217332,W,C,-0.04554838709677413,-0.07051408311995275,2017
2017-12-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.2727294231911847,1.1702388025433295,215.5983,13.3,1.4070401561892487,W,C,-0.04554838709677413,-0.07051408311995275,2017
2018-01-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.26576342303288863,1.0549436341118648,227.2698,14.02,1.119083299200913,W,C,-0.04554838709677413,-0.07051408311995275,2018
2018-02-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.28356181811950626,0.9404803509604345,213.0047,13.14,1.4067358797927139,W,C,-0.04554838709677413,-0.07051408311995275,2018
2018-03-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.3279933054611428,0.8622865027267639,184.1501,11.36,1.410518045001124,W,C,-0.04554838709677413,-0.07051408311995275,2018
2018-04-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.3685441236274908,1.0183253994933015,188.8512,11.65,1.2982621831465997,W,C,-0.04554838709677413,-0.07051408311995275,2018
2018-05-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.3733512999706039,0.9852955230740612,186.4196,11.5,1.1538845231817318,W,C,-0.04554838709677413,-0.07051408311995275,2018
2018-06-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.40890856663447095,0.914597204582806,170.2092,10.5,1.1151685243770895,W,C,-0.04554838709677413,-0.07051408311995275,2018
2018-07-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.4486996624352208,0.9995176498565591,168.264,10.38,0.8004167557730445,W,C,-0.04554838709677413,-0.07051408311995275,2018
2018-08-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.4081948219270364,1.094930307371091,184.9607,11.41,0.9069360289095931,W,C,-0.04554838709677413,-0.07051408311995275,2018
2018-09-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.4521848915145559,0.8958022994915554,166.9671,10.3,0.9764907953599197,W,C,-0.04554838709677413,-0.07051408311995275,2018
2018-10-01,15815,SYSCHEM (INDIA) LTD.,W,S,N,0.4784148718680169,1.0173612643768732,168.264,10.38,1.2112778184360833,R,C,2.0511182108626187,-0.06463233735961009,2018
2018-11-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.48925582062483747,0.9706220169863734,164.5356,10.15,0.9316051495489435,R,C,2.0511182108626187,-0.06463233735961009,2018
2018-12-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.4705078696797758,1.0531655012113246,172.1544,10.62,0.9163309078734604,R,C,2.0511182108626187,-0.06463233735961009,2018
2019-01-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.5395694379475817,0.9621600824073214,181.0703,10.25,0.7600251778475453,R,C,2.0511182108626187,-0.06463233735961009,2019
2019-02-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.6681027452619676,0.8434749159128593,165.5434,8.81,0.7587441371072907,R,C,2.0511182108626187,-0.06463233735961009,2019
2019-03-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.6329016135557682,1.0412922349082148,174.7507,9.3,0.7762345281745656,R,C,2.0511182108626187,-0.06463233735961009,2019
2019-04-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.657225694506468,0.9229888604089598,162.3491,8.64,0.7593002456959114,R,C,2.0511182108626187,-0.06463233735961009,2019
2019-05-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.7045201537663106,0.9473458751567789,151.4506,8.06,0.7764251487790302,R,C,2.0511182108626187,-0.06463233735961009,2019
2019-06-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.719699601298562,0.9896398828018913,148.2563,7.89,0.7273267222696469,R,C,2.0511182108626187,-0.06463233735961009,2019
2019-07-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.8511827729450213,0.8438205724952232,126.6473,6.74,0.7533698624715911,R,C,2.0511182108626187,-0.06463233735961009,2019
2019-08-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.9120783541300735,0.9296141943050538,118.1916,6.29,0.745924659269257,R,C,2.0511182108626187,-0.06463233735961009,2019
2019-09-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.9412295575359936,0.9872756732850356,116.1247,6.18,0.5748553755299104,R,C,2.0511182108626187,-0.06463233735961009,2019
2019-10-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.8345479964358005,1.1315312121383359,130.9691,6.97,0.5965531870910367,R,A,2.5751237623762386,0.306298142274581,2019
2019-11-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,0.8948923181722909,0.9326102008602165,122.1376,6.5,0.578911808477761,R,A,2.5751237623762386,0.306298142274581,2019
2019-12-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.7738637652155272,0.9891215770538888,120.8223,6.43,0.6748834962572596,R,A,2.5751237623762386,0.306298142274581,2019
2020-01-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.603144868301544,1.28293643066848,155.0208,8.25,0.5976299378187038,R,A,2.5751237623762386,0.306298142274581,2020
2020-02-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.5930803068794144,1.0169641259170963,157.6515,8.39,0.6143766275471042,R,A,2.5751237623762386,0.306298142274581,2020
2020-03-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.6192463449019597,0.9035229559948881,142.4312,7.58,0.934474923629917,R,A,2.5751237623762386,0.306298142274581,2020
2020-04-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.7462459261064238,0.82993927177026,118.1916,6.29,0.9126424283616316,R,A,2.5751237623762386,0.306298142274581,2020
2020-05-01,15815,SYSCHEM (INDIA) LTD.,W,S,N,0.7632332707401286,0.9776376814969511,115.561,6.15,0.8933947309768093,R,A,2.5751237623762386,0.306298142274581,2020
2020-06-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.6111097434352767,1.1952195454135177,138.1094,7.35,0.7826744084440899,R,A,2.5751237623762386,0.306298142274581,2020
2020-07-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.870165681412048,0.8123769424660828,128.5962,5.97,0.7731822527927078,R,A,2.5751237623762386,0.306298142274581,2020
2020-08-01,15815,SYSCHEM (INDIA) LTD.,W,S,N,0.8672603408588901,1.0032341495823291,129.027,5.99,1.095164743343504,R,A,2.5751237623762386,0.306298142274581,2020
2020-09-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.661905025081519,1.191846386382954,153.7985,7.14,0.957049269626467,R,A,2.5751237623762386,0.306298142274581,2020
2020-10-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.8010172446895232,0.8261725648035384,127.0884,5.9,0.9725191616717727,R,N,1.1820326678765887,0.07388137356919879,2020
2020-11-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.7304486590742101,1.0964634347308122,139.3664,6.47,1.0243583527282996,R,N,1.1820326678765887,0.07388137356919879,2020
2020-12-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.5625618964586598,1.1020696124074139,153.5831,7.13,0.9074496148239254,R,N,1.1820326678765887,0.07388137356919879,2020
2021-01-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.5256967763957281,1.0702099988490417,164.3533,7.63,1.0059282343011566,R,N,1.1820326678765887,0.07388137356919879,2021
2021-02-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,0.4815208032034509,1.0916303376322285,179.4315,8.33,0.8641136947902454,R,N,1.1820326678765887,0.07388137356919879,2021
2021-03-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,0.3707761539556678,0.9003425463791885,161.553,7.5,0.9093566751658443,R,N,1.1820326678765887,0.07388137356919879,2021
2021-04-01,15815,SYSCHEM (INDIA) LTD.,L,S,N,0.40894434328931883,0.9066156951553038,146.4747,6.8,1.0986785977632951,R,N,1.1820326678765887,0.07388137356919879,2021
2021-05-01,15815,SYSCHEM (INDIA) LTD.,N,S,N,0.3533445923825041,1.1574730626641716,169.5229,7.87,1.1918788759719567,R,N,1.1820326678765887,0.07388137356919879,2021
2021-06-01,15815,SYSCHEM (INDIA) LTD.,L,S,G,0.2544576743586394,1.0434098174455755,176.8467,8.21,1.1052930100092584,R,N,1.1820326678765887,0.07388137356919879,2021
2021-07-01,15815,SYSCHEM (INDIA) LTD.,L,S,G,0.2002969736462595,1.2702534643312307,224.6664,10.43,1.0703865163065862,R,N,1.1820326678765887,0.07388137356919879,2021
