,Month,BA,BC,BN,SA,SC,SN,CMA
77,2010-03-31,0.01838467735022348,0.02702852131468317,0.05902211475811273,0.0511856764409986,0.04671832381269152,0.06547201895116601,0.002088245668076305
78,2010-04-30,0.0037993931486790225,0.007027344721116321,0.01254101073248222,0.04582391623474333,0.0730729057572595,0.06737455199001838,0.015238470547476735
79,2010-05-31,-0.07481434823313228,0.012140089109531346,-0.023730160632945144,-0.08571623033327669,-0.07340857299301075,-0.05578744141749448,0.04963104734146478
80,2010-06-30,0.03828238429299241,0.06318208839105119,0.04652506404385756,0.06531555828885732,0.07413872220133895,0.06136398945513955,0.01686143400527021
81,2010-07-31,0.055579589294771456,-0.0073288569533663,0.010343279504954063,0.020218689625235424,0.04489119233443218,0.02865111412805813,-0.019117971769470495
82,2010-08-31,-0.029804591409716006,0.01416987373718871,0.019423669619833748,0.005917739552515921,0.02188232751031731,0.018101918509466935,0.029969526552353055
83,2010-09-30,0.1028777140210687,0.07514006453400218,0.09248188201196193,0.06863547422250992,0.07562071141115766,0.06720598143870202,-0.01037620614920938
84,2010-10-31,0.012094689108915641,0.017506431306492883,-0.014858743535192552,0.015346576722961018,0.04336547608620987,0.013149402651184002,0.01671532078041305
85,2010-11-30,-0.04559825161103394,-0.055185503659558634,-0.04722867951913542,-0.09865908714610602,-0.08430093947146097,-0.0811000681887178,0.0023854478130601875
86,2010-12-31,0.03117171327365105,-0.004770780537650761,0.03604745040238519,-0.001915348980985823,0.010551867994979909,0.0211080282574928,-0.011737638417668039
87,2011-01-31,-0.09499411743088156,-0.13004802163172113,-0.08930805099440432,-0.13068885721656795,-0.12630616077780632,-0.12260044391558832,-0.015335603881038967
88,2011-02-28,-0.03417451145129915,-0.022010010569634704,-0.0468962399449728,-0.08009739173284497,-0.07774841523585435,-0.0739580724215291,0.007256738689327538
89,2011-03-31,0.08236005655812655,0.10368618141969281,0.08062266583833047,0.04453207220030877,0.08487329068300264,0.057270025991447704,0.03083367167213008
90,2011-04-30,-0.021086331971127338,-0.004098370529856641,0.027680851440781036,0.05594731917900917,0.05605036293784589,0.051233671815865384,0.008545502600053708
91,2011-05-31,-0.026986142915089367,-0.011324321447584114,-0.028345067852641345,-0.05696819149835903,-0.04666410182500873,-0.04908011053657926,0.012982955570427775
92,2011-06-30,0.008252741113252188,0.02782244413345453,0.002000559595612744,-0.014406730115979531,-0.018970340300771854,-0.020429734677117034,0.00750304641770501
93,2011-07-31,-0.030647846614295336,-0.06696905012034753,-0.004226124242104752,0.013284607816214515,0.01644073915808281,0.026609866483008473,-0.01658253608209195
94,2011-08-31,-0.09277993566289014,-0.11409862977283938,-0.0591950266067472,-0.12859951914246737,-0.11903561919578906,-0.10615661747538126,-0.005877397081635469
95,2011-09-30,-0.008963169181609143,-0.010633171258457736,-0.00944706370854594,-0.01833926978132458,-0.010075056021572633,-0.015147800737591938,0.0032971058414516773
96,2011-10-31,0.05692824030246581,0.06209984855680705,0.04955149200658538,0.009887451955887286,0.022675063965444185,0.015712764288833055,0.008979610131949069
97,2011-11-30,-0.1157317808146068,-0.11762112544541789,-0.07478064829711101,-0.15987401248413902,-0.12732338217960545,-0.12477575794168311,0.015330642836861225
98,2011-12-31,-0.0820714359810593,-0.07776108182896745,-0.03633378110892985,-0.09927923859158187,-0.12998376706711953,-0.1002617543383532,-0.013197087161722895
99,2012-01-31,0.17670275010005917,0.21623597446453754,0.10902129018795786,0.14948582078386788,0.1650724390113357,0.14855597724083638,0.027559921295973094
100,2012-02-29,0.059576826450726705,0.04372501050148533,0.0471132105507814,0.06679176655106493,0.04779991112769269,0.07208363828739808,-0.017421835686306814
101,2012-03-31,-0.02544244036475745,-0.04251177701365441,-0.01854048115607335,-0.03845747468562495,-0.03841209364735846,-0.021105185730029147,-0.008511977805315235
102,2012-04-30,0.004306220081211057,-0.006381891813844056,-0.01619198801175153,-0.00912594853400799,0.008549716865354795,-2.5421755720375878e-05,0.0034937767521538363
103,2012-05-31,-0.07822972389599112,-0.06677412927777382,-0.04912354408596093,-0.09325230353513851,-0.07417527364507262,-0.06908037110971862,0.015266312254141587
104,2012-06-30,0.07437859257181954,0.045678263869152226,0.06511147861918334,0.05016969264613284,0.04190790662980162,0.03174916280901406,-0.018481057359499273
105,2012-07-31,-0.017432689019867265,0.018469157168526363,-0.014592483283830837,-0.016328572233906487,-0.017430919124627874,-0.02141406802890129,0.017399749648836123
106,2012-08-31,-0.009159650094404203,-0.00038912655950879433,0.005537193182105514,-0.030295711065341555,-0.008781680448538921,-0.008165609036639052,0.015142277075849022
107,2012-09-30,0.11647966318516596,0.09763069895845483,0.0655476742829873,0.10330386178630975,0.077743736558433,0.08789744517405787,-0.02220454472729394
108,2012-10-31,-0.014988061778931439,-0.013817343277915376,-0.010958792230362512,-0.02110746059007918,-0.017811127761993714,-0.00676369689790142,0.002233525664550765
109,2012-11-30,0.07073415351917431,0.04878019190393073,0.03048193887533945,0.035481989415534765,0.039099968423093504,0.03234888181380839,-0.009167991303842424
110,2012-12-31,0.027433904167607732,0.021980872040657337,0.011903155122765444,0.009659296804996447,0.02002669956894085,0.02239659024258279,0.0024571853184970037
111,2013-01-31,0.0018619349966972963,0.031476401786919156,0.026402720215964435,-0.029046112200109456,-0.021522207989244757,-0.034446297125943826,0.01856918550054328
112,2013-02-28,-0.08409337532385347,-0.07293363714372679,-0.056215222083844774,-0.11501477543237124,-0.12519768476963505,-0.10929101850800053,0.000488414421431424
113,2013-03-31,-0.04284873293615783,-0.012111321950432487,-0.006246920473173663,-0.06927069395510953,-0.06490814371856098,-0.05627118547837068,0.017549980611136946
114,2013-04-30,0.050837420610884455,0.06449679958241367,0.035432294149830915,0.026338321540598005,0.04738444794916197,0.03314762900816483,0.01735275269004659
115,2013-05-31,-0.004450430734085791,-0.027414383805042117,0.010384023917534737,-0.005752857786843157,-0.01714467167573676,-0.021897131296456245,-0.017177883479924966
116,2013-06-30,-0.07068272562192644,-0.008153918587933646,-0.031145461286314187,-0.09040504468245848,-0.06299149736668155,-0.06557800040965087,0.044971177174884865
117,2013-07-31,-0.0360912014358441,0.003655235746452915,-0.017457195832921234,-0.07689559021081203,-0.07590517762697996,-0.08478128204030172,0.020368424883064548
118,2013-08-31,-0.0575505123838552,-0.024521891578545604,-0.02900290887127761,-0.024848363721986216,-0.05263619730453912,-0.044877817159465566,0.0026203936113783424
119,2013-09-30,0.07766597303120758,0.06190400430690092,0.046326438354035306,0.03942945478171708,0.05540513329005381,0.03944886219038865,0.00010685489201503473
120,2013-10-31,0.0994128809283661,0.07785298692178771,0.07087463799320431,0.08553916345004339,0.07797166789098055,0.07525027763759568,-0.01456369478282063
121,2013-11-30,-0.015367227871487685,-0.012053971418649842,-0.009472445537500927,0.0330814319477457,0.05764523989009725,0.030558441039022013,0.013938532197594694
122,2013-12-31,0.03806617086840156,0.0346436476105142,0.027426160762041074,0.04736060570136403,0.05794852882511599,0.07496281115062176,0.0035826999329323025
123,2014-01-31,-0.026505161934396622,-0.07045571068228138,-0.037582342636539055,-0.044453503882383526,-0.07019478388268298,-0.057222089197214436,-0.03484591437409211
124,2014-02-28,0.03653591738189114,0.0188481644864432,0.016203285663014915,0.023837939192953416,0.02528919590948384,0.02427020337676764,-0.008118248089458754
125,2014-03-31,0.025515521166236014,0.10283997767142469,0.09956422884264683,0.08331557423694087,0.09539027819473239,0.11303286045891336,0.0446995802314901
126,2014-04-30,0.014603429581056385,-0.00035640939918067953,0.0008578276205269516,0.04312646096668013,0.041464104670625196,0.04541401488375592,-0.008311097638145998
127,2014-05-31,0.07198533007498871,0.1247437328554272,0.1280823921151835,0.1716793283351062,0.19157141918819395,0.1797273664351441,0.03632524681676311
128,2014-06-30,0.07805662710850014,0.029712928128102813,0.06384216059359983,0.11803041924314396,0.10635748259220973,0.13485286435400998,-0.030008317815665778
129,2014-07-31,0.020536688058906617,-0.02053966866562133,-0.002232755290870672,0.002604121360020328,-0.01715183121721855,-0.027999796375932022,-0.03041615465088341
130,2014-08-31,0.0308258072564567,0.015443607236191753,0.030919027581680848,0.012693484251407759,0.015654633056806554,0.0065096422638651836,-0.0062105256074330775
131,2014-09-30,0.03176913708180831,-0.013197065419443252,0.0031898824542655494,0.04083366216612722,0.018050819158778358,0.019050174876647157,-0.03387452275430021
132,2014-10-31,0.031166820536372014,0.02790992785338982,0.03899693342180943,0.025252422476111817,0.029433676861518345,0.031538451255228195,0.00046218085121216973
133,2014-11-30,0.03381211285700386,0.015822697962135476,0.019232384456415768,0.016151687412733675,0.02795456005961366,0.033032480514566656,-0.003093271123994202
134,2014-12-31,0.0023386713935234045,-0.027715861274107627,-0.03055607074394141,-0.0016608785884071405,-0.013679858339817596,0.0004903739526281065,-0.02103675620952074
135,2015-01-31,0.06234747283223315,0.1351927900025521,0.03903913313311251,0.03147389771387407,0.04467649111307964,0.022434071979526644,0.04302395528476226
136,2015-02-28,0.028064529512390156,0.028221725232049213,0.0013327405572033113,0.0016163798096687767,0.0033469085806758113,-0.007537812309897667,0.0009438622453330457
137,2015-03-31,-0.031656866064753694,0.02071220406195131,-0.029709559712217604,-0.027634292963628043,-0.03435713225557363,-0.026519509595636037,0.02282311541737971
138,2015-04-30,-0.02891837565106926,-0.05692249088837091,-0.02267226370626089,-0.014565670022828481,-0.01885746389101686,-0.014152679616828466,-0.016147954552745016
139,2015-05-31,0.04230179382248155,0.02005554039825242,0.03356620590328825,0.027833029525354963,0.007828491692965527,0.018504588500574706,-0.021125395628309288
140,2015-06-30,-0.014094599431644327,-0.05425803918354455,0.008052528826342234,-0.021310387391782395,-0.03279849020578829,-0.03134850627028424,-0.025825771282953058
141,2015-07-31,0.037754154308137236,-0.0038564728508973943,0.01758198851300493,0.06429130228868456,0.11158332792360423,0.07478681795785938,0.002840699237942522
142,2015-08-31,-0.02955654861696495,-0.0339196469855418,-0.08278266926611556,-0.09512838104196739,-0.08527408389152732,-0.08307588087402935,0.002745599390931608
143,2015-09-30,0.008176435549213188,-0.036070998552149534,-0.012171081765628733,-0.003420345123619437,0.0039279976531142,0.011843030168610508,-0.018449545662314545
144,2015-10-31,0.00824548788277502,0.05251151436220235,0.017351011942206934,0.014158243825864883,0.048359751646486315,0.04660487033948764,0.03923376715002438
145,2015-11-30,-0.028426614791259627,0.021379011217027788,-0.004033011507213573,0.023997711230514224,0.046666899462479094,0.038717672493762345,0.036237407120126144
146,2015-12-31,0.009814281530233972,-0.017291663826409228,0.009392757819729878,0.02205340117955327,0.03778063488588768,0.017509503285586158,-0.005689355825154391
147,2016-01-31,-0.038602765796445275,-0.060643502789717814,-0.07470978391390878,-0.09585105068161048,-0.09762376692637671,-0.10180194483232105,-0.011906726619019384
148,2016-02-29,-0.07186330304473687,-0.06354999927059479,-0.07919584153646249,-0.14124106230303804,-0.14701989882613523,-0.13545348964434487,0.001267233625522446
149,2016-03-31,0.09420184657673783,0.10985447639042688,0.1243637239273639,0.1156383566597005,0.11567964481616837,0.12871723536799037,0.007846958985078464
150,2016-04-30,0.010247475621010646,-0.003694587301479908,0.0348900687886195,0.04756992443881285,0.05779797157338844,0.05867952084386015,-0.0018570078939574818
151,2016-05-31,0.02065550016325998,0.0526897416874853,0.024007420781023938,-0.01868541820378511,-0.0027567795388934568,0.00760078749433407,0.023981440094558486
152,2016-06-30,0.02410395320821833,0.038778591275038236,0.04956133648612987,0.0630000191460515,0.08088346839860842,0.07714307172163518,0.016279043659688415
153,2016-07-31,0.05390051634506462,0.037764223183451774,0.05854406389048753,0.025744575010978446,0.059543545331056706,0.046697858872306916,0.008831338579232711
154,2016-08-31,0.022034409277732717,0.03149387372833551,0.020041320378572668,0.006844528839862625,0.02287206137836475,0.01666302819646765,0.012743498494552457
155,2016-09-30,-0.010016832152169405,-0.026387637800208877,-0.00630457745738761,-0.006164889189820605,-0.015915113747509185,0.00655077307290052,-0.013060515102864028
156,2016-10-31,0.0037498816102339654,0.054998073365106696,0.02468685801032414,0.05845106434442408,0.09483181370366682,0.07454672388688459,0.043814470557057734
157,2016-11-30,-0.04108121941776334,-0.04870170371504536,-0.054383103587323324,-0.08839006299497028,-0.09246761044937109,-0.09306936094622646,-0.005849015875841412
158,2016-12-31,-0.022378899789019267,-0.016786991879429478,-0.00048499631759372987,-0.02205467726036934,-0.017430874296501347,-0.017310744467914394,0.005107855436728891
159,2017-01-31,0.05528747508051698,0.09414139075301911,0.04870773401747773,0.061794116538504654,0.08353829515585974,0.0732517398043756,0.030299047144928606
160,2017-02-28,0.03971379962454739,0.06907513675996105,0.04471410098490224,0.043851759583981256,0.05458672598555794,0.0459036443925088,0.02004815176849517
161,2017-03-31,0.04053069906658578,0.01315201022521379,0.02852229120319965,0.05076682967738689,0.048644973304476105,0.06097262433672084,-0.014750272607141391
162,2017-04-30,0.0036847230946833497,0.03980198510782257,0.03531033702238513,0.053699222330000226,0.06644733886121656,0.06950607982128999,0.024432689272177777
163,2017-05-31,0.007197445220349199,-0.013342346295035779,0.021062076309093382,-0.04234670469556127,-0.03183384454409779,-0.03808460054811216,-0.00501346568196075
164,2017-06-30,0.013372671121408603,-0.034124066312784355,-0.01596315880600518,0.023275381750890292,0.006750827045562434,0.010907607078741537,-0.03201064606976041
165,2017-07-31,0.0472734572887389,0.042256156776917526,0.0661839351888165,0.040246778737915496,0.046857711589483694,0.043639214674923335,0.0007968161698734127
166,2017-08-31,-0.015490910632064559,0.08015025418048122,-0.0023564468653449995,-0.025428914589979916,-0.001036332329267328,-0.013953491180127665,0.060016873536629184
167,2017-09-30,-0.008889387185836107,-0.031331353550728705,-0.009116614136024515,0.004672422162036429,0.015095651999255921,0.001277546696145237,-0.006009368263836553
168,2017-10-31,0.07352442733011033,0.09118551494744222,0.07678094332333738,0.07433844550097925,0.10809627651644652,0.09682749739535325,0.02570945931639959
169,2017-11-30,-0.006570649788129983,-0.002931774997764051,-0.004326675072900552,0.053624167185879625,0.04285546945668733,0.016857276346361416,-0.0035649114694131824
170,2017-12-31,0.02776726487821073,0.03931713055543879,0.047159812773280026,0.044447326281068206,0.05208098683590453,0.0638667483036048,0.009591763116032194
171,2018-01-31,0.03532319280183086,-0.001296324195528694,-0.0025318958705890116,-0.03333315385291418,-0.03920015022558458,-0.038823214147858574,-0.021243256685014977
172,2018-02-28,-0.03731550451911371,-0.03188990271695769,-0.04747225401618288,-0.03310927280902173,-0.04880522624246142,-0.03453302167435445,-0.0051351758156418376
173,2018-03-31,-0.02922797383655556,-0.04695583882721906,-0.03771337204664702,-0.07024018676235205,-0.10156674252231922,-0.07525598987656616,-0.024527210375315328
174,2018-04-30,0.08380979920721725,0.05974474235682168,0.047486458385682176,0.058946513223052395,0.07593765007440215,0.06122972984323789,-0.003536959999522915
175,2018-05-31,-0.010521019740974278,-0.038172973941886755,-0.00892763021049362,-0.08400854611792813,-0.0816888690324626,-0.08495979377955595,-0.012666138557723472
176,2018-06-30,0.0030802635483496593,-0.02770241694856499,-0.03739336308569241,-0.07803248634973833,-0.09622078400524349,-0.07820529965077253,-0.024485489076209906
177,2018-07-31,0.060291661633884566,0.041866117316336555,0.059889508921827775,0.011940644565929725,0.026974089855561097,0.027288747489090638,-0.0016960495139583184
178,2018-08-31,0.040795284972822615,0.06536771915002024,0.048320338730232296,0.03233680420401481,0.028295304421646777,0.031423282741953766,0.0102654671974148
179,2018-09-30,-0.06711668605738905,-0.10495096757725175,-0.08846548432225512,-0.1718868905650435,-0.16414528324786018,-0.1618152314856112,-0.01504633710133968
180,2018-10-31,-0.04058610777634203,-0.02569388153447282,-0.050478586407244924,-0.0365238337182871,-0.0029059279614964888,-0.014020987053625311,0.02425506599932991
181,2018-11-30,0.07403077014603082,-0.026772448721669506,0.036120294790418506,-0.005165027157375327,0.0022746315869545167,0.008085551373839978,-0.046681780061685246
182,2018-12-31,0.024960063339461217,0.0041702042134898,0.0025057111633473017,0.01592139257761367,0.027359970927942404,0.02081073284856246,-0.004675640387821339
183,2019-01-31,-0.053738083930620364,-0.04457102883222333,0.009254582388536211,-0.08510898567485675,-0.07142378388376962,-0.05449717080386108,0.011426128444742077
184,2019-02-28,0.007985304791917312,0.011165609487259084,-0.006850532008935269,-0.01071541037047785,-0.06997352978659896,-0.027138606386893055,-0.028038907360389668
