,Month,BG,BN,BV,SG,SN,SV
22,2003-09-01,0.04115256452808686,0.06316993369559076,0.08272763321118837,0.07469124667311794,0.04445790273222395,0.050730308553330584
23,2003-10-01,0.06599767960901304,0.04340244902006051,0.13508356069091418,0.06156406673414858,0.0849334118435148,0.035076347974613675
24,2003-11-01,0.03930940599490689,0.04471716052449394,0.04176654864429474,0.1113744225238898,0.1379771522589306,0.2234805513119205
25,2003-12-01,0.18781365700343178,0.1658221997916634,0.11910196073401515,0.2252355776085106,0.24722272230264303,0.2550501036723595
26,2004-01-01,-0.045464826673310484,-0.022789146019490798,0.09683147381131886,-0.10081129245113586,-0.09127529187820058,-0.14363754147868912
27,2004-02-01,-0.007494304313922453,-0.002020993331163462,0.053383673087318416,-0.018899359554289705,-0.042892055862093936,-0.07927997919463052
28,2004-03-01,0.01023291925044048,0.04303847604835221,-0.0062275264202738215,-0.04440650491903702,-0.006747945968151478,0.014040900265939956
29,2004-04-01,0.014509225499605581,0.04202036787777393,-0.11009927246169592,0.06542033793629734,0.08537134705518266,0.10635688749263511
30,2004-05-01,-0.15759611330251236,-0.2858404527403241,-0.24061468994407245,-0.12768290609213723,-0.1588529571268535,-0.15281241306502755
31,2004-06-01,0.015463126370348019,0.043904853401763234,0.1469974701711392,0.022788393961520107,0.01080266110910284,0.019066377276672184
32,2004-07-01,0.07909339870341017,0.07015829122044895,0.30487229808012317,0.04886688539029881,0.09814834801863578,0.1673956065134669
33,2004-08-01,0.010666891375331005,0.01855372161179265,0.03948613518860609,0.08556374847613724,0.08246517325538531,0.1260730790957667
34,2004-09-01,0.0765147257805715,0.07726155336990871,0.11917257157980993,0.08848771534134722,0.07309792112527032,0.09327029390946452
35,2004-10-01,0.023183785920329148,-0.01875461940134197,-0.08138088287066392,0.012066717276803782,0.019355696546603348,0.05022238346551774
36,2004-11-01,0.08213304731642088,0.1638949431492664,0.024915458623567366,0.11620873811858834,0.16909613237335724,0.2136351761033891
37,2004-12-01,0.07106359790172107,0.11887806750410668,0.2126679196583332,0.1081484061112688,0.151285385827619,0.13596379385164808
38,2005-01-01,-0.01599465724412979,-0.050186836521188403,0.02694679203483097,0.0018758562151529883,-0.021551105406128982,-0.006865816963537548
39,2005-02-01,0.026519160739141373,0.05189680240645348,-0.14540840161476987,0.03960139875861183,0.08182387861899819,0.06465745044839204
40,2005-03-01,-0.03523013714557345,-0.06431074466177426,-0.021749270056274694,-0.012223600034250087,-0.005902679389487872,0.009212354845922647
41,2005-04-01,-0.04794794734361207,-0.056956356409010006,-0.12567794229932794,-0.001487415537687459,0.023637867774122842,0.0618483737666063
42,2005-05-01,0.09089375087134602,0.08081048003941078,0.12685594508889309,0.06916183427691493,0.10418228947554772,0.16537100284932996
43,2005-06-01,0.06391723767822453,0.011183432916780213,0.08034449622307571,-4.9142088282919005e-05,0.022160612485471208,0.017329827823914967
44,2005-07-01,0.042931266982525945,0.1800133748484794,0.10847547323092299,0.10768018220156235,0.10848973505110687,0.13891729000768152
45,2005-08-01,0.034638157560701974,0.013979304021308151,-0.013365172134336524,0.10212343930475573,0.12735055872022955,0.1777618224932907
46,2005-09-01,0.089372936332058,0.07422500868185396,0.12950796117896335,0.04252888802618169,0.01729393893654608,0.009525163937314493
47,2005-10-01,-0.08642474211161591,-0.09667298681950781,-0.14698647653382718,-0.0745923830163778,-0.10675680204496993,-0.12664489135684812
48,2005-11-01,0.12703326839166496,0.10336854727206145,0.13420233631064643,0.11818461539256324,0.10830894425454893,0.11225230125555652
49,2005-12-01,0.06988325321416769,0.05666728920521641,0.06705593170638983,0.08780755211421828,0.05134996604697238,0.02458634040172699
50,2006-01-01,0.07953404237338955,0.07014670715669816,0.017063911701661046,0.07162234924462259,0.054772280677801065,0.051249542975439176
51,2006-02-01,0.03378566135300914,-0.0004951581986769511,-0.04810706689087921,0.01907881018869993,0.001993868148980891,-0.0019105020730094196
52,2006-03-01,0.12005274898917298,0.07065270272854475,0.19208634971282845,0.13366433769378355,0.08094429496929198,0.06505832847028946
53,2006-04-01,0.048408806933854034,0.07530699482504204,0.08471663046401542,0.10012901764483118,0.10879897063107437,0.08375006160898915
54,2006-05-01,-0.15304302773903772,-0.12609381334989006,-0.1827077352974164,-0.11579823931217216,-0.1283766140361557,-0.10251906369139374
55,2006-06-01,0.0050547862828218505,-0.036049303209389344,-0.01414582995775634,-0.11069273275335094,-0.15871830374286053,-0.15086807925788043
56,2006-07-01,0.01252156380060511,-0.017959188552671722,-0.05816685362834621,-0.023355775449282454,-0.028214280978651654,-0.029662244145293698
57,2006-08-01,0.07432741996721977,0.14296094380158614,0.09412293911807296,0.09565848077510791,0.13099123129519227,0.1436128047766298
58,2006-09-01,0.04898566465260337,0.09016456283776202,-0.01117143077976313,0.11598650492188595,0.06998572896973591,0.07212075876403175
59,2006-10-01,0.05797430831623036,0.031086094762231984,0.006197064139228594,0.051392669136084396,0.035657375949717414,0.03499758023642045
60,2006-11-01,0.06899695087043956,0.02492879580714618,-0.0661045541440663,0.044272956551690126,0.012827675008526173,0.03777883261095932
61,2006-12-01,0.01088296534151319,0.008608177621717462,-0.0011522491681260605,0.039246344337709294,0.017239133974178863,0.0956488602738865
62,2007-01-01,0.024829366579524313,0.04453475428561124,0.12604531487695358,0.050042670258604274,0.05655971537267976,0.10813700980438233
63,2007-02-01,-0.08761892463527726,-0.07058666979274406,-0.1431829866090988,-0.09101249501682522,-0.0850876471251471,-0.0952767678997175
64,2007-03-01,0.017951189161792135,0.013951419625603291,-0.006862388337694805,-0.02877865366060233,-0.0512586227370814,-0.02700805896473642
65,2007-04-01,0.053365843799383056,0.10665529536188893,0.09878121442832985,0.059945945800422985,0.0731883116292366,0.07604624137183424
66,2007-05-01,0.03443751814818051,0.10363820698288202,0.08026052789546864,0.07973559568414113,0.05170645011439173,0.05181792068831227
67,2007-06-01,0.007801340221592224,0.014489508822593524,0.01993249928122404,0.048032792247430414,0.04590294255000114,0.06627830628026325
68,2007-07-01,0.04083434854621135,0.06447380891648363,0.014399017528825137,0.013750935086825053,0.04502080252052704,0.06436422513574604
69,2007-08-01,-0.026408685865527175,0.0012792347898270572,-0.030526054019003664,-0.029077810958918447,-0.022556908384117447,0.07594557852102223
70,2007-09-01,0.09862286354675559,0.20368369576703654,0.1919873273146859,0.08763451705631556,0.13412846927444166,0.211524924310526
71,2007-10-01,0.16048517667306006,0.12555053862466123,0.06831823528353594,0.061599710483533465,0.10523129639403232,0.07760335225050255
72,2007-11-01,-0.007663012525674987,0.06426833614624475,0.19448014690892165,0.03288619870663255,0.0834263230148276,0.14973142844477336
73,2007-12-01,0.065901647607549,0.16313634082632153,0.12981921448242417,0.184298181830287,0.21118542317542288,0.2933953887928819
74,2008-01-01,-0.16534870871238308,-0.20617703258381523,-0.2971668914292686,-0.22153155408915676,-0.219017812401412,-0.23499113522389567
75,2008-02-01,0.0015801645236379926,0.03710370890704875,0.030099582188057274,-0.02025376134498026,-0.021796590764560222,-0.04113620916117537
76,2008-03-01,-0.11441941060842852,-0.14200389185177822,-0.20738263131510168,-0.15346424038866122,-0.17480891855116595,-0.10638406019988701
77,2008-04-01,0.10121555191618001,0.08858206847449744,0.1539547746552562,0.10860585854233301,0.11242034772320675,0.15912632297552565
78,2008-05-01,-0.05759056636305338,-0.06392196362800863,-0.08241002645315859,-0.05785107728356146,-0.05837285655161149,-0.0594244790545576
79,2008-06-01,-0.1707339004798013,-0.2191339649739796,-0.22933614601372793,-0.163542230847618,-0.17069693017467383,-0.20576432434884304
80,2008-07-01,0.06611777072856528,0.12642667492246207,0.13814593396543076,0.03174061322952968,0.025291675869761807,0.07254012151852891
81,2008-08-01,0.02367725945807968,0.0007856439459478781,0.02933958400719856,0.026290274030630428,0.020325157150017405,-0.01584887007807082
82,2008-09-01,-0.11700239435893466,-0.07170060607289068,-0.10863601431257058,-0.16147792322422733,-0.18780030753430477,-0.18723690582230587
83,2008-10-01,-0.2554428478267657,-0.25168149445990495,-0.22225017356985907,-0.3255795076550666,-0.30703761426491927,-0.31605600226975633
84,2008-11-01,-0.06682968999611787,-0.02859485321242911,0.08958655178239397,-0.1263300295841246,-0.12600552011219765,-0.1030316394017193
85,2008-12-01,0.09701194876251261,0.16775393038977568,0.11442799005206362,0.12764146930379744,0.12569652277645205,0.1031856847539412
86,2009-01-01,-0.031133529028988936,-0.06395755354738882,-0.06726047820664773,-0.09742071518370439,-0.06860727151753751,-0.060662385963550364
87,2009-02-01,-0.029710268851473886,-0.10228322220324276,-0.11035852492472845,-0.07175304692054603,-0.07217180720877554,-0.05104956822030899
88,2009-03-01,0.09131400029683677,0.06726632239576505,0.013179453199748203,0.06692802530864445,0.07498863629333193,0.027199722352317574
89,2009-04-01,0.15949873918012136,0.17881058812371994,0.21270091431540653,0.17619908838404794,0.20338603789110296,0.20835793990623436
90,2009-05-01,0.3178051919213276,0.42295721268062536,0.3871195689274086,0.4708904432223568,0.46126863792135914,0.4398880140735161
91,2009-06-01,-0.018536444897295036,-0.030918056844246238,-0.011216309362118588,-0.004268590547619348,-0.02331408546656366,-0.053739164514292226
92,2009-07-01,0.08124505487112033,0.06517988401299218,0.04204367331279145,0.09419919612136836,0.09630896074201083,0.07002367660194479
93,2009-08-01,0.020786331432366238,0.009230267399175627,0.015219960872066056,0.09190639031040705,0.1203987917113928,0.16798131989505682
94,2009-09-01,0.0671613357224458,0.18162727017742655,0.1540357198403203,0.07331148208385892,0.08919156263287414,0.09638506042869076
95,2009-10-01,-0.056412633456674965,-0.11184114751355867,-0.10366281373618573,-0.036557031323807436,-0.06353525791570638,-0.06928392007835309
96,2009-11-01,0.07609256335535163,0.0649955678346734,0.11627620771076173,0.06700397555173489,0.0691018760889446,0.07078211157048893
97,2009-12-01,0.03890403092924132,0.0474911699817384,0.055541389307130984,0.0761321924061165,0.09513193365730692,0.10984868157448659
98,2010-01-01,-0.04171312380285503,-0.046400097988211084,-0.03632854383924998,0.006681499527907728,-0.00030194463086597953,-0.01464399611192843
99,2010-02-01,-0.009093502592308523,-0.00048781254451340324,0.021080163198607133,-0.014292953148854998,-0.030016775860993355,-0.021871285866365747
100,2010-03-01,0.03728207529089397,0.056932213985699906,0.07706505155731776,0.06129760556805652,0.06158712745199277,0.06400759496080978
101,2010-04-01,0.004823763642819572,0.03240283565929275,0.040851590626158056,0.0454318039854689,0.08758961163653443,0.10145491679238933
102,2010-05-01,-0.03286867536465596,-0.05545235958739663,-0.10826443844639679,-0.04543053966111231,-0.06953432936020298,-0.07938404605014526
103,2010-06-01,0.04489345627641466,0.06113558228917449,0.01571037707104837,0.07706756954549389,0.05595331171814103,0.05484871473366012
104,2010-07-01,0.019750090989389197,0.02458510285118352,0.09911332095638305,0.03146824029684853,0.03712440545956872,0.05020968612391773
105,2010-08-01,-0.005785760569973412,0.0525371122535739,0.05873493383592755,0.027421172189700416,0.017473481982858738,0.040031479720036345
106,2010-09-01,0.08837986556029184,0.10470297717016944,0.1430274857060335,0.08543959264827565,0.06555193979154846,0.0829454994299571
107,2010-10-01,-0.001635841878299102,0.012338967955199535,0.06878864570529224,-0.0014161254545175443,0.030993120624633573,0.10386564974279379
108,2010-11-01,-0.04353707106430725,-0.05795774792517356,-0.1567327603399392,-0.06708166189311188,-0.09293436427609324,-0.103826885950753
109,2010-12-01,0.040409142395056476,-0.010469585121395866,0.01615432619537047,0.017949214455280908,0.008452805193906803,0.008728950502897154
110,2011-01-01,-0.10006081226251559,-0.07282237801472041,-0.12692605294040235,-0.12119399453551416,-0.12760457985610854,-0.11883873194030323
111,2011-02-01,-0.03558400096169013,-0.03824222010480792,-0.17400326336391012,-0.06307885107572984,-0.0783657133465172,-0.08361467063807407
112,2011-03-01,0.08348519373866208,0.08131499647891645,0.1508634636474626,0.08108625160568472,0.06708686606114918,0.048275660195815535
113,2011-04-01,-0.002301247285685492,-0.00405326616516776,-0.013507150825643173,0.04178709535393997,0.05034743961994907,0.08938172926508853
114,2011-05-01,-0.01850076092248907,-0.06808634105670551,-0.03236493180422233,-0.03347844660970189,-0.047133658017227464,-0.046096393751917805
115,2011-06-01,0.00657954563009695,-5.542563535322109e-05,0.04347104280760429,0.006992829546647005,-0.016807191282746773,-0.009577869990981109
116,2011-07-01,-0.02614137273505962,-0.025303351758803487,-0.006033409989281151,0.025341787597865185,0.031380368393283196,0.020877706761085427
117,2011-08-01,-0.07583871489797525,-0.11921383143919302,-0.17761107572039178,-0.08330473306217197,-0.09913006005680053,-0.1257413108449298
118,2011-09-01,-0.009182522211413732,-0.012135783662732274,-0.08848456713442052,-0.0041066608832408735,-0.0051172676091857635,-0.00213095079413113
119,2011-10-01,0.05619451114009373,0.031707822096542514,0.0415585168259247,0.019319274876021888,0.02131684754824649,0.027798876086601605
120,2011-11-01,-0.0886821562309445,-0.10777380295925579,-0.09619419360027164,-0.1145494584822591,-0.12518196050697217,-0.14148463131041694
121,2011-12-01,-0.046818442395379405,-0.09991761391528013,-0.05205888284427206,-0.08127381011318861,-0.09702661573277857,-0.08977887326865495
122,2012-01-01,0.12459406103054937,0.21253140661881473,0.2856405319956133,0.13276333534472085,0.17136556301003608,0.20679696423341865
123,2012-02-01,0.04335391094575829,0.07396973000836551,0.04000244291155248,0.07548633939590328,0.08294953593116615,0.06424432987722575
124,2012-03-01,-0.022959724343690334,-0.039491495224198016,-0.07339018382411883,-0.004098734663178163,-0.026657868076367323,-0.04705655848879357
125,2012-04-01,-0.007940342332391463,-0.03401165307268508,-0.05254278905151916,0.024974265896226595,-0.002544196771223889,-0.006068241452837094
126,2012-05-01,-0.05794861563399101,-0.0683337820554233,-0.08494047022339112,-0.06739047409478305,-0.07151536586082556,-0.08972552132125527
127,2012-06-01,0.0646985024768973,0.060515012686078756,0.07234189736924708,0.03364604909443221,0.04597031235090057,0.04221078529066017
128,2012-07-01,-0.009364987317963,-0.02331100077951557,-0.046867387834493145,-0.010602341345759759,-0.01855420187342743,-0.019869885328612828
129,2012-08-01,0.009152758049234013,-0.06500182900639369,-0.08494061008714351,0.015572661680852487,-0.014456873484347882,-0.013364594561129418
130,2012-09-01,0.07398297381599513,0.12635166719180926,0.14262719717728667,0.07753026866149788,0.09286937952051767,0.092358004098416
131,2012-10-01,-0.00836271775624947,-0.02485426076213434,-0.10615536885561595,-0.014394217588266443,-0.016012467119562716,0.018126773903864853
132,2012-11-01,0.03754910479169743,0.03355620382221308,0.2774808525848041,0.02865954244479546,0.03728394714699141,0.06300328086661608
133,2012-12-01,0.0023844702404503576,0.06656457299521427,0.02840057918184736,0.01707245440528523,0.02368704094137673,0.017986834084073283
134,2013-01-01,0.016916662566767573,0.03243877595238005,0.014951685818286369,-0.02538340900119925,-0.018318884185525002,-0.04715710227890571
135,2013-02-01,-0.041898152937422425,-0.1171625698370137,-0.19915090873130648,-0.08084246502465563,-0.12093861113826118,-0.1521997118934258
136,2013-03-01,-0.007665065548264805,-0.04402042102473765,-0.0626433122018896,-0.03748302875137328,-0.07292781973367496,-0.06953187191841716
137,2013-04-01,0.033062756454662987,0.05753569021140401,0.48028112554742797,0.022574345269956306,0.04789028527603273,0.057964073417600744
138,2013-05-01,0.013044090808102357,-0.020768940730064814,0.054836995779295857,0.012426942459943868,-0.029198381881693443,-0.03901752687303712
139,2013-06-01,-0.0318641276771355,-0.05684628098452915,0.05333610329591539,-0.042666255785595145,-0.08304260346890299,-0.07015233057974524
140,2013-07-01,0.0007689189107545942,-0.09161028840085834,0.09502569639603715,-0.03436865737841434,-0.0905595485568472,-0.053721512777987
141,2013-08-01,-0.028941306364197294,-0.04933584331632593,-0.10864726284011257,-0.024022049859867403,-0.024142545345784253,-0.030762758148382852
142,2013-09-01,0.04732779326876339,0.054825284701545685,0.15926234331711242,0.04134470159683905,0.04243662375088512,0.04015687200127788
143,2013-10-01,0.07695849456720563,0.0980164587943988,0.10384033778519348,0.0798919397008793,0.08501465327492516,0.10560226130725316
144,2013-11-01,-0.015732110708053453,-0.004950536795247965,0.05164692186996228,0.052218871814444116,0.05375547414622854,0.051345715983002777
145,2013-12-01,0.031127781530143898,0.03544275717645529,0.013492390251702416,0.07064404171274669,0.06828150804439456,0.09088041743081336
146,2014-01-01,-0.02597886083918139,-0.07585159492605366,-0.12448409323591365,-0.035569272441139985,-0.042755866214951,-0.1013087297604754
147,2014-02-01,0.03292664045294609,-0.006516952228935449,-0.03929653929774341,0.05012908150338287,0.03253091505697774,0.006985768669600997
148,2014-03-01,0.04949731028760756,0.15201723099759876,0.1809661723728569,0.08005538970807138,0.10999995570183325,0.16824642394578465
149,2014-04-01,0.001728702996364278,0.013647403511096936,0.0016758382252584935,0.03948878140978806,0.05447656740426974,0.1027163621792523
150,2014-05-01,0.06956160370435753,0.21993300363777804,0.19733509951425265,0.1300649042226763,0.22876782484263392,0.25211564756319094
151,2014-06-01,0.07218795705168203,0.03944354631706773,0.11527386894305734,0.11434127012717524,0.13461308116838697,0.17907048161270464
152,2014-07-01,0.021374622142798314,-0.05213090815078551,0.014178506329163358,0.021467988946863404,-0.024898466635046825,-0.07040417879388042
153,2014-08-01,0.03723109642972531,0.005388701261346964,-0.10457361225373744,0.042071320060615654,0.028636204356262723,-0.01271427111276951
154,2014-09-01,0.024809262973673463,-0.03386130673364162,-0.11911978754153271,0.06038057644955624,0.031313566569292794,0.05477806304135749
155,2014-10-01,0.0180328215633387,0.07754433659885643,0.15758494416960167,0.021828551618445605,0.03683298778242103,0.05821715499204243
156,2014-11-01,0.023937510719451046,0.023644572015988692,-0.007490464437525779,0.037562996550592746,0.023241190162217585,0.018862000292184697
157,2014-12-01,-0.01221459823450398,-0.04567714711883096,0.01958117560919427,0.007323026496397979,0.00018747961298641128,0.008896219529359239
158,2015-01-01,0.0683294049729237,0.015634290316688636,-0.059292726108021866,0.038853525539202315,0.03615749679898774,0.010568965813207907
159,2015-02-01,0.019731107867368796,-0.006328662133399766,-0.0797863327034804,0.019928151171210162,0.0008979142218463423,-0.014886111534073064
160,2015-03-01,-0.017177433506450825,-0.059361865260559935,-0.10783995451689367,-0.001283143414326622,-0.028986481158741764,-0.07467503651563079
161,2015-04-01,-0.04139088810889374,0.01256868962740618,0.024466715459804503,-0.02376120845133908,-0.01257986964453983,-0.003722232740179011
162,2015-05-01,0.04174173695139914,0.005578282326395138,-0.015563432160589618,0.03810823775185042,0.015172180652489275,0.009102501592801146
163,2015-06-01,-0.006909205346843674,-0.0011573253218436427,-0.12461869695038953,-0.02399187894521533,-0.005497774377975582,-0.049676256639683516
164,2015-07-01,0.02432530400308636,0.010846356846042581,0.04820830405975293,0.06685229254319701,0.10520579339380792,0.10274867959611723
165,2015-08-01,-0.045155831366061785,-0.1051261630394081,-0.05993803981077916,-0.06185720107027103,-0.08127620647710869,-0.11458207098452675
166,2015-09-01,-0.007550881817002577,-0.0029332358056504723,0.046755887537127123,0.005952766571478199,0.012805260342783713,0.02659605672073952
167,2015-10-01,0.00488220226512336,0.03259424206240763,0.06446081857263176,0.026409221247207872,0.04664887398190623,0.05403143826100349
168,2015-11-01,-0.021205574278293383,-0.003164960359455904,0.0058329381041007135,0.022063649207643025,0.045400091344856466,0.04238314221148772
169,2015-12-01,0.005745262773535501,0.005537052784743739,0.003938120533570419,0.02379269255037928,0.03828390792238249,0.0022345137700271064
170,2016-01-01,-0.04836981130687816,-0.0664774659029134,-0.15884148170997983,-0.08215751159823227,-0.0939391024430181,-0.11489720332550023
171,2016-02-01,-0.06515240850216136,-0.09055491926819169,-0.0997056175150115,-0.12483429118607765,-0.13106236309068578,-0.16064430335741067
172,2016-03-01,0.09489139712105099,0.13550223349790255,0.20378741741938947,0.11207377215271895,0.13477083725833994,0.12231363726257381
173,2016-04-01,0.01564687761442789,0.021892187169486,0.028126038697495834,0.0521095979388226,0.049319562854043555,0.07289907296887198
174,2016-05-01,0.03233403540778884,0.007751477723296564,-0.011607973562565491,0.014651425117765834,-0.00332608564332544,-0.04459737558566036
175,2016-06-01,0.02742488836717582,0.04831940520077078,0.0770465073162919,0.06152343632062722,0.07229492531718644,0.1482383057400088
176,2016-07-01,0.04674076978416366,0.07281814159885523,0.07533220171412401,0.040432595262322686,0.04825489284568494,0.04656788644470841
177,2016-08-01,0.012277558137544303,0.035729201380699065,0.0642815211376951,0.02607566296224267,0.04037971045136826,0.007828199487698672
178,2016-09-01,-0.019110010885483874,0.007468219981380031,-0.019517969360193642,0.0057952505674932625,0.007943787576337456,-0.006273851670150687
179,2016-10-01,0.004214216563506266,0.039450757005685656,0.0660107206344002,0.05469914348250856,0.08712167186479573,0.09500082252714759
180,2016-11-01,-0.06625136878004224,-0.022172654743398128,0.01148859419369204,-0.08059391497623557,-0.08548067099776419,-0.09842985159282795
181,2016-12-01,-0.01339874119296394,-0.0028165568628473686,-0.06221739197547793,-0.012304608852024024,-0.013392333047952338,-0.024608057385971188
182,2017-01-01,0.03708342276544596,0.080896832977095,0.1292030434099619,0.062479879257278985,0.07819826376489111,0.11008209697571338
183,2017-02-01,0.04130161655178792,0.04866698217242629,0.04897210119495675,0.05259786993867464,0.047654154985380906,0.08315170162388648
184,2017-03-01,0.03400090865855423,0.024755434341263382,0.05089682228659367,0.054156196506249324,0.06192203515951207,0.03610884982520419
185,2017-04-01,0.008511783017083344,0.042122594490042194,0.035464757304524724,0.047960624675755084,0.06446357394849045,0.1085137013912059
186,2017-05-01,0.02906943599615686,-0.010923203873225358,-0.0816956040978248,-0.027408610803581417,-0.014124498242892676,-0.07386219986978479
187,2017-06-01,0.0017521689907576722,-0.018701861860873987,-0.022961077782684292,0.018160810949782093,0.02273526893619677,0.012362877144164092
188,2017-07-01,0.04330822718343118,0.0731871639325418,0.08495388004568402,0.029437424626814652,0.05509026810575096,0.07554049794724527
189,2017-08-01,-0.008519516996747514,0.014748549156532814,0.005211059041714627,-0.010178345888034209,-0.005685444927013536,-0.028882678555315636
190,2017-09-01,-0.004381487240311814,-0.0264014658367208,-0.022884994416697176,0.016848297854852774,0.00019327962815295958,-0.0021727131292579743
191,2017-10-01,0.04618859586167225,0.11244655083646778,0.14806808525357695,0.07658082032425921,0.10767631020562805,0.15800715311518995
192,2017-11-01,0.00041989107881283997,-0.009715704118575636,-0.060082662979505604,0.04420787951662851,0.0379754029234777,0.014388835398601151
193,2017-12-01,0.03660012185440885,0.027080881288969662,0.06681305017369811,0.05834203174283295,0.058524237378299454,0.053836060327974285
194,2018-01-01,0.02423253738234582,0.007448230450229173,-0.007724187313368544,-0.02911366286013523,-0.029042373434797503,-0.035611710314942584
195,2018-02-01,-0.032076183030235454,-0.05405587422701394,-0.06663505114916579,-0.02359922186189809,-0.030162028511140675,-0.08746867669745197
196,2018-03-01,-0.022434687569371545,-0.04907905757755897,-0.10611791703777705,-0.05110492367810643,-0.07561796536626512,-0.10990806609601664
197,2018-04-01,0.07875689552173862,0.041867328118170975,0.05430060101827139,0.06842824224644539,0.10135915905656169,0.06883715727923563
198,2018-05-01,-0.008460789346910054,-0.019221336489228073,-0.06611154444905123,-0.05971142124059009,-0.08200859785284019,-0.06699247908825207
199,2018-06-01,-0.0003944982227744386,-0.034047243389154255,-0.06306098992077896,-0.05531191522636674,-0.07824651911662371,-0.10767594734164883
200,2018-07-01,0.04782531028877848,0.0800138692589271,0.029718624251115294,0.030941196898909593,0.018471277129485014,0.06952113057217656
201,2018-08-01,0.039210220059508,0.05422301628884659,0.04722531959649209,0.041070057118547595,0.036331100965728065,0.033861648455994514
202,2018-09-01,-0.08054931013325699,-0.0713911431428707,-0.1402949646434067,-0.1289471494749055,-0.14856881377332404,-0.19108543937730216
203,2018-10-01,-0.044864957039882886,-0.06600369362241777,0.001048682871897936,-0.024424968109395737,-0.005076237087299096,0.08170140609653408
204,2018-11-01,0.0509714487853539,0.026634218904667,-0.039147043961821046,0.013562521305984612,0.002834981687267083,0.0182189968597069
205,2018-12-01,-0.0005449467341759754,0.012196295207871164,0.052532902387617236,0.02522273928095678,0.016188193278787937,0.030432082329480362
206,2019-01-01,-0.0176855291779457,0.015474541869701548,-0.056595009531049796,-0.05293824096641578,-0.06907405202556885,-0.0794930443499262
207,2019-02-01,-0.002804631526395195,0.0004435277074910047,-0.011844093002120883,-0.01123776100204148,-0.030899679620918056,-0.07214611381335818
208,2019-03-01,0.05392903767058364,0.09966262495643684,0.13908844940121343,0.09227340228372964,0.110850963647602,0.10758819512253294
209,2019-04-01,0.02517205159217022,-0.010507413265189506,-0.030674683177687116,-0.024695309378826337,-0.027395777814396376,-0.06465427120090146
210,2019-05-01,0.01188233139783587,-0.0041268961078065915,0.036430840817472596,0.009724086730937484,0.025518151892422434,-0.015012384958049711
211,2019-06-01,-0.004883234917399068,-0.028577231433789985,0.004931712729536755,-0.05195728526073884,-0.06188534051332139,-0.04784343674274323
212,2019-07-01,-0.04617751779699477,-0.07739934034729794,-0.1310397570711169,-0.11395178060544381,-0.1170580336298904,-0.12824479198452865
