Month,BN,BR,BW,SN,SR,SW,RMW
2006-01,0.1149126864730858,0.043482067568177525,0.06351772901925397,0.045680251096745506,0.03960434685159011,0.055578160712334616,-0.01800473765591047
2006-02,0.037260118071192005,0.08797810389905887,0.043978071523113706,0.009858895883943118,-0.013154364373537352,0.001030755927475979,0.014907456037465915
2006-03,0.12185000749111062,0.13378820364348695,0.06949964388499473,0.06205512435025735,0.09239053895090306,0.07389756030614135,0.04139076920162697
2006-04,0.09210736034597859,0.06088923689686697,0.08181733383856626,0.06673062513792084,0.09891348770828537,0.09386287162668165,-0.007938740430047803
2006-05,-0.16211479215941127,-0.15080379836879823,-0.12457959380056405,-0.12336562814895528,-0.15408060931882012,-0.13509284259288146,-0.022605985647086435
2006-06,0.0014938626687711904,-0.008318654546201181,-0.022829509017868555,-0.1514117183150544,-0.11688460658614463,-0.1654892550619991,0.03155775147376093
2006-07,-0.027391419768264435,-0.011179037523565857,-0.005609877906589789,-0.02538538222636703,-0.046858078735027425,-0.041039014828162496,-0.005694111761920501
2006-08,0.11256946815470677,0.07961713824640403,0.08746421013136109,0.12340053333257667,0.11363306487606645,0.12852062001729875,-0.011367313513094668
2006-09,0.057555028761116026,0.05775521115307097,0.09163088833375585,0.057384455585837865,0.06659594408588662,0.06810396510052048,-0.017691849097659376
2006-10,0.05004613361341721,0.04258322945408206,0.035748510159467076,0.04710021598424177,0.032594511250934974,0.033047632140019184,0.003190799202765389
2006-11,0.0513480262903417,0.031073426376949553,0.06760096521881057,0.02065489073904139,0.02569482258873669,0.04870348501735288,-0.029768100635238604
2006-12,0.02089219712559562,0.0017093881150547043,-0.0144949097623154,0.02311230858513259,0.024821032899059067,0.039095111263339886,0.0009651097565446416
2007-01,0.05533390299263018,0.005122835293085424,0.03317492552653513,0.050869226760344326,0.039749789630773406,0.07066203634035301,-0.029482168471514653
2007-02,-0.08022624370722505,-0.07135959490868675,-0.060286770858728314,-0.08526250581158772,-0.10105398592371741,-0.10302677537011337,-0.004550017301781228
2007-03,0.035478885947375305,-0.0036432947295083236,0.03815667036373689,-0.03769041269769701,-0.03465882298371707,-0.03747247113088584,-0.019493158473038223
2007-04,0.07665770591768496,0.06947375100645777,0.07947136871033074,0.06784562218041462,0.057789755724907105,0.05278860962022079,-0.0024982357995933235
2007-05,0.05576437078989208,0.037481512505241545,0.03099968433174019,0.06244659847934238,0.06882152685722616,0.04247453189323486,0.01641441156874633
2007-06,-0.0023055198456620072,-0.0017943158245480864,-0.005703384604806651,0.03584457262883496,0.03881711939437033,0.031271123026722976,0.00572753257395296
2007-07,0.05729588816274495,0.044787885548393684,0.04314521234417498,0.009012743610565458,0.0374877677297463,0.032784825468853085,0.00317280773255596
2007-08,-0.018287288840257408,0.006414953856967633,-0.0017230283268003103,-0.014547074397684013,-0.012233234705148085,-0.021595628475718925,0.008750187977169392
2007-09,0.12044822920240318,0.1210616702758211,0.14643613662256302,0.08640534777965082,0.08814953722394385,0.11842611078987764,-0.027825519956337863
2007-10,0.23524647430785817,0.11934237070550856,0.20076868521050623,0.032088775739806154,0.09573103593791332,0.0460565581813328,-0.01587591837420857
2007-11,-0.03717433765420084,-0.008226243343227822,-0.023653991108254863,0.05911525658109415,0.0417594614486932,0.09006160897137266,-0.016437199878826213
2007-12,0.09382544891675844,0.11448893339931691,0.1327136151487834,0.1942405108840456,0.17491256450618206,0.2173720840899521,-0.03034210066661827
2008-01,-0.18564986080902363,-0.20164021376887228,-0.19551678563626868,-0.22539960259778932,-0.2472090294237887,-0.24558732179631534,-0.00387256788003848
2008-02,0.013332505166075589,0.026241861553448695,-0.010475680892266291,-0.016373266908711166,-0.030981826202763914,-0.0371821109390606,0.021458913591005834
2008-03,-0.08035524463688437,-0.11770841477949592,-0.11962131571719103,-0.11630932416404928,-0.1709202861954438,-0.18028037082705367,0.005636492784652475
2008-04,0.11416449920394343,0.07712112625830597,0.14290169541989578,0.09719204363513927,0.08399017270571925,0.14503071736339712,-0.06341055690963385
2008-05,-0.05048125836910768,-0.05037163693070311,-0.0951633230340296,-0.03838569049955125,-0.08117119722033206,-0.06447869113183646,0.014049590007415444
2008-06,-0.18215921775722105,-0.19006009359703585,-0.19807888775756569,-0.1563103716794548,-0.21148475018297686,-0.1922370015334958,-0.005614477244475613
2008-07,0.08360754834111171,0.05942022341648076,0.13893753781338578,0.026234489128980076,0.011169526237523077,0.030262610405746508,-0.04930519928256423
2008-08,0.004468897182772334,-0.011971675816970808,0.0037440924697384054,0.006365523600399995,0.032405836257328506,0.003734710335951713,0.00647767881733379
2008-09,-0.12272756444686252,-0.11373020071778935,-0.13895990528306823,-0.17470472137063844,-0.18979916664862337,-0.17992092785456518,0.007675732885610326
2008-10,-0.29233392440614997,-0.25485485976084876,-0.2795160740876948,-0.3709887383469402,-0.34403796843424506,-0.3646524584601999,0.022637852176400464
2008-11,-0.05064967003584419,-0.03344979126436462,-0.05634575483728138,-0.1528278394460634,-0.1278400029260795,-0.1403331426990411,0.01769455167293918
2008-12,0.06717519955834673,0.0774752550418963,0.21968104574854067,0.09840682923118454,0.08751877497463721,0.15223519011307216,-0.10346110292253966
2009-01,-0.02135761322627464,-0.03870828575058192,-0.04845198803890894,-0.10581489954118203,-0.10272981338108936,-0.11105673316118252,0.009035311034210097
2009-02,-0.0005025698966394549,-0.0342954925889649,-0.046932414103169603,-0.0646248915741101,-0.07508645976193863,-0.09029046261680052,0.0139204621845333
2009-03,0.11878178599171521,0.0636423700654404,0.060149640185025194,0.07317432389864555,0.053098889231887283,0.028719409498976733,0.01393610480666288
2009-04,0.14796941900167532,0.1443619398262355,0.14200165421543817,0.18734608864400934,0.21429373668113805,0.18080111513136168,0.017926453580286827
2009-05,0.27569024183353835,0.31087143576267307,0.36104692400566696,0.44771314435374227,0.4361567483387274,0.4780805649527911,-0.04604965242852882
2009-06,-0.04453562308478545,0.007885100777378836,-0.013212761041970953,-0.04083196008551804,-0.007610330131411984,-0.055265050658170646,0.03437629117305423
2009-07,0.07855643172249949,0.15859893223435334,0.04897600273458155,0.08699641244264533,0.10308805735261169,0.06986242039841283,0.07142428322698532
2009-08,0.0413084891459378,0.017217541679735344,-0.00234915033472052,0.10098935620673047,0.11127617067780077,0.11552486380649864,0.007658999442879004
2009-09,0.06866334399293879,0.08408548901800586,0.07418763618599249,0.08266984106526735,0.07438171627215678,0.08179274970516855,0.0012434096995008054
2009-10,-0.08600488301827308,0.00127437738655169,-0.10176314514534494,-0.048701208393855284,-0.04986620511824598,-0.10395556302061253,0.07856344021713159
2009-11,0.11188965872285747,0.04271037695819975,0.05878980339656895,0.05902732102737388,0.07318896074651661,0.06967928298077503,-0.006284874336313806
2009-12,0.05830727721459974,0.046847143557530016,0.03311735311316819,0.09234741729746238,0.09798834695733882,0.06779656563611672,0.02196078588279196
2010-01,-0.029936014760940616,-0.036712627802421946,-0.048804555015246956,-0.010734184726774947,-0.013209506086126773,-0.009211243726757011,0.004046832426727622
2010-02,-0.0012280611760766805,0.025624375390488945,-0.030055003378200742,-0.01843522828345764,-0.009667013031285462,-0.04315120082445884,0.04458178328093153
2010-03,0.06254985739493193,0.04805703974163957,0.05478368641435741,0.06433076975998778,0.078478016089111,0.03508414313387683,0.018333613141258157
2010-04,-0.00957681843635323,7.363697209178905e-05,0.0037567219641809575,0.051982214533033776,0.06832380279656179,0.05691002742450784,0.00386534518998239
2010-05,-0.04419107064963032,-0.006928676745548133,-0.04780448107232228,-0.07094365685608522,-0.057309111831384874,-0.07870552575246367,0.031136109123926482
2010-06,0.04110148373379824,0.06288451379799842,0.05171732837136845,0.06275347910875398,0.06552134343054411,0.06239244998018679,0.007148039438493646
2010-07,0.01942475814175721,0.020404937876272136,0.0049584565720239785,0.01811303925950884,0.035580509634100595,0.03687980605172119,0.007073592443313782
2010-08,0.029258525908216246,0.025635672293883156,-0.056378325950800126,0.006419749332631934,0.015495678040896117,0.016197888249299894,0.04065589401813975
2010-09,0.08164106271959232,0.09156379604757857,0.08323432875452559,0.06959959266836613,0.0732921931227625,0.06152020286819254,0.010050728773811468
2010-10,-0.01878040259387589,0.0036038062804479277,0.010454850871438007,0.024902381914962062,0.0020996509051807092,0.02735873332532531,-0.01605506350556734
2010-11,-0.04764212551243182,-0.021169779050614713,-0.0795234525719224,-0.07972654679870463,-0.0735052762054168,-0.10606821592530312,0.04545830662059701
2010-12,0.03512254521977738,0.03490353400260022,0.03901338566867138,0.017749080060626005,0.006644934951998093,0.010427673170370449,-0.003946294942221762
2011-01,-0.10454187726565159,-0.07230292641357786,-0.10740967350146362,-0.12696904567681896,-0.11586901868713467,-0.1296474597734775,0.024442594087114286
2011-02,-0.05568638430452497,-0.03764184537399673,-0.027811977563771167,-0.08517411970305636,-0.06150265711124576,-0.0968407757225128,0.012754125400520747
2011-03,0.06814380006137921,0.08643914424752103,0.08495610278572356,0.05399556205953198,0.07604722472002705,0.07186211376969479,0.0028340762060648783
2011-04,0.023280575189679513,0.027305218449356888,-0.02270049224657743,0.04644090458482007,0.06194092918983466,0.041287397628657165,0.03532962112855591
2011-05,-0.03583528665962558,0.003250240545810973,-0.02858600969875615,-0.05966119923774753,-0.03886979368457354,-0.04783168370572286,0.020399070132858223
2011-06,-0.003527197961182955,0.016196032404527133,-0.0007382204348474147,-0.02435937645285459,-0.00018563775358095973,-0.029373179116793654,0.023060897101293623
2011-07,-0.019681740213091485,-0.015535391211660803,-0.034623000745054346,0.02515885505674606,0.037348474795458365,0.0032541274990666373,0.026590978414892635
2011-08,-0.08170631178674956,-0.038522324236928834,-0.07972803464011279,-0.12123232236309561,-0.08981402787854495,-0.13399536422060274,0.04269352337262086
2011-09,-0.03457523222326625,0.0025794624918972146,-0.009655305599373084,-0.007324570173191279,-0.007391722277732896,-0.0175320559604131,0.011187550886975251
2011-10,0.0545967637640906,0.041207864567455364,0.05682953343562084,0.015951038066557694,0.008957278361684199,0.022893780530733664,-0.014779085518607467
2011-11,-0.09577853373395698,-0.06823507741489684,-0.08851288315060586,-0.125018915640953,-0.1266165035170355,-0.16269810729044168,0.02817970475455761
2011-12,-0.0662890676127742,-0.025799169050327503,-0.05756794687065222,-0.09738063405765636,-0.10863659594178833,-0.11992082593208164,0.02152650390530901
2012-01,0.14670308289663783,0.0734281519853343,0.1565670205676043,0.13611153847134844,0.12232313852971896,0.20009323420655298,-0.08045448212955203
2012-02,0.027522921943806934,0.06351743141688872,0.0436480451902081,0.07035909653601688,0.05915784962090503,0.062215269880560226,0.008405982983512708
2012-03,-0.027419302063766377,0.001407900194650373,-0.03155271328036252,-0.033085746969851365,0.0022213068977482166,-0.04509847751548132,0.040140198944121214
2012-04,-0.014423525938410226,0.02141541959802896,-0.01664961698974621,0.004331213311525512,0.0017749851523275989,-0.014555506806118605,0.027197764273110686
2012-05,-0.06071292720845856,-0.034518466325165094,-0.07618984565904689,-0.06618164082977093,-0.08201650850153128,-0.09538252048298461,0.02751869565766757
2012-06,0.05773779350018554,0.04974276181127198,0.060346879327088654,0.03350467571428038,0.04131236471110129,0.033814744890380485,-0.0015532488475479347
2012-07,-0.020948349502215576,0.003698531765975514,0.01130576759005568,-0.017632416751578842,-0.011402807713557127,-0.0100948115063504,-0.004457616015643447
2012-08,-0.008041531942090322,0.03488546637987821,-0.013484643068918547,-0.01871848449745338,0.012478183155131908,-0.03471023795817687,0.047779265281052766
2012-09,0.08361491143881662,0.04886466813193554,0.07659829401611264,0.0847534727713338,0.0740679313270582,0.11288121687558325,-0.03327345571635108
2012-10,-0.020444503365714586,0.01422451712800118,-0.01673809674002276,-0.017269434565218178,-0.011422584870025714,-0.00960307593222397,0.014571552465111097
2012-11,0.032253148731624624,0.03103360594773766,0.05360428251829903,0.02490742421383184,0.024190390101786228,0.03792557488875546,-0.018152930678765302
2012-12,0.02197464341237061,-0.003180533173840844,0.011990598150147516,0.009306108805113742,0.018224344399752828,0.015331420972930889,-0.00613910394858321
2013-01,-0.0019213029161818179,0.0108111272355404,0.0018989138399885927,-0.031632846922646785,-0.022717333868660945,-0.037765398796250606,0.011980139161570733
2013-02,-0.0756858969295249,-0.02063489403714366,-0.0846474256690337,-0.11328335498627745,-0.08012741622395755,-0.118928297083048,0.051406706245490236
2013-03,-0.037019214713460605,0.017810318999103566,-0.015900539213295716,-0.05523149297354658,-0.049043031194214,-0.07236761120062081,0.028517719109403046
2013-04,0.037263091151816814,0.019590483186669016,0.06781502139930223,0.020384055572384603,0.038222804808895575,0.05090073746304479,-0.03045123543339122
2013-05,-0.0036730808041189646,0.036008653836004836,-0.0057470667714594635,-0.020868875560988216,0.008101581206612371,-0.0378262848054201,0.043841793309748384
2013-06,-0.023753882212756813,-0.03542715197670247,-0.05346379266899806,-0.07199484817513971,-0.0528821182805783,-0.09354201385097556,0.02934826813134643
2013-07,0.0051408463053674944,0.04515256043186599,-0.056717254972265,-0.06829545689375363,-0.0344421731750064,-0.1178865703583663,0.09265710629374543
2013-08,-0.003640738641055122,-0.020950993329666073,-0.04888530234186068,-0.03659988090449275,-0.03519989177376282,-0.0348208888756586,0.013777653057045192
2013-09,0.047075872300712446,0.03839260982569353,0.10034064087287903,0.05432187695603771,0.04746428066059721,0.02838275840938544,-0.021433254397986864
2013-10,0.0823709577999824,0.05118117979209336,0.06778771436462876,0.07298132489355741,0.07880109049677073,0.06705235213245311,-0.002428898104108887
2013-11,0.010885577784874954,-0.029669686589464627,-0.031244068702462796,0.054530141768047886,0.04788658659947878,0.030799390042619047,0.009330789334928952
2013-12,0.053397401894601286,0.03267530617859822,0.020813288851374383,0.059154667323435245,0.08771292217724504,0.059134518136450875,0.020220210684008998
2014-01,-0.05022374026010986,0.010978249982564296,-0.05429977162468978,-0.038906102105503146,-0.04112679514380903,-0.08004430548857101,0.05209776597600803
2014-02,0.02540861164895081,0.026439814950976918,-0.006709958493365614,0.031141131489189938,0.0575556195712183,0.018248104522015772,0.03622864424677252
2014-03,0.07539821103072271,0.02786466438342156,0.10015921075983329,0.0897888943284049,0.11218797121937663,0.1048744266727607,-0.03249050091489791
2014-04,0.00029186109543563946,-0.006562332929037323,0.010598814816246173,0.04269246381519202,0.02601813129695065,0.049077928322421964,-0.020110472385377404
2014-05,0.1176603236184213,0.03433645391392758,0.17376482566633572,0.16898186260552228,0.13572889352716233,0.23772253880956626,-0.12071100851740602
2014-06,0.05283653848810074,0.07179386945229235,0.060261670518085585,0.12465014787936554,0.1580281398641525,0.11744862438810211,0.026055857205128582
2014-07,-0.0057014768588834605,0.04430796659763052,-0.0007212262302683652,-0.015362994269841456,0.02961763514829458,-0.047507105138607786,0.06107696655740063
2014-08,0.040038532999390634,0.03986508564000193,-0.0189797364125141,0.043079849685331476,0.07150512388223147,-0.04180882275304156,0.08607938434389453
2014-09,0.00720906139261727,0.04910558406648258,-0.01074553533595264,0.05251360838984561,0.08586832069709109,-0.021314590168869843,0.08351701513419808
2014-10,0.0399079208429092,0.010665716950550744,0.05057567605133349,0.022150689112536516,0.010240877182199648,0.03162769160024269,-0.030648386759412893
2014-11,0.006966263015255194,0.041584194668058114,0.0011796647141384114,0.01400540895034516,0.03879805963312749,0.03159683103360952,0.023802879276718838
2014-12,-0.031200390221250023,0.0007885547336004602,-0.018607406296021017,0.0006249523402856635,0.004650157025677271,-0.026632673705279986,0.025339395880289366
2015-01,0.05393534933829031,0.08563824336797903,0.06520236852368828,0.03765522314314651,0.03255810320665345,0.03893905162512093,0.0070274632129116305
2015-02,0.006889308430400962,0.00655622907887367,0.038735935992815405,0.002712100943198409,-0.0019838900784900516,0.00642521299557371,-0.02029440499400275
2015-03,-0.008593233127439554,-0.01044950973650393,-0.021562823785103654,-0.016350355855023823,-0.0037210059346227667,-0.05047137359116966,0.028931840852573307
2015-04,-0.02196671691494392,-0.050912413891361634,-0.029040291543193132,-0.005397149577551487,-0.0005098120070138622,-0.018959697877283826,-0.0017111182389492677
2015-05,0.03678161158479053,0.05714455278787971,0.0026592760425571114,0.01981861624505826,0.02845571503857112,0.016610714675308863,0.03316513855429243
2015-06,0.019929975993304806,0.004040992332427049,-0.024039764718561254,-0.008898310519530021,-0.021651269827430316,-0.05416252631778737,0.03029600677067268
2015-07,0.027966867816932934,0.047196952656957725,0.013599397063167836,0.11018204623319865,0.10168610096931391,0.04963796513992386,0.042822845711589966
2015-08,-0.07344023113617024,-0.031261776280249017,-0.08208376810072937,-0.07924671683805383,-0.06570970694436098,-0.11159710254095168,0.048354693708535526
2015-09,-0.021045922782814298,-0.002988473458067961,-0.009303893891566176,0.004180952907242063,0.007786060917824006,0.01525369709012626,-0.0005761078694020202
2015-10,0.02580561543302724,-0.0012649663535239384,0.04831909609423283,0.03473757715924335,0.028599462936140258,0.05345986202819979,-0.03722223076990815
2015-11,-0.015089518377318218,0.004709428298478058,-0.023762374648371287,0.03357680884363821,0.0371027381375728,0.03445633142908806,0.015559104827667038
2015-12,0.012639850720925033,0.004172866693940809,0.029337839509120847,0.025669273344565483,0.025910937861526175,0.02732259370713277,-0.01328831433039332
2016-01,-0.059813265579795084,-0.041940236096769,-0.049057264657860755,-0.09421999683930429,-0.09204842305000702,-0.11578489649869311,0.015426751004888925
2016-02,-0.0682703204188262,-0.05217760406372067,-0.07956341516386979,-0.14842872234553636,-0.13235332676453263,-0.15781961750708856,0.02642605092135253
2016-03,0.10578388441144362,0.07954362496378554,0.0826829551001119,0.12788767389399822,0.12500688636993307,0.11712744560870995,0.0023700553124483825
2016-04,0.024327269795807193,0.013224028167690862,0.018173407839350685,0.06399870671710747,0.05986664274363979,0.04913103981186392,0.0028931116300580303
2016-05,0.013136384038030375,0.031147736985414277,0.03260401306522929,-0.005465497156767536,0.010010472807990561,-0.010504782853556344,0.009529489790865946
2016-06,0.03904355786572668,0.03447744731287189,0.051928573584526835,0.0648914231848605,0.06845121943317006,0.06430785645368219,-0.006653881646083534
2016-07,0.059962441449150916,0.04792600669683811,0.07144594934331656,0.028487290514503275,0.050227035032087246,0.05649631675299107,-0.014894612183691133
2016-08,0.019081276768908844,0.006528715665003567,0.037579554271811685,0.03573638300602321,0.018254215016620487,-0.008773283806444149,-0.002011669891871742
2016-09,-0.005138306740984885,-0.0017729282950252653,-0.026094710811547284,0.007151015646622964,0.013027112803127915,-0.010796921601457952,0.024072908460553943
2016-10,0.016658878390444106,0.014278738357836067,0.03250555945658486,0.07570665497036576,0.0790182936991981,0.07314783491031428,-0.006178181154932481
2016-11,-0.05426927891873666,-0.05367466880857238,-0.034728426308434146,-0.08552209522701155,-0.09840860548436917,-0.1113878971651976,-0.0029834754096549065
2016-12,-0.002978270998951163,-0.004173436582604437,-0.03538352135052798,-0.01168025326332018,-0.024901253474923876,-0.014943220352098842,0.010626025822549257
2017-01,0.04866365333671233,0.062076185866427984,0.09399289461326785,0.07103695338858629,0.0770894537726999,0.07500924584510399,-0.01491825040962197
2017-02,0.04827711920369643,0.034471102814430374,0.030036192473061035,0.04050740239715115,0.0455457841794013,0.05440038579463707,-0.0022098456369332165
2017-03,0.02695926345781414,0.04188910625462493,0.02899634196363536,0.04768460809280562,0.07041781314744577,0.04660582380354411,0.018352376817445615
2017-04,0.03009882706826818,0.028791153697228185,0.013541276087798315,0.04610776523969117,0.05489030067237836,0.08215765072584037,-0.006008736222016073
2017-05,-0.01483131128064927,0.05430963335548191,-0.02255549147458968,-0.024501341309146652,-0.020675499102914354,-0.07411227639024544,0.06515095105870133
2017-06,0.00013285724238906206,-0.006001216328721605,0.011959101880711672,0.010107282568520856,0.011134669030848107,0.02621210640893706,-0.016518877793761117
2017-07,0.07046309614042164,0.01371844266980252,0.05441335157831515,0.03884628710025336,0.035667934355047205,0.06480091065211191,-0.03491394260278866
2017-08,-0.008053396633614507,0.04503666618876876,-0.002274886399851116,-0.010302196271919676,-0.007157340245414502,-0.015249888166013588,0.02770205025460948
2017-09,-0.005562537765564495,-0.033301869811069806,0.009420085692686864,0.0010262354586491867,0.014624287907626675,0.0054456243290690294,-0.016771645962599512
2017-10,0.09561190795917054,0.057458203512831305,0.08562651961722499,0.09181136967212973,0.08961739939926243,0.09877143780853537,-0.01866117725683332
2017-11,-0.0010462058155200574,-0.0034258369850955193,-0.023579085764863516,0.026288637754232087,0.05828777583083859,0.026405337540879252,0.026017843534863666
2017-12,0.032924284346746296,0.05030975676937411,0.04963140681626019,0.059567270333280554,0.052747337426962575,0.06525338575549532,-0.005913849187709409
2018-01,0.0038229807295637732,0.000371591931887461,0.011495973802756765,-0.03122667295027887,-0.03067305980833745,-0.04485087221671472,0.001526715268753984
2018-02,-0.042228827471556506,-0.013657711681811381,-0.0423526306630543,-0.022828920659482114,-0.02856485579125879,-0.05345039780979567,0.0267902304998899
2018-03,-0.04299198692451782,-0.017700374790589387,-0.05446552509736144,-0.07467236184621369,-0.05857661351602912,-0.09577629096896763,0.036982413879855285
2018-04,0.07125463101362928,0.06424055343319691,0.058883064231730446,0.042834699945708585,0.07479758000586907,0.06303321378313344,0.008560927712101055
2018-05,-0.03687922525941964,0.005631842890509173,-0.033231279021983626,-0.08677917254445408,-0.08053575051468632,-0.08678659041424756,0.02255698090602702
2018-06,-0.004401256615907773,-0.028820715582930912,-0.025934475176554245,-0.07988122956389798,-0.07305013043126599,-0.08965276237229959,0.006858195767328469
2018-07,0.08505625750861925,0.06096519904026432,0.012658954520060063,0.023730317798973145,0.027816248701473853,0.01344743629498594,0.03133752846334609
2018-08,0.061455470010545736,0.034756323038600816,0.03653223422600268,0.0350567654382838,0.031476728169822235,0.018752886566191486,0.00547396520811444
2018-09,-0.05317482853708904,-0.09497406041440998,-0.09323330474203176,-0.13441237886832136,-0.13869140133950963,-0.21916762798452305,0.039367735486317584
2018-10,-0.06974390909779996,-0.05902639672778595,-0.033383233931112054,-0.00728893434120567,-0.029442403388609328,-0.023368661500716724,-0.015858452342283252
2018-11,0.04654091959751891,0.039988864832975216,0.010352498600786924,-0.00018983886359826238,0.003894418839025238,0.003897768522333222,0.014816508274440152
2018-12,0.0068109440745663325,-0.00615944307348094,0.013158903825825357,0.008011362725066853,0.025043935040295763,0.024281117116400665,-0.0092777644877056
