,holding_month,BL,BW,SL,SW,WML
58,2005-09-30,0.06926682120936396,0.06563802784673255,0.002372302389127202,0.011253656073272313,0.002626280160756854
59,2005-10-31,-0.0867885533365742,-0.13679922540886408,-0.09836323031049779,-0.12786829637825176,-0.03975786907002192
60,2005-11-30,0.12206847908668207,0.15115421453462,0.09892028390362813,0.15980147112026433,0.04498346133228705
61,2005-12-31,0.06873183994736658,0.02267737749210443,0.024169123171027193,0.09571276683265098,0.012744590603180818
62,2006-01-31,0.012384318854593492,0.1566308749893682,0.01056700740899421,0.07792406698583756,0.10580180785580903
63,2006-02-28,0.03636851059446094,0.00724329685985257,-0.008317822100911686,0.007489467648677441,-0.006658961992509621
64,2006-03-31,0.09112618253589151,0.15501198097651392,0.024738349285011067,0.14918161821352846,0.09416453368456992
65,2006-04-30,0.07658258272483436,0.13900224997930327,0.09842956140108569,0.12088538657216105,0.04243774621277213
66,2006-05-31,-0.10725807247033778,-0.15042488474565718,-0.09533930789731371,-0.1438890550369306,-0.045858279707468155
67,2006-06-30,-0.15631098006503527,-0.015086075536777387,-0.1456499903298346,-0.16576832250259124,0.060553286177750645
68,2006-07-31,0.02488043129750861,-0.03877641827735955,-0.03290393084482342,-0.02914374542520658,-0.029948332077625664
69,2006-08-31,0.12343375063074058,0.08859632601911985,0.1511730182097989,0.12140114934864449,-0.03230464673638757
70,2006-09-30,0.09286153098801478,0.0597087575342446,0.04448211931922252,0.0816935518024537,0.0020293295147305046
71,2006-10-31,-0.05397416756931574,0.05537024956679749,0.01836868755154406,0.06938005323493088,0.08017789140975001
72,2006-11-30,-0.012208517094500802,0.058941728577426473,0.0021201286660410814,0.06363795065345365,0.06633403382966992
73,2006-12-31,-0.00926131410355819,0.014898097792556032,0.007473909810359872,0.05257588853814966,0.034630695311952
74,2007-01-31,0.0860680700666996,0.03414968007113383,0.05819779057714382,0.06879634130938365,-0.02065991963166297
75,2007-02-28,-0.0899825635314137,-0.07134192381799913,-0.08054384170433049,-0.10081462238835386,-0.000815070485304395
76,2007-03-31,0.03196108383395072,0.009793996606960564,-0.0387941029641169,-0.021537319057104223,-0.00245515165998874
77,2007-04-30,0.052746929591236474,0.08017772004856885,0.05997609180620614,0.05911433100544443,0.013284514828285326
78,2007-05-31,-0.014951381253316286,0.06321557321335082,0.038512661294723805,0.06909627820691984,0.05437528568943157
79,2007-06-30,0.07753718840478323,0.0169412765253519,0.04245633880112769,0.06183295481227192,-0.02060964793414355
80,2007-07-31,0.08673702304091659,0.06324262716858352,-0.008483554478701832,0.04452092927755002,0.014755043941959388
81,2007-08-31,-0.006927644946596675,-0.004386498013775864,-0.018818582799196317,-0.006803626837702414,0.007278051447157358
82,2007-09-30,0.0802847507288984,0.17342879783505305,0.11656304053438371,0.12023174938358198,0.04840637797767647
83,2007-10-31,-0.007080943245179296,0.2122580455511365,0.011482350820011946,0.1242965463235628,0.1660765921499333
84,2007-11-30,-0.029195619122009474,-0.010727408462430171,0.07582167553530839,0.09612121090646536,0.01938387301536814
85,2007-12-31,0.1227092297541473,0.09454253152064951,0.28253043978614045,0.20441585942055487,-0.053140639299541714
86,2008-01-31,-0.18074939011251367,-0.189430645703717,-0.25160605839488775,-0.23151128390378567,0.005706759449949389
87,2008-02-29,0.04808065336673867,-0.000398604511049626,-0.015756438071360745,-0.03282533937408925,-0.032774079590258395
88,2008-03-31,-0.060565595374469365,-0.15879699191308916,-0.15663565013435451,-0.19800096958819827,-0.06979835799623176
89,2008-04-30,0.12535636899759905,0.14396675716849597,0.12424009180894018,0.1567706899433658,0.025570493152661272
90,2008-05-31,0.07556193953558772,-0.07503717536404132,-0.07883693947012727,-0.056812833768311005,-0.06428750459890639
91,2008-06-30,-0.15911939606036365,-0.21436455392897188,-0.16939706996342135,-0.19936809961172403,-0.04260809375845542
92,2008-07-31,0.08568182422522451,0.07454629061063371,0.024851774536187168,0.07040657858301813,0.017209635216120088
93,2008-08-31,0.03169956830189948,-0.018558516533085614,0.015011832998150591,0.0031578566644915765,-0.031056030584322054
94,2008-09-30,-0.13581094407710984,-0.10216662555083639,-0.1861065910782158,-0.17703964246883028,0.02135563356782949
95,2008-10-31,-0.38789683151268134,-0.2708963671877594,-0.340146406835417,-0.32664302921069555,0.06525192097482169
96,2008-11-30,-0.1421528500422812,0.0028921741634778167,-0.13342247656608264,-0.10337699472827452,0.08754525302178355
97,2008-12-31,0.2518690202232302,0.038255633885838115,0.22953524168699788,0.07101225441754876,-0.18606818680342063
98,2009-01-31,-0.12941328405481403,-0.009166268005140041,-0.13251465312377328,-0.045724658846235416,0.10351850516360593
99,2009-02-28,-0.10346458210699445,-0.022849535440309834,-0.0692851792387956,-0.062313472504288016,0.043793376700596104
100,2009-03-31,0.1274896671017885,0.07197922315733576,0.09592704868700559,0.03722515408826754,-0.05710616927159538
101,2009-04-30,0.2956604611784036,0.10710790417322164,0.30766794845012485,0.10918212056215061,-0.19351919244657814
102,2009-05-31,0.5380038048386476,0.22436617748393717,0.6915044572164358,0.2996350436560372,-0.35275352045755454
103,2009-06-30,-0.016265061089157824,-0.026133241765060575,-0.02686043396289377,-0.014677085350550975,0.0011575839682200252
104,2009-07-31,0.09948046542401079,0.05306511987433283,0.10458340383590096,0.1044374414505977,-0.023280653967490614
105,2009-08-31,0.045734061681037684,0.004290176608987021,0.14669149961445657,0.08306431107483167,-0.052535536805837786
106,2009-09-30,0.07848667661584817,0.08156992076091987,0.07877707920717894,0.09891256896208307,0.011609366949987932
107,2009-10-31,-0.19608812226320427,-0.04654032204318264,-0.10503573197926164,-0.036230093308453004,0.10917671944541513
108,2009-11-30,0.03417269902863147,0.1338036659978186,0.0731045867896326,0.08658887998318539,0.056557630081369964
109,2009-12-31,0.04774132478925809,0.05135792873917704,0.10496123127619007,0.0785277280718356,-0.011408449627217765
110,2010-01-31,-0.017797559217873942,-0.03365753458619222,-0.006733661241890387,-0.00233694329549066,-0.005731628710959277
111,2010-02-28,-0.03433879625350759,0.017286974013470877,-0.02154463255789853,-0.018880951404712656,0.02714472571008217
112,2010-03-31,0.05953303492422884,0.002114713938634829,0.03272310913026872,0.07542426869218154,-0.007358580711840597
113,2010-04-30,0.0017976340501503322,0.02063192737425663,0.05607170016762159,0.07064098864824143,0.01670179090236307
114,2010-05-31,-0.01765277494280538,-0.07045152287230998,-0.07524769161043167,-0.0757095358178709,-0.026630296068471906
115,2010-06-30,0.05293993828561558,0.0234614374557118,0.07077678399030479,0.06777009484730731,-0.01624259498645063
116,2010-07-31,-0.001207347556418338,0.07546372121339173,0.015486888105113348,0.056122594566811304,0.058653387615754005
117,2010-08-31,-0.028257028593391822,0.06789121704140189,-0.003318730751608929,0.03766321934420543,0.06856509786530404
118,2010-09-30,0.08860329519861575,0.07036576781700192,0.08339107985510419,0.0821685854237566,-0.009730010906480707
119,2010-10-31,0.002059746376403737,0.039261701390241995,0.005304634537662971,0.034862771947031225,0.03338004621160326
120,2010-11-30,-0.10659044225738623,-0.03907907759805845,-0.10874025337697502,-0.07417810309001828,0.051036757473142264
121,2010-12-31,0.05797261334290336,-0.011827386407296334,0.0418150406131539,-0.01373732293273244,-0.06267618164804302
122,2011-01-31,-0.10549931329303407,-0.09746128245353927,-0.149038922916311,-0.11597659291454306,0.020550180420631364
123,2011-02-28,-0.05198325266808757,-0.04150732821019126,-0.1007349364176785,-0.051008508676512736,0.03010117609953103
124,2011-03-31,0.08162628055362812,0.07662354313471864,0.05690040263682925,0.08865209848455709,0.013374479214409166
125,2011-04-30,0.004361580913402464,0.014212162317998793,0.049139913243160215,0.07315478153049154,0.01693272484596383
126,2011-05-31,-0.05291466759260267,-0.02194987666256094,-0.08839157460505843,-0.028277683086027457,0.04553934122453636
127,2011-06-30,-0.031380095547019364,0.01706271363648847,-0.022891341235222785,0.015109371195744495,0.04322176080723756
128,2011-07-31,-0.02001417037842018,-0.011643479120853773,-0.008264974673935171,0.050664582280467774,0.033650124105984676
129,2011-08-31,-0.1624368873499961,-0.06463305560317333,-0.16916720102134447,-0.07346960835240914,0.09675071220787906
130,2011-09-30,-0.03884023324473805,-0.004736134153383325,0.00697739371361252,0.0004559472889013056,0.013791326333321755
131,2011-10-31,0.06333647777758653,0.04680812828023836,0.0264407636396265,0.01701656091574313,-0.012976276110615768
132,2011-11-30,-0.1288702103183303,-0.06373436370582736,-0.17160469448766727,-0.08509244372511728,0.07582404868752649
133,2011-12-31,-0.11248846553544466,-0.025848620947576062,-0.1173775086319769,-0.0853199036370343,0.05934872479140559
134,2012-01-31,0.3873788379487804,0.062262335260354816,0.31986541171861227,0.08444029926273934,-0.2802708075721493
135,2012-02-29,0.05942275222963025,0.04551954783524112,0.09282934319608088,0.0667681039540354,-0.019982221818217308
136,2012-03-31,-0.10623108798828262,0.0074863157834492555,-0.06608546553822806,0.016115493962177135,0.09795918163606854
137,2012-04-30,-0.005541284097160394,0.022460064449584136,0.010544845953082811,0.03372301343609209,0.025589758014876902
138,2012-05-31,-0.08103720121127408,-0.046631088109323746,-0.14249655709265455,-0.04852788907122919,0.06418739056168785
139,2012-06-30,0.0735013109710299,0.05204557501443038,0.09450710270318712,0.023860510794184116,-0.04605116393280126
140,2012-07-31,-0.03577838466182901,0.012760417821696575,-0.029335295221571786,-0.0011695634451099651,0.038352267129993706
141,2012-08-31,-0.06678793196066482,0.026554626994475816,-0.05770538681914188,0.005837973741011995,0.07844295975764726
142,2012-09-30,0.1449892625580018,0.06189941737989981,0.14710053346771057,0.07882258424329816,-0.0756838972012572
143,2012-10-31,-0.03816991154366605,0.0027101982634473694,-0.04159991667440117,0.005730795044266839,0.044105410762890714
144,2012-11-30,0.08482526851005721,0.04333579502796824,0.03581579651776649,0.043474411719131696,-0.016915429140361884
145,2012-12-31,0.022262786739451892,0.009987941437867206,0.007446275807183006,0.011129309254015717,-0.004295905927375988
146,2013-01-31,0.035769979293181,0.008083167161276208,-0.0398186085744282,-0.030195353877238856,-0.009031778717357726
147,2013-02-28,-0.08132769634768698,-0.05070018340794486,-0.1295120601200723,-0.110201551997269,0.024969010531272706
148,2013-03-31,-0.13196980278574397,0.0059349243098214014,-0.09048619832904549,-0.0476272058761689,0.09038185977422099
149,2013-04-30,0.059822876423657384,0.03738650288584398,0.04128098643386222,0.04514251758294122,-0.0092874211943672
150,2013-05-31,0.0027374965059752186,0.017896770480254703,-0.06735116862577513,0.014643934650173301,0.04857718862511396
151,2013-06-30,-0.1610435866983367,-0.028039955728132417,-0.10889588168105212,-0.0448306604098756,0.0985344261206904
152,2013-07-31,-0.12990701281252964,-0.010821047302006477,-0.08173945249362509,-0.04315324628522071,0.07883608585946376
153,2013-08-31,0.15145961462225274,-0.03497601793206611,-0.0062761712132817895,-0.028039705532294498,-0.10409958343666578
154,2013-09-30,0.04641286761838376,0.04128098407345994,0.07760476647836763,0.03509580207008026,-0.02382042397660559
155,2013-10-31,0.1565543832267508,0.07158134077830618,0.11134997466149518,0.08029678929919104,-0.058013113905374364
156,2013-11-30,0.04082437888848461,-0.02177434598683947,0.05674605736325674,0.04586626020152482,-0.036739261018528
157,2013-12-31,0.07460475144281435,0.026885221647654178,0.07135016868994742,0.07536787610570898,-0.021850911189699312
158,2014-01-31,-0.1457180235967392,-0.02020501334967004,-0.08618106908924757,-0.014228276512868452,0.09873290141172412
159,2014-02-28,-0.0022704632141186862,0.03170134650906136,-0.009915088146436372,0.06923361244810056,0.05656025515885849
160,2014-03-31,0.2296447252157998,0.0074867639986102635,0.14222546920169646,0.05871907383560897,-0.1528321782916385
161,2014-04-30,0.023564202017627028,0.01752350984643483,0.07557336312057904,0.03917856604890069,-0.021217744621435275
162,2014-05-31,0.27064907209855665,0.058371949611745744,0.28034137497266143,0.1372156669574109,-0.17770141525103075
163,2014-06-30,0.04688179698685563,0.10789090679009987,0.10906061009136686,0.13819822814420568,0.04507336392804154
164,2014-07-31,0.03517618678709288,-0.013623846015926543,-0.020144438961210095,0.014370368266886993,-0.007142612787461169
165,2014-08-31,0.02718757833954796,-0.015466505137221283,0.004209791331125452,0.03957413664064462,-0.0036448690836250394
166,2014-09-30,0.031058560494568597,0.014725088973301437,0.024278523945317175,0.05688053314539179,0.008134268839403727
167,2014-10-31,0.016223371341071425,0.04850672849749039,0.025805947737783313,0.03544950662246112,0.020963458020548387
168,2014-11-30,0.015296264106348907,0.048599278783576935,0.0014738088312314709,0.046549233304328134,0.039189219575162346
169,2014-12-31,-0.043877215188942366,0.01634090509083946,-0.015237930096176003,0.001070257643944758,0.03826315400995129
170,2015-01-31,0.03101255401728183,0.09093096873363546,0.02316655553039221,0.05105786923133312,0.04390486420864727
171,2015-02-28,0.024487133601168283,0.016114885478182253,0.014372870312499397,0.003062934250975829,-0.009841092092254798
172,2015-03-31,-0.0434656669289772,-0.011185460860048882,-0.04429966742498789,0.004437009218780939,0.040508441356348575
173,2015-04-30,0.0025216425812412077,-0.039866358714087925,-0.0002321744234081949,-0.016108594001502677,-0.029132210436711808
174,2015-05-31,0.022619030299400537,0.05344224513159551,0.01771593010867041,0.034284129995474553,0.023695707359499562
175,2015-06-30,-0.012808453669753353,-0.010053215868542516,-0.04608041469227051,-0.009835341555930667,0.019500155468775343
176,2015-07-31,-0.07422473322381773,0.04597165883118962,0.05452626402941024,0.10513898847200888,0.085404558248803
177,2015-08-31,-0.10164758088382808,-0.04234799696349583,-0.12199287865573347,-0.08082921244093666,0.050231625067564525
178,2015-09-30,-0.012239402487753086,0.010801518747723433,0.006978905269358797,0.01238526883399357,0.014223642400055645
179,2015-10-31,0.10046285261443239,0.007220809547458855,0.07465814591757006,0.02291583837618348,-0.07249217530418005
180,2015-11-30,-0.010314824436126179,-0.023681540228910426,0.03445765191962357,0.04991954683924919,0.0010475895634206867
181,2015-12-31,-0.03089272008798387,0.014952127612763128,0.016669649552417145,0.03302799200043198,0.031101595074380914
182,2016-01-31,-0.11540082631432641,-0.061335926382701314,-0.10738914103673752,-0.09995360436915897,0.030750218299601825
183,2016-02-29,-0.08783872188737259,-0.124195523474805,-0.12440171804866358,-0.16789565072895676,-0.039925367133862785
184,2016-03-31,0.14570156047328722,0.08014815211235177,0.12111849626240834,0.13934968166224926,-0.023661111480547253
185,2016-04-30,0.013916975451569792,-0.007784674889406367,0.062374798649122785,0.06719222661043124,-0.008442111189833849
186,2016-05-31,0.025566404253835356,0.011243251255498597,-0.019832201825661554,-0.0033188895159802227,0.001095079655672286
187,2016-06-30,0.03873887586904881,0.01466974760929524,0.10496080201723085,0.069451233577497,-0.029789348349743713
188,2016-07-31,0.06461326999934938,0.028080449748544886,0.04158172629081775,0.04805523068861745,-0.01502965792650239
189,2016-08-31,0.031367448587852585,0.039838884697828016,0.004182278575128389,0.03469572977706085,0.019492443655953946
190,2016-09-30,0.009943355920037086,-0.001421358670560615,0.0012849472860158775,0.01200422966451079,-0.00032271610605139403
191,2016-10-31,0.017481572652919077,0.049653555024453275,0.06215209149289374,0.10325605431640303,0.03663797259752174
192,2016-11-30,-0.04343058347873467,-0.04288394924678726,-0.06570015070438907,-0.10839090732867933,-0.021072061196171415
193,2016-12-31,-0.012221404052444736,-0.03349504881394383,-0.016132931703736118,-0.02347371800549369,-0.014307215531628333
194,2017-01-31,0.0710843788520889,0.10825285139033448,0.07207165595817348,0.09039947247809899,0.027748144529085528
195,2017-02-28,0.06443715996943022,0.028455580613309706,0.050916697256692074,0.04907483262470651,-0.01891172199405304
196,2017-03-31,0.02159102445496179,0.03749085452788776,0.051112379362734585,0.05604492446202633,0.01041618758610885
197,2017-04-30,-0.02035778538328958,0.06421917354706301,0.054157629068704465,0.07789872459463931,0.054159027228143725
198,2017-05-31,0.020755664844438644,-0.0154238443046729,-0.07441411676948491,-0.0113300590172865,0.013452274301543433
199,2017-06-30,-0.007012566144709346,-0.0029022352234860725,0.022046217118079553,0.01779006396830713,-7.291111427457433e-05
200,2017-07-31,0.042515265689851096,0.06663731422929466,0.045970120264813064,0.05476869013855709,0.016460309206593797
201,2017-08-31,-0.02808529433818557,0.04619910192056344,-0.05883659046347417,0.018478767773134442,0.07579987724767881
202,2017-09-30,-0.00741517604302661,-0.012784232712277927,-0.0011452925397754633,0.024263744982897965,0.010019990426711055
203,2017-10-31,0.06816222733037139,0.10538219750577067,0.08841464292478882,0.1265917672691024,0.03769854725985644
204,2017-11-30,-0.034759630263565613,-0.009007426368206844,0.05485464577684893,0.03902311010020651,0.004960334109358172
205,2017-12-31,0.04232859442608346,0.0469201493318347,0.07926467839325216,0.05323121048410411,-0.010720956501698402
206,2018-01-31,0.020270657908454143,-0.017204390424249393,-0.037374443230468776,-0.035508831223671364,-0.01780471816295306
207,2018-02-28,-0.03438467969724684,-0.04342184295802414,-0.06468078012125021,-0.021236792464573984,0.017203412197949457
208,2018-03-31,-0.048828610627229124,-0.022643136013588028,-0.10405645098065815,-0.07390044012609691,0.028170742734101174
209,2018-04-30,0.04377753680908662,0.0826908598204448,0.03726106337460008,0.1171065081440565,0.05937938389040731
210,2018-05-31,-0.08664646183807567,-0.014191919113999602,-0.09229285723480449,-0.06845986663434292,0.04814376666226882
211,2018-06-30,-0.05089224026475763,0.015495556044689258,-0.08592524511136797,-0.07912136625390953,0.03659583758345266
212,2018-07-31,0.039719172678010006,0.06728550234838689,0.04269177436343992,0.0327902447610265,0.008832400033981731
213,2018-08-31,0.010990862093989737,0.036150639786902194,0.024385492901098392,0.04734246455561216,0.024058374673713117
214,2018-09-30,-0.12352371065788116,-0.07095741387739829,-0.18722301364723254,-0.1481798270244467,0.045804741701634344
215,2018-10-31,-0.01104762231662859,-0.047658198162458615,0.022081719277895265,-0.0146813922232736,-0.03668684367349945
216,2018-11-30,-0.05166874150595109,0.04297703396358754,0.005761757917885408,0.017025496893948968,0.0529547572228011
217,2018-12-31,0.08949768998825959,-0.0013531609216882999,0.0593184232349182,0.012121713935907791,-0.06902378010447914
218,2019-01-31,-0.03972462808364258,0.002768694229095668,-0.10280898376052768,-0.04791574446621373,0.048693280803526084
219,2019-02-28,0.022100729864779626,-0.01062547725985084,-0.015979624287934122,-0.0216633247503477,-0.019204953793522023
220,2019-03-31,0.0975790029792688,0.07215487246885004,0.11606669477676675,0.08912475647291689,-0.026183034407134306
221,2019-04-30,-0.07733456485546775,0.022093201260416303,-0.06718785017341221,-0.01361195472291991,0.07650183078318817
222,2019-05-31,-0.1534336588124866,0.013778801732921396,-0.02721826544434447,0.02649288006059062,0.11046180302517154
223,2019-06-30,-0.1437720150374748,-0.006075987658676572,-0.1484239268468969,-0.03796495370999713,0.124077500257849
224,2019-07-31,-0.1475266529436229,-0.05805020557443945,-0.15130353697090293,-0.09492466503315201,0.07292765965346718
225,2019-08-31,-0.1301839463013129,-0.003997908582926196,-0.036680473188865824,0.005104354562960495,0.0839854327351065
226,2019-09-30,-0.09694972007133529,0.047891398443763125,0.06026369129934672,0.05077155852472119,0.06767449287023644
227,2019-10-31,0.11671326026406718,0.041970805629504,0.0099948110982581,0.021202630919084666,-0.03176731740686831
228,2019-11-30,0.12625974281881402,-0.000606489435518602,0.036369731628750054,-0.010072647533227924,-0.08665430570815531
229,2019-12-31,-0.055662765981808665,0.00913473232445343,-0.03220235843647582,0.009515377078034315,0.053257616910386114
230,2020-01-31,-0.02314749071848211,0.0025424770191184256,0.045865261251592404,0.06887137708724692,0.024348041786627528
231,2020-02-29,-0.07673787129125738,-0.04380149451475778,-0.16134743669164797,-0.04830190406837553,0.07299095469988601
232,2020-03-31,-0.23733870511350352,-0.19558043989357934,-0.363619070744612,-0.28239599974855245,0.061490668107991864
233,2020-04-30,0.13463580471474484,0.12980385046894777,0.26693724241474487,0.1428393934569347,-0.06446490160180363
234,2020-05-31,-0.03618240274634725,-0.024180348456631386,-0.0618986027038934,0.014030765909390277,0.04396571145149977
235,2020-06-30,0.16281459730578027,0.06963496889165999,0.2824290179863588,0.11091968438517613,-0.13234448100765148
236,2020-07-31,0.0038350604418177694,0.09091707227946612,-0.010984677644212246,0.0930929875574971,0.09557983851967886
237,2020-08-31,0.08254627829404126,0.006253450291765601,0.18270411317518986,0.09246983606735064,-0.08326355255505744
238,2020-09-30,-0.10340639010305823,0.036694540106493985,-0.030578443952305707,0.04514612646296591,0.10791275031241192
239,2020-10-31,0.01664199685832534,-0.01046142593332209,-0.00755440300895253,-0.0067767647254073,-0.0131628922540511
240,2020-11-30,0.21302758257088109,0.025935952639670235,0.17916919176280124,0.10027536861654113,-0.13299272653873548
241,2020-12-31,0.0924109960283673,0.07367238134829386,0.08892224398900653,0.06629196508360047,-0.020684446792739758
242,2021-01-31,0.004375579051425076,-0.03317372210531424,-0.006133207228226535,2.1550756944185804e-05,-0.0156972715857843
243,2021-02-28,0.165581265037531,0.04178311824653381,0.13753141323765447,0.11605230385863063,-0.07263862808501054
244,2021-03-31,-0.004693690394726434,0.05631812586556791,-0.02749915740724584,0.017847669825048096,0.053179321746294146
245,2021-04-30,-0.023033333577924815,0.07778971248286463,0.01599208027719844,0.08200279010352998,0.0834168779435605
246,2021-05-31,0.05509920368184894,0.07492157600993798,0.11277567112709429,0.11013744490774968,0.00859207305437222
247,2021-06-30,0.013545980585956588,0.010908070934266005,0.07129398040635557,0.06249856848839279,-0.005716660784826681
248,2021-07-31,-0.013900965585568718,0.02548699374596165,0.02578183640528447,0.10525846007754357,0.05943229150189473
249,2021-08-31,0.08682402247030947,0.06617674693036246,-0.04221929968647554,-0.03641141164873495,-0.007419693751103212
250,2021-09-30,0.04940457918182068,0.01942157491992659,0.07209627110790236,0.05674103626100512,-0.02266911955439567
251,2021-10-31,-0.022210337621367652,0.016146273269530595,-0.010310235386619694,0.000516579370119799,0.02459171282381887
252,2021-11-30,-0.03233808808913172,-0.02901929994287574,-0.03489282164885183,-0.004138371725219904,0.017036619034943946
253,2021-12-31,0.006161575000491155,0.03429285557094255,0.030197253271114315,0.08368177194111658,0.04080789962022682
254,2022-01-31,-0.0029592718203367467,-0.021033950091759582,0.0010234565938317588,0.022497241071110136,0.0016995531029277713
255,2022-02-28,-0.043763738308129824,-0.0208431138355894,-0.10445017029266597,-0.09226349706567305,0.01755364884976668
256,2022-03-31,0.03266302504595443,0.1586559097218786,0.009532701082439105,0.09158146418827942,0.10402082389088223
