Month,BG,BN,BV,SG,SN,SV,n_BG,n_BN,n_BV,n_SG,n_SN,n_SV,SMB,HML
2012-09,0.07265566748582207,0.13758622496741027,0.14262719717728667,0.07767438269152811,0.09878774566188257,0.0915733707641512,152.0,58.0,6.0,414.0,733.0,596.0,-0.02827786350431904,0.041935258882043844
2012-10,-0.009534953889729096,-0.0225918684223453,-0.10615536885561595,-0.007718956049644337,-0.012771177915357918,0.023637392617519994,145.0,73.0,3.0,389.0,683.0,558.0,0.0058183441735360705,0.03135634866716433
2012-11,0.038229320186873236,0.03464509667104007,0.2774808525848041,0.030456631452550707,0.03673065689021465,0.06160735927307814,145.0,73.0,3.0,388.0,683.0,558.0,-0.002843564257573974,0.03115072782052743
2012-12,-0.0007492783636118886,0.06646033914962934,0.02840057918184736,0.021787023469990216,0.022814940103271484,0.018658722159363556,145.0,73.0,3.0,388.0,683.0,558.0,-0.010554548606377879,-0.00312830131062666
2013-01,0.016210579227360345,0.031226379515161842,0.014951685818286369,-0.024713310268531324,-0.01893509299394593,-0.046946233078767594,145.0,73.0,3.0,388.0,683.0,558.0,-0.04554268100249972,-0.02223292281023627
2013-02,-0.04605539549628199,-0.11898621832333992,-0.19915090873130648,-0.08120373673054954,-0.12212006041151657,-0.14905000040505154,145.0,73.0,3.0,388.0,683.0,558.0,-0.019141091661222104,-0.067846263674502
2013-03,-0.0048050094971190975,-0.0421562085995841,-0.0626433122018896,-0.04767247031189763,-0.07440080715221274,-0.06884247667202259,145.0,73.0,3.0,388.0,681.0,556.0,-0.037556029683703585,-0.021170006360124963
2013-04,0.0330291831592049,0.05653528215825955,0.48028112554742797,0.022574127144364867,0.046774239362338495,0.058089943659612626,145.0,72.0,3.0,388.0,680.0,554.0,-0.010108049405380546,0.03551581651524776
2013-05,0.012291975431216573,-0.02026640731869458,0.054836995779295857,0.009729276603920417,-0.028165164250854573,-0.04099453896873152,145.0,72.0,3.0,387.0,681.0,551.0,-0.0052307278797280735,-0.05072381557265194
2013-06,-0.03309992827212826,-0.05813063554680461,0.05333610329591539,-0.0419700756960135,-0.08001377520217687,-0.0687480645603228,145.0,72.0,3.0,384.0,678.0,545.0,-0.01537664353962875,-0.0267779888643093
2013-07,-0.0020492896747127363,-0.09178444734027393,0.09502569639603715,-0.039343646951651594,-0.09019714585037741,-0.053080537613262084,145.0,72.0,3.0,382.0,672.0,537.0,-0.017853527893521175,-0.01373689066161049
2013-08,-0.0319847028017992,-0.04308335276266196,-0.10864726284011257,-0.022635993550547125,-0.02451046827750216,-0.033675116490252496,144.0,72.0,3.0,379.0,673.0,545.0,0.013960796868205937,-0.011039122939705371
2013-09,0.052046757509433425,0.05426795822064667,0.15926234331711242,0.04428304392178261,0.0448297025711268,0.04415055385201491,144.0,71.0,3.0,380.0,675.0,545.0,-0.008600984618585345,-0.00013249006976769756
2013-10,0.07236347740297612,0.09943456192094366,0.10918201702312505,0.07929865473234565,0.08068886843559446,0.10581535609947659,127.0,64.0,7.0,285.0,530.0,436.0,-0.005059059026542708,0.031667620493639935
2013-11,-0.014756964290806127,-0.008054540714438346,0.05078958023195829,0.04551952901113397,0.0607111295409468,0.047251176670483,127.0,64.0,7.0,284.0,529.0,436.0,0.041834586665283315,0.033639096091056725
2013-12,0.029182326614632513,0.040489512481700116,0.012645214232958769,0.0712859702899747,0.06642862280928406,0.08930333040262753,127.0,64.0,7.0,284.0,529.0,436.0,0.048233623390864976,0.0007401238654895417
2014-01,-0.022949031600287346,-0.0789876148176749,-0.12319593475638228,-0.034134569451773074,-0.04292544896366652,-0.0984118932594297,127.0,64.0,7.0,284.0,529.0,435.0,0.016553556499825078,-0.08226211348187579
2014-02,0.033166658005417904,-0.0031441313610310966,-0.03852534346559041,0.04508792535036,0.03684450409459313,0.0038998432654047933,127.0,64.0,7.0,283.0,528.0,433.0,0.03144502984385384,-0.05644004177798176
2014-03,0.04626140400885546,0.15155819055122627,0.17744466816426188,0.08520237356036818,0.10890746721042258,0.16709598146195806,127.0,64.0,7.0,283.0,528.0,433.0,-0.004686146830531597,0.10653843602849816
2014-04,0.0011417031116649522,0.013647424329273274,0.0059644018036066745,0.04186455140647031,0.05519702774417681,0.09738123009268022,127.0,64.0,7.0,283.0,527.0,433.0,0.05789642666626082,0.030169688689075817
2014-05,0.06530893716771001,0.21782754931543377,0.20646941791235873,0.1346261402927907,0.2198036774651846,0.2537555232161692,127.0,64.0,7.0,283.0,527.0,433.0,0.03952647885954732,0.1301449318340136
2014-06,0.07139960777187819,0.043450174900458605,0.10886853822195827,0.11518041786405825,0.13980531491626236,0.16773176846554172,127.0,64.0,7.0,281.0,526.0,433.0,0.06633306011718908,0.045010140525781776
2014-07,0.023145911976066445,-0.04942263931061238,0.009562578357967522,0.019594626173063474,-0.021052390867662564,-0.07000717427086176,127.0,64.0,7.0,281.0,526.0,431.0,-0.018250263329627477,-0.051592567031012074
2014-08,0.039610289668364315,0.0038341075889701533,-0.10439912452591313,0.04154491100275295,0.027601812265133578,-0.017618279926723667,127.0,64.0,7.0,281.0,525.0,431.0,0.03749439020324717,-0.10158630256187702
2014-09,0.026077372462399294,-0.030916445401177727,-0.11814537803814294,0.056837982127930925,0.033875039097537626,0.04773617256433189,127.0,64.0,7.0,281.0,525.0,431.0,0.08714454825557394,-0.07666228003207064
2014-10,0.019498824221175198,0.06696010652665436,0.15758494416960167,0.023981976611056947,0.038733160525300764,0.057809067136674594,104.0,47.0,5.0,329.0,531.0,399.0,-0.04117322354813297,0.08595660523702206
2014-11,0.024902261888242485,0.021807506533936868,-0.007490464437525779,0.03852336887374314,0.022925093198522636,0.01908979983735718,104.0,47.0,5.0,329.0,531.0,399.0,0.013772985974989794,-0.025913147681077112
2014-12,-0.009073316653271947,-0.046091003297789604,0.01958117560919427,0.007893863611374981,-0.001320345541791703,0.00845053954742501,104.0,47.0,5.0,329.0,531.0,399.0,0.01686906731962519,0.014605584099258124
2015-01,0.06743954739764589,0.0236002799938573,-0.059292726108021866,0.03229583540018191,0.038616578908778565,0.010725658913538593,104.0,47.0,5.0,326.0,530.0,399.0,0.01663032397967258,-0.07415122499615553
2015-02,0.02195785637630242,-0.009792473911176802,-0.0797863327034804,0.015009735265414837,0.003599894247479006,-0.015554272987653762,104.0,47.0,5.0,319.0,529.0,398.0,0.02355876892119829,-0.06615409866642571
2015-03,-0.01921083108023571,-0.04606497715090191,-0.10783995451689367,0.0016709773568981015,-0.0293404973185501,-0.07648557523343025,104.0,47.0,5.0,315.0,526.0,396.0,0.02298688918431635,-0.08339283801349315
2015-04,-0.0393468524774906,0.007133056005369168,0.024466715459804503,-0.021675413840331784,-0.01200255902465686,-0.002621306514568757,104.0,47.0,5.0,316.0,525.0,396.0,-0.009517399455746825,0.041433837631529066
2015-05,0.042346788470987544,0.014157243691828936,-0.015563432160589618,0.03964969560256672,0.016044045594760824,0.00871788899383217,103.0,46.0,5.0,318.0,525.0,396.0,0.007823676729644284,-0.04442101362015585
2015-06,-0.008081576116385148,-0.0019115773284869985,-0.12461869695038953,-0.02702359947491808,-0.003812342093421699,-0.05083884110845433,103.0,46.0,5.0,317.0,524.0,394.0,0.017645689239489188,-0.07017618123377031
2015-07,0.0243028054170098,0.011386190074436921,0.04820830405975293,0.06344295390275181,0.10385831495324407,0.10231235877664309,103.0,46.0,5.0,316.0,524.0,394.0,0.061905442693813116,0.031387451758317204
2015-08,-0.04319270216097701,-0.10670814413357828,-0.05993803981077916,-0.0611721690443054,-0.08266864599200596,-0.11481382409201132,103.0,46.0,5.0,315.0,522.0,395.0,-0.016271917674329412,-0.03519349634875404
2015-09,-0.00877293794693636,-0.0036757942714466287,0.046755887537127123,0.0038203991484116787,0.009111166849800826,0.026446901602824143,103.0,46.0,5.0,310.0,523.0,395.0,0.0016904374274308378,0.03907766396923798
2015-10,0.004898524182905178,0.03300870104381317,0.06446081857263176,0.02650355624808621,0.04575761443016462,0.056400954611262016,110.0,44.0,12.0,374.0,565.0,414.0,0.008764693830054245,0.04472984637645119
2015-11,-0.020707280241650392,-0.0029808382417456166,0.0058329381041007135,0.021569380324987706,0.046040039033161194,0.0429438408706045,110.0,44.0,12.0,373.0,565.0,413.0,0.042802813536016227,0.02395733944568395
2015-12,0.0067877407099079905,0.005992399454080148,0.003938120533570419,0.02439517119074203,0.03762642586867051,0.002689405826050247,110.0,44.0,12.0,372.0,565.0,413.0,0.01599758072930141,-0.012277692770514676
2016-01,-0.047850700165828465,-0.06696358955882599,-0.15884148170997983,-0.08204582138580062,-0.09335283239504925,-0.11533208906618447,110.0,44.0,12.0,372.0,564.0,413.0,-0.005691657137466687,-0.07213852461226761
2016-02,-0.06441841693887457,-0.09056307696433383,-0.0997056175150115,-0.12779380004568827,-0.1316343833503447,-0.16001418624793307,110.0,44.0,12.0,372.0,563.0,413.0,-0.054918419408582046,-0.033753793389190864
2016-03,0.09467504755218031,0.13628138050096372,0.20378741741938947,0.10934216868150397,0.13473226951399178,0.121764802147431,109.0,44.0,12.0,372.0,563.0,412.0,-0.022968201709868918,0.060767501666568094
2016-04,0.016370120295408956,0.021410799498728515,0.028126038697495834,0.05259718816706929,0.045577048266902745,0.07112989226774742,109.0,44.0,12.0,369.0,562.0,412.0,0.03446572340336205,0.015144311251382504
2016-05,0.03257841074725966,0.007678315820056628,-0.011607973562565491,0.013432881741723246,-0.002548106948874791,-0.04330696752860544,109.0,44.0,12.0,369.0,562.0,412.0,-0.020356981913502593,-0.050463116790076916
2016-06,0.02737165155625999,0.04795464083503673,0.0770465073162919,0.05930119528551048,0.07481113539382767,0.14723012673623007,109.0,44.0,12.0,370.0,561.0,412.0,0.04298988590265986,0.06880189360537575
2016-07,0.04704252867952634,0.07250642751627304,0.07533220171412401,0.03877993916834325,0.04794239356526633,0.0462900024483431,109.0,44.0,12.0,371.0,560.0,409.0,-0.02062294090932357,0.017899868157298764
2016-08,0.012298978810835507,0.03606847616270211,0.0642815211376951,0.023646594755357637,0.041196336976441754,0.009852038050082645,109.0,44.0,12.0,370.0,560.0,409.0,-0.012651335443116892,0.019093992810792302
2016-09,-0.019085302733762053,0.007440786615516367,-0.019517969360193642,0.004735371753471326,0.008739969727850396,-0.006339014280046514,109.0,44.0,12.0,369.0,560.0,409.0,0.01276627089323818,-0.005753526329974714
2016-10,0.0040680098180158305,0.03940553585127362,0.07028379114875537,0.058843128532542574,0.08839271296923093,0.09740153250900586,118.0,55.0,23.0,398.0,630.0,504.0,0.043626679064244854,0.05238709265360141
2016-11,-0.06645301950116138,-0.022241418602649037,0.019877234489963803,-0.08004185560866581,-0.0914181131643097,-0.09432531518356173,118.0,55.0,23.0,398.0,630.0,504.0,-0.06565602678089687,0.03602339720811463
2016-12,-0.013321509546213728,-0.0025441353848205876,-0.061355153258055975,-0.013348626752418581,-0.014245978755379226,-0.0258606301280567,118.0,55.0,23.0,398.0,629.0,504.0,0.007921854184411927,-0.030272823543740182
2017-01,0.03747568929281062,0.07971720827287027,0.13067326273145138,0.06128044884922187,0.0773924671556962,0.10603335286433119,118.0,55.0,23.0,398.0,628.0,504.0,-0.0010532971426276728,0.06897523872687504
2017-02,0.04166034047348866,0.04821238626362412,0.04697716823287618,0.052051061545275876,0.04739313608578734,0.08221521316362997,118.0,55.0,23.0,398.0,629.0,504.0,0.014936505274901405,0.017740489688870806
2017-03,0.033782436097119874,0.025217957623259186,0.05348914923854349,0.05370582884007673,0.06638841682243649,0.036004055675630586,118.0,55.0,23.0,398.0,628.0,504.0,0.01453625279307375,0.0010024699884887377
2017-04,0.008321684724514777,0.04209064874715052,0.02848807759251232,0.049408368675469806,0.06659094570677047,0.10846760138344258,118.0,55.0,23.0,394.0,627.0,499.0,0.048522168233835074,0.03961281278798516
2017-05,0.028633924287351873,-0.010553929439613006,-0.0816956040978248,-0.025867669163320676,-0.012428619688240683,-0.07330579930206799,118.0,55.0,22.0,394.0,627.0,499.0,-0.015995492967847805,-0.078883829261962
2017-06,0.0017886669720026845,-0.017374642843445854,-0.022961077782684292,0.018584477567479912,0.022912622449754897,0.011835764172972038,118.0,55.0,22.0,392.0,627.0,497.0,0.030626639281444767,-0.015749229074597425
2017-07,0.04402602238306005,0.07088860748284201,0.08495388004568402,0.028322885693390018,0.05518479601557118,0.07559076041779547,118.0,55.0,22.0,391.0,626.0,496.0,-0.013590022594943137,0.04409786619351472
2017-08,-0.008459083685353974,0.014179557354406732,0.005211059041714627,-0.01051054243084658,-0.0051851039655926,-0.028673491480673264,118.0,54.0,22.0,392.0,626.0,495.0,-0.01843355686262661,-0.0022464031613790405
2017-09,-0.003721572257849037,-0.02702054257347119,-0.022884994416697176,0.013016538226427015,0.004678059123022783,-0.0017481995079515723,118.0,54.0,22.0,391.0,626.0,495.0,0.023191169029838546,-0.016964079946613364
2017-10,0.046803324870107584,0.1095780893641131,0.14806808525357695,0.07665294609833845,0.10947772516245591,0.15815093809711023,113.0,60.0,21.0,419.0,659.0,491.0,0.013277369956702314,0.09138137619112058
2017-11,-0.0005584498338151267,-0.011382383260767417,-0.060082662979505604,0.0460968777287507,0.038960508497648344,0.014211809998557923,113.0,60.0,21.0,419.0,659.0,491.0,0.0570975640996817,-0.04570464043794163
2017-12,0.036927211621006206,0.026963180830266106,0.06681305017369811,0.05811012260631469,0.05970031466943768,0.05358106720716905,113.0,60.0,21.0,419.0,659.0,491.0,0.01356268728598367,0.01267839157677313
2018-01,0.024324809193274382,0.007616609193220959,-0.007724187313368544,-0.02887139130958925,-0.027045044691680203,-0.03579442299813209,113.0,60.0,21.0,419.0,658.0,491.0,-0.03864269669084278,-0.01948601409759288
2018-02,-0.03119464927687144,-0.05570999509315376,-0.06663505114916579,-0.022839501723336098,-0.02947323741723019,-0.08689312338961536,113.0,60.0,21.0,419.0,658.0,491.0,0.004777944329669784,-0.04974701176928681
2018-03,-0.02283287531903269,-0.05211078867042727,-0.10611791703777705,-0.050364376046229085,-0.07472581706071321,-0.10993817927840732,113.0,60.0,21.0,419.0,658.0,491.0,-0.017988930452704204,-0.0714294224754613
2018-04,0.07885006388368183,0.04023774538310865,0.05430060101827139,0.06508448751235145,0.10106865308634821,0.06917241750285359,113.0,60.0,21.0,419.0,655.0,489.0,0.020645715938830463,-0.010230766437454152
2018-05,-0.008659407268611254,-0.018269134411454703,-0.06611154444905123,-0.06320232456057465,-0.08227367620535697,-0.06700157781967918,113.0,60.0,21.0,419.0,654.0,488.0,-0.03981249748549787,-0.030625695219772257
2018-06,-0.0009230647277411243,-0.03571908130125452,-0.06306098992077896,-0.05298032094205291,-0.07763201857592612,-0.10755547191167485,113.0,60.0,21.0,419.0,654.0,488.0,-0.04615489182662643,-0.05835653808132989
2018-07,0.04689793465518945,0.08387368573796658,0.029718624251115294,0.02990850901731183,0.017826935484199505,0.0691610120752901,113.0,60.0,21.0,419.0,654.0,488.0,-0.014531262689156629,0.011036596326952058
2018-08,0.03866342956638318,0.05673899737129842,0.04722531959649209,0.041088899085407,0.03674375534287678,0.03409453843244923,113.0,60.0,21.0,419.0,653.0,489.0,-0.010233517891146895,0.0007837646885755674
2018-09,-0.08035729428373195,-0.07195925678043702,-0.1402949646434067,-0.12745500056859516,-0.14762688708083865,-0.1911180362559591,113.0,60.0,21.0,418.0,651.0,488.0,-0.057862802732605745,-0.061800353023519355
2018-10,-0.04451404297026591,-0.06553150844392584,0.0005297845643443998,-0.02975427554967434,-0.013107875733615128,0.07478369441336963,130.0,55.0,22.0,427.0,683.0,540.0,0.04714576999330917,0.07479089874882715
2018-11,0.051750994762419636,0.027059504603685277,-0.039147043961821046,0.014835083871669565,0.0033957881120332137,0.016051884125804515,130.0,55.0,22.0,427.0,682.0,540.0,-0.0017935664315921914,-0.044840619235052864
2018-12,0.0008878491842838064,0.012254972356660192,0.052532902387617236,0.024874494180888173,0.017621957605232576,0.03333992646456802,129.0,55.0,22.0,427.0,683.0,540.0,0.0033868847740425125,0.03005524274350664
2019-01,-0.019531013336950696,0.015295978447058765,-0.056595009531049796,-0.053786172296791314,-0.06916900882360436,-0.08175229385135713,129.0,55.0,22.0,427.0,681.0,540.0,-0.047959143516937024,-0.03251505887433245
2019-02,-0.0018817384050979719,0.00041538391505515986,-0.011844093002120883,-0.009891895804929341,-0.031196268380802233,-0.0707611632157763,129.0,55.0,22.0,427.0,681.0,539.0,-0.032846293303114726,-0.035415811003934934
2019-03,0.05332651868324433,0.09915072118622512,0.13908844940121343,0.0917396100559334,0.11056121490586485,0.10860115132907643,129.0,55.0,22.0,427.0,681.0,539.0,0.006445429006730598,0.05131173599555606
2019-04,0.023321806237816118,-0.011262277160877257,-0.030674683177687116,-0.025777132463409326,-0.027316892289374495,-0.06321703866241855,129.0,55.0,22.0,426.0,681.0,538.0,-0.03256530310481804,-0.045718197807256236
2019-05,0.012077886120898978,-0.0035198788295511914,0.036430840817472596,0.006578026557160361,0.02432624795350177,-0.012518038870050152,129.0,55.0,22.0,425.0,681.0,537.0,-0.008867537489402801,0.0026284446346815527
2019-06,-0.004663950002436374,-0.02884954839823641,0.004931712729536755,-0.05003559717541569,-0.060625220649432814,-0.0494887330264227,129.0,55.0,22.0,426.0,680.0,534.0,-0.04385592172671172,0.005071263440483061
2019-07,-0.045009785897801954,-0.07736807794589133,-0.1310397570711169,-0.1117758970000027,-0.11731830357211437,-0.1280479415077544,129.0,55.0,22.0,425.0,678.0,534.0,-0.03457484038835376,-0.051151007840533315
2019-08,0.009969839377634267,-0.008672362576112182,-0.12731167045192862,0.003791608311781081,-0.032734617119352105,-0.044781371732140036,128.0,55.0,22.0,424.0,679.0,534.0,0.01742993770356516,-0.09292724493674201
2019-09,0.0466645522735336,0.049744183286492126,-0.0006755000337531335,0.05751567152666475,0.043993869167752685,-0.01904514004744984,128.0,55.0,22.0,423.0,678.0,533.0,-0.0044229449597683315,-0.06195043194070066
2019-10,0.035258295289498386,0.07885150619514973,0.04011080228273121,0.026179794194147656,0.004990380996413861,0.034072219383661555,151.0,51.0,17.0,396.0,673.0,534.0,-0.029659403064385418,0.0063724660913733605
2019-11,-0.010058568231687878,0.032919582792590635,0.0736893973632493,0.002525640920899779,-0.01861099649917143,-0.009617875816944883,150.0,51.0,17.0,396.0,672.0,534.0,-0.040751214439789525,0.035802224428546255
2019-12,0.0055666290324921834,-0.0057326392131341955,0.011471995840115193,0.005390242131189354,0.0029414678791082577,-0.03700425248099961,150.0,51.0,17.0,396.0,671.0,533.0,-0.013326176043391725,-0.018244563902282976
2020-01,0.01018810024003656,-0.03506763512623572,-0.05953600553103138,0.06975555134471605,0.0573535230515371,0.023049557797100544,150.0,51.0,17.0,396.0,671.0,533.0,0.07819139087019474,-0.058215049659341725
2020-02,-0.0464096529821468,-0.07254929247443055,-0.16417571440315074,-0.05855896284288375,-0.10763031406751956,-0.143336511306713,150.0,51.0,17.0,396.0,671.0,533.0,-0.008797042785796072,-0.10127180494241658
2020-03,-0.20277890018659578,-0.23705951011006296,-0.29263879151721195,-0.3081599748700645,-0.34013563670722413,-0.28985955816143105,150.0,51.0,17.0,395.0,670.0,533.0,-0.06855932264161634,-0.03577973731099135
2020-04,0.11413844149746581,0.19212519192486271,0.14165507595394572,0.14370932138787665,0.18508808962107115,0.19028493075766237,150.0,49.0,17.0,395.0,670.0,529.0,0.02372121079677864,0.037046121913132814
2020-05,-0.019825301196070174,-0.010054134495840712,-0.022934283932019447,-0.015728361284042484,-0.01788337717341399,-0.07084694791214508,149.0,49.0,17.0,395.0,670.0,529.0,-0.01721498891522374,-0.029113784682025932
2020-06,0.06852808338337571,0.10993534233973992,0.1987892853392289,0.12607684539745384,0.20299320312085564,0.3054451484503573,149.0,49.0,17.0,394.0,670.0,526.0,0.0857541619687741,0.15481475250437832
2020-07,0.0579869930704462,0.08912930688968347,0.009764406827655432,0.05807769053529927,0.061688347540689636,-0.00939845085539609,149.0,49.0,17.0,394.0,668.0,526.0,-0.015504373189064094,-0.05784936381674306
2020-08,0.02780999223450774,0.031025069971948833,0.10703972074012144,0.11262040865717587,0.11502767375645152,0.11358691857351402,149.0,49.0,17.0,394.0,668.0,526.0,0.058453406013521135,0.040098119210975926
2020-09,0.011711612707648924,-0.022616712406679732,-0.09068308958918007,0.03257187562896337,0.02495246104631167,-0.04908653075307625,149.0,49.0,17.0,393.0,667.0,525.0,0.03667533173680323,-0.0920265543394343
2020-10,0.02324357948657306,0.03860883879944921,-0.04022178361017424,-0.014810792976127429,-0.005069145279348206,-0.0008504861105813715,146.0,40.0,12.0,355.0,651.0,512.0,-0.014120353013968348,-0.024752528115600622
2020-11,0.08787993831054049,0.1866685771032403,0.26111219250494383,0.11918210084509451,0.1335959139750042,0.1465695226546158,145.0,40.0,12.0,355.0,651.0,511.0,-0.0454377234813367,0.10030983800196233
2020-12,0.07603239311230481,0.060849514810627676,0.1635505351803878,0.059265347285475604,0.09690687401509612,0.13734382192576247,145.0,40.0,12.0,355.0,651.0,510.0,-0.002305466625662033,0.08279830835418493
2021-01,-0.020395680775411134,0.01982677225010117,-0.03660927969221489,0.003974491622250051,0.0025042202070752265,-0.003615273350281433,145.0,40.0,12.0,355.0,651.0,510.0,0.013347208898856234,-0.011901681944667621
2021-02,0.05123597317621284,0.1850514932153184,0.29016314575882374,0.11083367791720419,0.12115504174165581,0.19191410121531702,145.0,40.0,12.0,355.0,650.0,510.0,-0.03418259709205932,0.16000379794036185
2021-03,0.02449381386270726,-0.0012230538255412367,-0.019821268894895435,0.01824253874829034,-0.0006812520176584653,-0.036541295539533836,145.0,40.0,12.0,355.0,650.0,510.0,-0.007476499983724183,-0.04954945852271343
2021-04,-0.0012406726881358926,0.009005049016521131,0.12259470290542049,0.04404931051426941,0.052135976141021084,0.0505541297579472,145.0,40.0,12.0,355.0,651.0,510.0,0.005460112393143993,0.06517009741861708
2021-05,0.06913517391639673,0.08906332176637362,0.07793714947655886,0.08163886480181151,0.12475774111192363,0.1533656742758618,145.0,40.0,12.0,354.0,650.0,510.0,0.04120887834342258,0.040264392517106215
2021-06,0.018078939217473732,0.021356027386419316,0.01387949274528012,0.050942470516042185,0.09003472581179336,0.1128033068093834,145.0,40.0,12.0,354.0,649.0,510.0,0.06682201459601526,0.0288306949105738
2021-07,0.004848307939944517,-0.001992929104317126,0.0779837410434772,0.05393436164901566,0.10195875632310211,0.07034214860746119,145.0,40.0,12.0,354.0,649.0,510.0,0.04846538223349145,0.044771610030989104
2021-08,0.09622639445786024,0.002045499705235299,-0.011086261752679672,-0.012897692616198742,-0.04123688102535521,-0.0716515333085236,145.0,40.0,12.0,354.0,649.0,510.0,-0.07099057978683114,-0.08303324845143238
2021-09,0.030203810218517674,0.07216894549819436,0.02705923845330094,0.05101566774649782,0.07997155649793009,0.09947300826443062,145.0,40.0,12.0,354.0,648.0,508.0,0.03367607944628185,0.02265638437635803
2021-10,-0.006318784076428958,0.013798962905917443,0.025534717894364043,0.005138044103974937,-0.0014740206260351132,0.00484513120730491,144.0,31.0,14.0,411.0,708.0,484.0,-0.008168580679535931,0.015780294537061486
2021-11,-0.01726623667404017,-0.07143248155082807,-0.05503362249247032,0.008615910112445946,-0.0340001681524743,-0.04171576023119688,144.0,31.0,14.0,411.0,708.0,483.0,0.02554410748203777,-0.04404952808103649
2021-12,0.025187486944713615,0.03227875952816774,-0.013084151587891106,0.04936797668577282,0.04448893376542492,0.04520568222892527,144.0,31.0,14.0,411.0,708.0,483.0,0.031560165931710925,-0.021216966494726135
2022-01,-0.016875429719675785,0.048314911427634895,0.133762592902584,-0.0039081983491499155,0.03927095575717709,0.0478235429674701,144.0,31.0,14.0,410.0,708.0,483.0,-0.027338591411681944,0.1011848819694399
2022-02,-0.03099315343656419,-0.025446657971602126,-0.06475258684544587,-0.0778692931034822,-0.09533915908119503,-0.10328667880142817,144.0,31.0,14.0,410.0,707.0,482.0,-0.051767577577497746,-0.02958840955341382
2022-03,0.04257518210394847,0.04626762736130259,0.021418330283900475,0.0475495589158318,0.05541820080446343,0.0614081601269336,144.0,31.0,14.0,410.0,707.0,482.0,0.01803826003269243,-0.0036491253044730974
2022-04,0.004732160477919139,0.001241480720502303,0.03936277887630542,0.018324586837350124,0.041743152535806176,0.06485900985908731,144.0,31.0,14.0,410.0,707.0,481.0,0.02653010971917225,0.04058252071006173
2022-05,-0.04485011738523435,-0.0928729744431411,-0.05713579912540606,-0.06374587816708356,-0.09156998876557496,-0.09417941184803917,144.0,31.0,14.0,410.0,707.0,481.0,-0.018212129275638724,-0.02135960771056366
2022-06,-0.044150661209066584,-0.08566745285545194,-0.04057930197994976,-0.03834720335671339,-0.06395265376202164,-0.06958838831573029,144.0,31.0,14.0,410.0,705.0,481.0,-0.0004969431299990135,-0.013834912864950036
2022-07,0.10004862462541313,0.14029379882073814,0.027610172380289743,0.07683802598574907,0.09712530438682952,0.10966001167384828,144.0,31.0,14.0,410.0,703.0,481.0,0.005223582073328621,-0.019808233278512083
2022-08,0.05125061289406985,0.057114112306884485,0.0756032762382305,0.05408117742427022,0.07805114982773448,0.09356350280088797,144.0,31.0,14.0,410.0,703.0,481.0,0.013909276204569278,0.03191749436038921
2022-09,-0.035899979842057415,-0.028461561092006742,-0.04812754434167504,-0.0008089129020882109,-0.007958381296691611,-0.0033806007612897115,144.0,31.0,14.0,410.0,703.0,481.0,0.03344706343855655,-0.007399626179409561
2022-10,0.023691363882313948,0.059723184004051,0.09589556871475727,0.0050619293538810145,0.026959891328338557,0.04831533321637438,145.0,55.0,22.0,474.0,794.0,599.0,-0.03299098756750942,0.05772880434746834
2022-11,0.022682410868670438,0.053111494926147994,0.11348152203689939,0.015477218819342562,0.0407614421517323,0.10104616848187062,145.0,55.0,22.0,474.0,794.0,599.0,-0.010663532792924112,0.0881840304153785
2022-12,-0.044024615789716934,-0.008232623125730868,0.028654059509428256,-0.020013695423770007,-0.007404728440621301,0.04486013370035224,144.0,55.0,22.0,473.0,793.0,598.0,0.013681629747326826,0.06877625221163372
2023-01,-0.05363702770813241,-0.03302854451421356,-0.009026535328590915,-0.010624917178004104,-0.019268729720639276,-0.034468125523515386,144.0,55.0,22.0,473.0,793.0,597.0,0.01044344504292604,0.010383642017015107
2023-02,-0.0489026442836473,-0.025016081925163774,-0.03939319464655025,-0.037291038231355864,-0.04296509293979453,-0.07492910858463915,144.0,55.0,22.0,473.0,791.0,597.0,-0.013957772966809405,-0.014064310358093118
2023-03,0.010029920712141253,0.006136134574894185,0.013493407743553544,-0.020345835447568267,-0.008888296908831354,-0.010000626066885015,144.0,55.0,22.0,472.0,790.0,597.0,-0.022964740484624543,0.006904348206047771
2023-04,0.03704890131176889,0.06415753236083364,0.06931779541209862,0.07425399148375574,0.08695777204877328,0.15469743380058287,144.0,55.0,22.0,471.0,789.0,597.0,0.04846165608280358,0.05635616820857843
2023-05,0.05301980474679965,0.009594499970466566,0.007724080552916775,0.05030635574957421,0.054565297098016864,0.03504832386539906,144.0,55.0,22.0,471.0,789.0,596.0,0.02319386381426905,-0.030276878039029013
2023-06,0.029525861573195054,0.053773273815359686,0.06054385837408899,0.07222306021558193,0.08243532933907258,0.0750710945531683,144.0,55.0,22.0,469.0,789.0,596.0,0.028628830115059692,0.016933015569240147
2023-07,0.03136028293542423,0.041619574716023885,0.12674342376883718,0.061697099851032944,0.10133005424700041,0.11130859934196449,144.0,55.0,22.0,470.0,787.0,596.0,0.02487082400657085,0.07249732016217225
2023-08,-0.007059893022785521,-0.020146590532781623,0.01250089242930742,0.03984641660456602,0.07143386367244121,0.09983673005239152,144.0,54.0,22.0,470.0,787.0,595.0,0.07527420048521949,0.03977554944995922
2023-09,0.0178855847585347,0.03235405654297689,0.1294078406376485,0.015115607451369221,0.023372477021405866,0.10720308782900605,144.0,54.0,22.0,469.0,787.0,594.0,-0.011318769879126325,0.10180486812837532
