Month,BA,BC,BN,SA,SC,SN,CMA
2005-09,0.08442320746753414,0.07295412910508019,0.09711012293998188,0.012875650556757759,-0.01781189810438954,0.025749501103126907,-0.02107831351180062
2005-10,-0.07836687351909623,-0.12165195925027275,-0.09111174871335416,-0.12363381910588357,-0.12426810102540224,-0.09941206061081911,-0.02195968382534759
2005-11,0.12743397581690885,0.13532970094960758,0.10750396740896408,0.099213105639474,0.1269257864193186,0.12305612168789194,0.017804202956271664
2005-12,0.07491381925269784,0.06960326181975211,0.06613627859966555,0.06604660917445182,0.03447760532360735,0.06664205164949541,-0.01843978064189511
2006-01,0.08499578101723197,0.07837506238752792,0.061881490349875404,0.041144215425158524,0.06524883521225516,0.04356031601756887,0.008741950578696298
2006-02,0.03952610695721513,0.04427377096348451,0.02551399334960467,-0.00398612900313905,-0.005934307952798195,0.005295857538323076,0.0013997425283051174
2006-03,0.1080579448739612,0.11749952387024905,0.10188139418412287,0.07133735926407767,0.06678057656541797,0.07280558823170044,0.0024423981488140706
2006-04,0.08919376129144638,0.06723723104134942,0.05266285113781401,0.07115102327446318,0.12629113002056605,0.0705271806876184,0.016591788248002948
2006-05,-0.12728612627863004,-0.1493283075433779,-0.14467732837279812,-0.12619956409575364,-0.14079658074925325,-0.13178938813434352,-0.018319598959123745
2006-06,-0.014798162969660151,-0.033116101385082364,-0.014213694992666857,-0.15306943591600686,-0.16271843423794266,-0.14149734171879896,-0.013983468368679003
2006-07,0.004835484523657249,-0.0340768573661522,0.008309017376767267,-0.032588066462182014,-0.03278446530740366,-0.029774811146434838,-0.019554370367515544
2006-08,0.07855342822079539,0.08855823555032845,0.0962296490400345,0.12257822096802269,0.1319288119995509,0.11757900295999567,0.00967769918053063
2006-09,0.06711236891122269,0.060084582196182255,0.06099972908096702,0.06541553652651731,0.08206541152599484,0.0551163557485452,0.004811044142218543
2006-10,0.08400551638058322,-0.016563742156156802,0.03594972986540674,0.05732319054275235,0.021400793016282976,0.02917471071515188,-0.0682458280316047
2006-11,0.09673462010832,0.04147044853010856,0.030220128516877803,0.05179272475309135,0.009831582359399784,0.022361774465275736,-0.04861265698595149
2006-12,0.019011940526904376,0.009625041080566837,-0.0038804591916904844,0.03675521085547591,0.03244108479532793,0.020914173440963347,-0.006850512753242756
