company_code,sample_portfolio_year,cost_quantile_target,four_chain_c_mean,split_rhat,ess,mcse,relative_mcse,passes_rhat_1_01
121506,2022,0.1,0.0021283433697187213,1.0027245254669963,2519.0686065666514,2.830110229808143e-05,0.013297244561539738,True
84205,2024,0.5,0.003417098410575773,1.0092558977499329,771.113890201679,5.627712282012376e-05,0.0164692718962815,True
204231,2015,0.9,0.009248514011070299,1.0055190120204356,965.6392643710474,9.371463625429608e-05,0.010132939858459577,True
